cluster_ID,genes
1,C1S;ADAMDEC1;Activated fibroblasts CCL19+ ADAMADEC1+;CCL2;CCL19;IL6ST
2,IFIT2;Fibroblasts ADAMDEC1+;CCL8
3,TXNIP;CD74;HLA-E;IFI27;NRN1;ELF1;SPTLC2;TNFSF10;IFI44L;DDX3X;PIM3;LMO2;C4orf32;IGFBP2;SLFN5;IFITM2;CCND3;THBD;Endothelial cells CD36+;EHD4;HEG1;CLEC2B;SOCS2;IFI16;MX1;ARHGEF3;TRIM38
4,TNFAIP3;CCL5;GBP1;CXCL10;CXCL9;CXCL11;IDO1;TAP1;APOL2;SERPINB9;LAP3;SOCS1;TNFSF13B
5,HES4;VAMP5;GBP4;IFIT3;WARS;CX3CL1;C10orf10;ISG15;IFI6;PSMB9;HLA-F
6,CDKN1A;CHMP5;ANXA2R;HELZ2;SP110;NMI;IFI44;TRIM25;IFNGR1;SLC25A28;XAF1;OAS3;IL15;CSRNP1;TAGAP;DTX3L;STEAP4;KIAA0040;GBP5;VEGFC;RNF19B;ERLIN1;TNFRSF10A;ABLIM3;SLC25A30;SLC16A1;IRF7;OAS2;MTHFD2L;PARP12;IFIT5;GAK;CRY1;ETV6
7,DDIT4;RNF213;DUSP5;GJA4;Pericytes HIGD1B+ STEAP4+;LIPA;IFITM3;SUN2;PARP9;PML;NCOA3;PRKD2;BTN3A3;PLSCR1;Endothelial cells LTC4S+ SEMA3G+;IFIT1;DDX60;NAPA;DCP1A;CDK17;TREX1;CASP7
8,MAX;ADAR;BAG1;CPT1A;OGFR;IRF2;GLRX;PTMA
9,BATF2;MT1G;GBA;TRIM5;Stromal Cycling cells;Pericytes RERGL+ NTRK2+;ANKFY1;AKT3;TLK2;RNF114;MAP3K5;ETV7;MYOF;IFI30;RTP4;HERC6;WHAMM;USP18;TLR3;NFIL3;TDRD7;ATP10D;ALYREF;Fibroblasts SFRP2+ SLPI+;ACSL1;FNDC4;SLC1A1;PUS1;CD274;TMEM255A;ABTB2;NDC80;MB21D1;MICB;HSH2D;ZBP1;TRIM14;HLA-G;PMM2;MASTL;MT1H;FUT4;C9orf91;GK;STARD5;PI4K2B;ARNTL;CFB;PADI2;B2M;RNASE4;CCR1;AMPH;ULK4;FZD5;ZNF385B;UPP2;TRIM34;TFEC;TAP2;STAP1;S100A8;PHF15;NT5C3;NOD2;NEURL3;MSR1;MKX;MCOLN2;MAP3K14;LAMP3;IL1RN;IL17RB;IFNLR1;HESX1;GZMB;G6PC;FTSJD2;FFAR2;FCGR1A;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CD80;CD163;CCNA1;C5orf27;C22orf28;BUB1;BCL2L14;ARG2;AQP9;ANKRD22;APOBEC3A;MVB12B;ENPP1;COMMD3;GCH1;OASL;TRIM21;SNN;C4orf33;GCA;SIRPA;LRG1;AIM2;Fibroblasts KCNN3+ LY6H+;PLIN2;DDX58;GPX2;SECTM1;MYD88;SAMD4A;PNPT1;SERPINE1;P2RY6;NPAS2;NCF1;PDK1;SAA1;PDGFRL
10,MCL1;GBP3;MAFF;NAMPT;RBCK1;BCL3;JAK2;GEM;APOL1;EPSTI1;B4GALT5;EXT1;Inflammatory fibroblasts IL11+ CHI3L1+;SMAD3;TMEM51;PHF11;CD38;IL15RA;TRAFD1
11,GBP2;Myofibroblasts HHIP+ NPNT+;Myofibroblasts GREM1+ GREM2+;CES1;AHNAK2;LGALS3;RBM25;SPSB1;C15orf48;IMPA2;SCO2;PFKFB3;CCDC92;LPCAT1;TCF7L2;RPL22;PXK;MAB21L2;FKBP5;ANGPTL1
12,ALDH1A1;MT1X;GALNT2;SAMHD1;IRF9;PPM1K;SLC15A3;Glial cells;FAM134B;RASSF4;MT1M;MT1F;UNC93B1;TNFAIP6;CCL4;CD69;RGS1;ISG20
13,LY6E;IL1R1;PMAIP1;TMEM140;PSMB8;OPTN;CYTH1;LEPR;CCDC109B;Endothelial cells DARC+;CYP1B1;EIF3L
14,CD9;VMP1;PNRC1;TBX3;SCARB2;IFI35;BLVRA
15,ODC1;FAM46A;FNDC3B;Fibroblasts NPY+ SLITRK6+;LGMN;HLA-C;HLA-A;HLA-B;JUNB;UBE2L6;MAFB;Fibroblasts SMOC2+ PTGIS+
16,STAT1;TYMP;TIMP1;CEBPD;BST2;SERPING1;RARRES3;ADM
17,MARCKS;SPATS2L;ATF3;ST3GAL4
