cluster_ID,genes
1,LY6E;BST2;PLSCR1;APOL1;IFIT1;IFITM3;DDIT4;BCL3;MCL1;IL6ST;SOCS2;LEPR;CCDC109B;NAMPT
2,C1S;TIMP1;CEBPD;LGALS3;C10orf10;LGMN;Fibroblasts SFRP2+ SLPI+;RNASE4;TNFSF13B;FAM46A;ADM;GLRX;MARCKS;ALDH1A1;TNFAIP6;SERPING1;PDGFRL;Fibroblasts KCNN3+ LY6H+;FKBP5;IL15RA;SPSB1;TCF7L2;TXNIP;Fibroblasts SMOC2+ PTGIS+;ARNTL;PXK;KIAA0040
3,MT1X;ODC1;CCL2;BAG1;ATF3;MT1M;MT1F;Pericytes RERGL+ NTRK2+;Pericytes HIGD1B+ STEAP4+;STEAP4
4,RARRES3;TYMP;IL1R1;OPTN;SCARB2;Fibroblasts NPY+ SLITRK6+;STAT1;FNDC3B;NAPA;BTN3A3;BATF2;SCO2;MYD88;ENPP1;TNFAIP3;Inflammatory fibroblasts IL11+ CHI3L1+;IDO1;MAFB;Fibroblasts ADAMDEC1+;CCL8
5,SP110;CYP1B1;VEGFC;GJA4;IFIT2;IRF9;ADAR;USP18;RTP4;ABLIM3;PARP12;RNF114;IRF7;HELZ2;OAS3;OAS2;SLFN5;ERLIN1;DTX3L;TRIM38;MAX;CSRNP1;Endothelial cells LTC4S+ SEMA3G+;CASP7;NMI;MTHFD2L;APOL2;DDX58;HERC6;GBP3;SLC16A1;C4orf33;TRIM21;MYOF;PARP9;DDX60;RNF19B;ULK4;PI4K2B;GCH1;TRIM25;TAGAP
6,TMEM51;BLVRA;MT1H;NCOA3;CPT1A;PLIN2;Lymphatics;SIRPA;CCL5;CD38;RBCK1;SERPINB9;TMEM140;PNPT1;GAK
7,SOCS1;EIF3L;SAMD4A;NFIL3;IMPA2;ARG2;PMAIP1;Endothelial cells DARC+;C15orf48;ETV6;LPCAT1;PUS1;TNFRSF10A;IL15;CRY1;JUNB;ALYREF;SLC25A28;SERPINE1;P2RY6;TLK2;MB21D1;OASL;TLR3;TRIM14;NDC80;CFB;PDK1;GPX2;MASTL;AMPH;ATP10D;OGFR;FNDC4;FZD5;FUT4;EXT1;SMAD3;SLC25A30;ACSL1;MVB12B;UNC93B1;MAP3K5;GBP5;SECTM1;MICB;B2M;CD69;CXCL10;GBA;TRAFD1;ZNF385B;Stromal Cycling cells;WHAMM;C9orf91;TDRD7;JAK2;ETV7;PMM2;NPAS2;ZBP1;UPP2;TRIM34;TFEC;TAP2;STARD5;STAP1;SLC1A1;SAA1;S100A8;PHF15;PADI2;NT5C3;NOD2;NEURL3;NCF1;MSR1;MKX;MCOLN2;MAP3K14;LAMP3;IL1RN;IL17RB;IFNLR1;IFI30;HSH2D;HLA-G;HESX1;GZMB;G6PC;FTSJD2;FFAR2;FCGR1A;CXCL9;CXCL11;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CD80;CD274;CD163;CCR1;CCNA1;CCL4;C5orf27;C22orf28;BUB1;BCL2L14;AQP9;APOBEC3A;ANKRD22;ABTB2;AIM2
8,IFI35;GCA;IFIT5;RNF213;IRF2;SLC15A3;COMMD3;RASSF4;Glial cells;SAMHD1;FAM134B;RBM25;GALNT2;DCP1A;PFKFB3;SNN;ANKFY1;GK;VMP1;PNRC1;PPM1K;ANGPTL1;ST3GAL4;TMEM255A
9,SUN2;SPATS2L;Myofibroblasts HHIP+ NPNT+;Myofibroblasts GREM1+ GREM2+;CES1;RPL22;MAB21L2;AHNAK2;RGS1;B4GALT5;CCDC92;GEM;TBX3;GBP2;GBP1;EPSTI1;PHF11;ADAMDEC1;Activated fibroblasts CCL19+ ADAMADEC1+;CCL19;AKT3;TRIM5
10,CD9;HES4;DDX3X
11,CDKN1A;IGFBP2;CD74;CLEC2B;TNFSF10;IFIT3;IFI16;THBD;PSMB9;Endothelial cells CD36+;LAP3;IFI6;IFI44;IFNGR1;TAP1;XAF1;ARHGEF3;PML;CX3CL1;HEG1;EHD4;IFI44L;MX1;TREX1;CYTH1
12,IFITM2;NRN1;LIPA;PIM3;C4orf32;HLA-E;ELF1;CCND3;SPTLC2;CDK17;DUSP5;LMO2;PRKD2;ANXA2R;LRG1;MT1G;Endothelial cells CA4+ CD36+;MAFF;UBE2L6;ISG20
13,PTMA;CHMP5;ISG15;IFI27;HLA-C;HLA-F;GBP4;WARS;HLA-B;HLA-A;VAMP5;PSMB8
