cluster_ID,genes
1,RBM25;CCND3;CCDC109B;CYTH1;SP110;LY6E;T cells OGT+;PHF11;SOCS1;RARRES3;SUN2;SLFN5;T cells CD4+ FOSB+;FKBP5;FAM134B
2,IFI16;GBP4;XAF1;PSMB9;PSMB8;SAMHD1;GBP1;TNFAIP3;ISG15;DDX3X;TNFSF10;VMP1;GBP2;RNF213;STAT1;TRIM14;ADAR;CLEC2B;GBP5
3,PNRC1;IFITM2;CD69;TXNIP;ELF1;HLA-E;HLA-A;MAX;HLA-F
4,TRIM38;EIF3L;EPSTI1;AIM2;CD74;NCF1;IFI30;GCA;LMO2;IFNGR1;SNN
5,SERPINB9;NMI;UBE2L6;VAMP5;PLSCR1;CEBPD;CSRNP1;PFKFB3;TNFSF13B;PIM3;GEM;GCH1;PARP9;DTX3L;BCL3;LGALS3;B4GALT5;PML;GAK;SPATS2L;GK;NAMPT;ETV6;PLIN2;HES4
6,LPCAT1;C15orf48;IFITM3;FAM46A;ALDH1A1;LAP3;LGMN;TFEC;RNF19B;MAFF;Macrophages CCL3+ CCL4+;CCR1;RASSF4;SERPING1;IL1RN;MAFB;P2RY6;CD274;FCGR1A;AQP9;ADM;TNFAIP6;SLC15A3;NAPA;CXCL9;LAMP3;Macrophages;S100A8;LIPA;SIRPA;SECTM1;CD163;Monocytes S100A8+ S100A9+;ADAMDEC1;CLEC4E;THBD;IFIT3;IDO1;CCL2;MYOF;GBA;Neutrophils S100A8+ S100A9+;APOBEC3A;NFIL3;DC2 CD1D-;DC2 CD1D+;TMEM51;TCF7L2
7,CHMP5;TRIM21;ALYREF;ACSL1;STEAP4;MX1;OGFR;MYD88;MCOLN2;DDX58;OASL;UNC93B1;EHD4;C4orf32;APOL2;TRIM25;CPT1A;IFIT2;Mature DCs;ULK4;TREX1;IFIT5;TMEM140;LRG1
8,T cells Naive CD4+;RPL22;PTMA;STAP1;KIAA0040;PPM1K;NCOA3;B cells;B cells AICDA+ LRMP+;PXK;SPTLC2;SMAD3;IRF9;WHAMM;PRKD2;TNFRSF10A;PNPT1;IFI44L;PARP12;PUS1;TRIM5;PMAIP1;TAGAP
9,IL15RA;PI4K2B;IFI35;IRF7;STARD5;IL15;C9orf91;IFNLR1;USP18;IFIT1;HERC6;HLA-B;B2M;ARG2;NOD2;Macrophages PLA2G2D+;Monocytes CHI3L1+ CYP27A1+;Macrophages LYVE1+;CXCL10;C1S;ANGPTL1;C10orf10;ZNF385B;VEGFC;UPP2;TRIM34;TMEM255A;TLR3;TBX3;TAP2;ST3GAL4;SLC1A1;SERPINE1;SAA1;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NEURL3;MT1M;MT1H;MT1G;MSR1;MKX;MAP3K14;MAB21L2;LEPR;IL17RB;HLA-G;HESX1;GPX2;GJA4;G6PC;FZD5;FUT4;FTSJD2;FNDC4;FFAR2;ENPP1;CYP1B1;CXCL11;CX3CL1;CTCFL;CRP;CMAHP;CLEC4D;CFB;CES1;CCNA1;CCL8;CCL19;C5orf27;C22orf28;BCL2L14;BATF2;ANKRD22;AMPH;AHNAK2;ABLIM3;ABTB2
10,Immune Cycling cells;NDC80;BUB1;BAG1;CASP7;MASTL;IMPA2;CD80;Macrophages CXCL9+ CXCL10+;ILCs;DC1;MB21D1;OAS3;RNF114;SCO2;SLC25A28;APOL1;BTN3A3;MT1F;HEG1;EXT1;SAMD4A;MTHFD2L;Mast cells;SOCS2;JAK2;Macrophages Metallothionein;RTP4;SPSB1;TDRD7;IFI27;C4orf33;PMM2;SLC16A1;CREB3L3;IGFBP2;ERLIN1;SLC25A30
11,DDIT4;RGS1;MT1X;ARHGEF3;RBCK1;IFI6;TAP1;IFI44;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);ARNTL;T cells CD4+ IL17A+;CRY1;Tregs;ETV7;MAP3K5;OAS2;OPTN;IL6ST;IL1R1
12,CCL4;CCL5;ANXA2R;ANKFY1;CCDC92;AKT3;CDK17;TRAFD1;TLK2;MICB;DCP1A;DDX60;MVB12B;GBP3;IRF2;HELZ2;ATP10D;GZMB;T cells CD8+ KLRG1+;T cells CD8+;NK cells KLRF1+ CD3G-
13,JUNB;TIMP1;BLVRA;MCL1;CDKN1A;BST2;ATF3;CD9
14,WARS;MARCKS;TYMP;FNDC3B;SCARB2
15,Plasma cells;DUSP5;HLA-C;GLRX;ISG20;COMMD3;ODC1;HSH2D;CD38;GALNT2;PDK1;ZBP1
