cluster_ID,genes
1,CD69;RBM25;SP110;PHF11;PNRC1;IFITM2;ELF1;HLA-E;HLA-A;TXNIP
2,DDIT4;RGS1;MT1X;ARHGEF3;Tregs;MAP3K5;OAS2;RBCK1;GBP5;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);ARNTL;IFI6;T cells CD4+ IL17A+;CRY1;TAP1;GZMB
3,TNFAIP3;SOCS1;RARRES3;HLA-F;CCND3;CCDC109B;CYTH1;SUN2;RNF213;TRIM14;T cells OGT+;T cells CD4+ FOSB+;FKBP5;FAM134B;LY6E;SLFN5;CLEC2B;CCL5
4,SAMHD1;GBP1;NMI;UBE2L6;PARP9;DTX3L;SERPINB9;VAMP5;PLSCR1;CEBPD;CHMP5;GCH1;PFKFB3;TNFSF13B;GAK;CCL4
5,IFI16;GBP4;XAF1;PSMB9;PSMB8;GBP2;STAT1;ADAR;DDX3X;TNFSF10;ISG15;VMP1
6,SPATS2L;GK;NAMPT;PLIN2;HES4;ETV6;IL6ST;PIM3;GEM;ETV7;IL1R1
7,CSRNP1;TIMP1;LGALS3;B4GALT5;BCL3;C15orf48;IFITM3;FAM46A;ALDH1A1;BLVRA;IFNGR1;SNN;PML;LPCAT1
8,EHD4;C4orf32;APOL2;TRIM25;OASL;IFI35;IFIT5;LRG1;TMEM140;NOD2;IFI27;C4orf33;IFIT2;IFIT3;ACSL1;STEAP4;IDO1;GBA;Neutrophils S100A8+ S100A9+;APOBEC3A;Macrophages CXCL9+ CXCL10+;Mature DCs;CCL2;ULK4;TREX1
9,MYD88;LGMN;TFEC;RNF19B;MAFF;Macrophages CCL3+ CCL4+;CCR1;RASSF4;SERPING1;IL1RN;MAFB;P2RY6;CD274;FCGR1A;AQP9;ADM;TNFAIP6;SLC15A3;NAPA;CXCL9;LAMP3;Macrophages;S100A8;LIPA;SIRPA;SECTM1;CD163;Monocytes S100A8+ S100A9+;ADAMDEC1;CLEC4E;THBD;MYOF;NFIL3;DC2 CD1D-;DC2 CD1D+;TMEM51;TCF7L2
10,TRIM38;EIF3L;CD74;NCF1;IFI30;GCA;LMO2;UNC93B1;STAP1;AIM2;KIAA0040;PPM1K;NCOA3;B cells;B cells AICDA+ LRMP+;PXK
11,ALYREF;Immune Cycling cells;BUB1;NDC80;MICB;RNF114;BAG1;CASP7;MASTL;IMPA2;CD80;ILCs;DC1;MB21D1;OAS3;SCO2;MVB12B;GBP3;TDRD7;SLC16A1;CREB3L3;IGFBP2;ERLIN1;SLC25A30;PMM2
12,IL15;IFNLR1;HERC6;USP18;HLA-B;B2M;ARG2;Macrophages PLA2G2D+;Monocytes CHI3L1+ CYP27A1+;Macrophages LYVE1+;CXCL10;C1S;ANGPTL1;C10orf10;ZNF385B;VEGFC;UPP2;TRIM34;TMEM255A;TLR3;TBX3;TAP2;ST3GAL4;SLC1A1;SERPINE1;SAA1;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NEURL3;MT1M;MT1H;MT1G;MSR1;MKX;MAP3K14;MAB21L2;LEPR;IL17RB;HLA-G;HESX1;GPX2;GJA4;G6PC;FZD5;FUT4;FTSJD2;FNDC4;FFAR2;ENPP1;CYP1B1;CXCL11;CX3CL1;CTCFL;CRP;CMAHP;CLEC4D;CFB;CES1;CCNA1;CCL8;CCL19;C5orf27;C22orf28;BCL2L14;BATF2;ANKRD22;AMPH;AHNAK2;ABLIM3;ABTB2;IRF7;STARD5
13,SLC25A28;HLA-C;APOL1;BTN3A3;MT1F;HEG1;EXT1;SAMD4A;MTHFD2L;IFIT1;Mast cells;ATP10D;CPT1A;SOCS2;JAK2;Macrophages Metallothionein;RTP4;SPSB1;TRIM5;IL15RA;PI4K2B;C9orf91
14,MAX;SPTLC2;DCP1A;SMAD3;CCDC92;AKT3;JUNB;T cells Naive CD4+;RPL22;PTMA;EPSTI1;IFI44;PRKD2;PARP12;TNFRSF10A;PNPT1;IFI44L
15,MX1;TRIM21;DDX58;OGFR;DDX60;CDK17;TRAFD1;TLK2;ANKFY1;WHAMM;PUS1;HELZ2;MCOLN2;IRF9;ANXA2R;IRF2;T cells CD8+ KLRG1+;T cells CD8+;NK cells KLRF1+ CD3G-;OPTN;PMAIP1;TAGAP
16,MCL1;CDKN1A;BST2;ATF3;CD9
17,MARCKS;TYMP;FNDC3B;SCARB2;WARS;LAP3
18,ODC1;HSH2D;CD38;Plasma cells;DUSP5;GALNT2;PDK1;ZBP1;GLRX;ISG20;COMMD3
