cluster_ID,genes
1,DDIT4;RGS1;T cells OGT+;RBCK1;Tregs;GBP5;MT1X;ARHGEF3;IFI44;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);ARNTL;IFI6;T cells CD4+ IL17A+;CRY1;MAP3K5;OAS2;TAP1;GZMB;OPTN;FAM134B;CCL5
2,PNRC1;IFITM2;HLA-E;HLA-A;TXNIP;SAMHD1;TNFAIP3;ISG15;SUN2;GBP2;RNF213;STAT1;TRIM14;RARRES3;HLA-F;T cells CD4+ FOSB+;FKBP5;SLFN5;LY6E;CLEC2B;VMP1;MAX
3,CD69;RBM25;SOCS1;CCND3;CCDC109B;IFI16;DDX3X;CYTH1;ADAR;XAF1;ELF1;SP110;PHF11
4,GBP4;SERPINB9;PFKFB3;TNFSF13B;PIM3;GCH1;PSMB9;PSMB8;UBE2L6;GBP1;TNFSF10;NMI;CSRNP1;LGALS3;B4GALT5;SPATS2L;GK;NAMPT;ETV6;PLIN2;HES4;PARP9;CHMP5;DTX3L;BCL3;PML;GAK;VAMP5;PLSCR1;CEBPD;CCL4
5,OGFR;MYD88;LPCAT1;TFEC;RNF19B;MAFF;Macrophages CCL3+ CCL4+;RASSF4;SERPING1;IL1RN;MAFB;P2RY6;CD274;FCGR1A;AQP9;ADM;TNFAIP6;EHD4;C4orf32;MB21D1;APOL2;TRIM25;OASL;IFIT2;IFIT3;TREX1;ACSL1;STEAP4;Neutrophils S100A8+ S100A9+;APOBEC3A;Mature DCs;ULK4;Macrophages CXCL9+ CXCL10+;DC2 CD1D-;DC2 CD1D+;C4orf33;IFI27;IFIT5;TMEM140;LRG1
6,TYMP;WARS;LAP3;TIMP1;C15orf48;IFITM3;FAM46A;ALDH1A1;BLVRA;IFI30;IFNGR1;SNN;NFIL3;SLC15A3;NAPA;CXCL9;LAMP3;Macrophages;S100A8;LIPA;SIRPA;SECTM1;CD163;Monocytes S100A8+ S100A9+;ADAMDEC1;CLEC4E;THBD;LGMN;CCR1;IDO1;MYOF;GBA;TMEM51;TCF7L2;CCL2
7,PTMA;GEM;RNF114;BAG1;CASP7;MASTL;IMPA2;CD80;ILCs;DC1;IL6ST;ETV7;IL1R1;ANKFY1;SPTLC2;SLC25A28;SMAD3;CCDC92;AKT3;PNPT1;SPSB1;TRIM21;DDX58;MCOLN2;WHAMM;ALYREF;Immune Cycling cells;BUB1;CDK17;TRAFD1;TLK2;NDC80;MICB;TDRD7;SLC16A1;ANXA2R;IRF2;T cells CD8+ KLRG1+;T cells CD8+;NK cells KLRF1+ CD3G-;DCP1A;DDX60;MVB12B;GBP3;SOCS2;JAK2;Macrophages Metallothionein;RTP4;MT1F;BTN3A3;HEG1;HELZ2;ATP10D;CPT1A;IFI44L;OAS3;TAGAP
8,IL15RA;PI4K2B;IFI35;PMM2;IRF7;STARD5;IL15;TRIM5;USP18;C9orf91;IFNLR1;HLA-B;B2M;ARG2;NOD2;Macrophages PLA2G2D+;Monocytes CHI3L1+ CYP27A1+;Macrophages LYVE1+;CXCL10;C1S;ANGPTL1;C10orf10;ZNF385B;VEGFC;UPP2;TRIM34;TMEM255A;TLR3;TBX3;TAP2;ST3GAL4;SLC1A1;SERPINE1;SAA1;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NEURL3;MT1M;MT1H;MT1G;MSR1;MKX;MAP3K14;MAB21L2;LEPR;IL17RB;HLA-G;HESX1;GPX2;GJA4;G6PC;FZD5;FUT4;FTSJD2;FNDC4;FFAR2;ENPP1;CYP1B1;CXCL11;CX3CL1;CTCFL;CRP;CMAHP;CLEC4D;CFB;CES1;CCNA1;CCL8;CCL19;C5orf27;C22orf28;BCL2L14;BATF2;ANKRD22;AMPH;AHNAK2;ABLIM3;ABTB2;IGFBP2;ERLIN1;SLC25A30;CREB3L3;HERC6;EXT1;SAMD4A;MTHFD2L;IFIT1;Mast cells
9,CD74;TRIM38;EIF3L;EPSTI1;NCF1;GCA;LMO2;UNC93B1;STAP1;AIM2;PPM1K;NCOA3;B cells;B cells AICDA+ LRMP+;PXK;IRF9;PMAIP1;MX1;KIAA0040;PRKD2;PARP12;PUS1;RPL22;T cells Naive CD4+;TNFRSF10A
10,JUNB;MCL1;CDKN1A;SCARB2;SCO2;BST2;ATF3;CD9;HLA-C;APOL1
11,MARCKS;FNDC3B;Plasma cells;DUSP5;GALNT2;PDK1;ZBP1;GLRX;ISG20;COMMD3;ODC1;HSH2D;CD38
