cluster_ID,genes
1,TNFAIP3;CCL5;RARRES3;CLEC2B;CCND3;PSMB9;SUN2;HLA-C;ARHGEF3;HLA-B;HLA-A
2,CCL4;RBM25;GZMB;PSMB8;LY6E;GBP2;DDIT4;RNF213;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);CSRNP1
3,BST2;TNFSF10;FAM46A;PLIN2;CD9;ALDH1A1;Mast cells
4,IFITM2;SOCS1;TXNIP;DDX3X;CD69;JUNB;HLA-E;RGS1;ELF1
5,STAT1;TNFSF13B;LGMN;CCR1;Macrophages;NMI;LAMP3;CXCL9;ANKRD22;SIRPA;SCARB2;SERPING1;TNFAIP6
6,PNRC1;CEBPD;MCL1;CDKN1A;IFI35;SCO2;IFI30;CD274;THBD;ILCs;Mature DCs;XAF1;CLEC4D;DTX3L;CD80;NFIL3;SNN;Macrophages CXCL9+ CXCL10+;CXCL10;CD163;FCGR1A;ADM;SLC15A3;SECTM1;CCL8
7,FKBP5;LIPA;ADAMDEC1;Macrophages PLA2G2D+;MTHFD2L;USP18;PMM2;TFEC
8,DC2 CD1D-;DC2 CD1D+;LRG1;C4orf32;TRIM14;LMO2;P2RY6;IL15RA;PI4K2B;TRAFD1;OPTN;C4orf33;TMEM51;CPT1A;PXK;OAS2;MB21D1;AIM2;RTP4;ULK4;BATF2;IFIT1;Macrophages LYVE1+
9,GLRX;RNF114;MT1G;UNC93B1;TREX1;COMMD3;ODC1
10,RPL22;PTMA;SP110;EIF3L;TAGAP;B cells;NCF1;TRIM38;T cells Naive CD4+;PPM1K;B cells AICDA+ LRMP+;KIAA0040;STAP1
11,ADAR;GALNT2;MYOF;IL15;C10orf10;OASL;JAK2;CYP1B1;IL6ST;HELZ2;TNFRSF10A;HLA-G;MAP3K5;PARP12;BCL2L14;C9orf91;ERLIN1;FAM134B;TRIM25;FZD5;CFB;PADI2;EXT1;MT1H;C1S;ETV7;STARD5;IFNLR1;ARG2;B2M;ZNF385B;VEGFC;UPP2;TRIM34;TMEM255A;TLR3;TDRD7;TBX3;TAP2;STEAP4;SLC25A30;SLC1A1;SERPINE1;SAMD4A;RNASE4;PHF15;PDGFRL;NT5C3;NRN1;NPAS2;NOD2;NEURL3;MVB12B;MSR1;MKX;MAP3K14;MAB21L2;LEPR;IL17RB;HESX1;GJA4;G6PC;FUT4;FTSJD2;FNDC4;FFAR2;ENPP1;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CES1;CCNA1;C5orf27;C22orf28;ANGPTL1;AMPH;AHNAK2;ABTB2;Monocytes CHI3L1+ CYP27A1+;ABLIM3;PUS1;HERC6;DCP1A;TRIM21;DDX58;IL1R1;SPSB1;MASTL;IFI44L;SMAD3
12,CD38;DUSP5;ST3GAL4;GBA;APOL1;PDK1;ZBP1;IGFBP2;TCF7L2
13,PMAIP1;MAFF;MAX;CYTH1;APOL2;BCL3;B4GALT5;IFIT2;LPCAT1;HSH2D;GBP3;NK cells KLRF1+ CD3G-;DDX60;ANXA2R;CDK17;CCDC92;OAS3;SLC16A1;SOCS2;HEG1;TRIM5;MCOLN2;TLK2;BTN3A3;PRKD2;SPTLC2;WHAMM;IRF9;CRY1;ANKFY1;IFIT5;IMPA2
14,IRF2;IFI16;T cells CD8+;T cells CD4+ IL17A+;GEM;HES4;T cells CD4+ FOSB+;Tregs;GBP4;GAK;T cells CD8+ KLRG1+;T cells OGT+;SLFN5;HLA-F;IFI44;ARNTL;TAP1;Immune Cycling cells;NDC80;MICB;ATP10D;OGFR;PNPT1;BUB1
15,MT1X;IFI6;VMP1;PIM3;Macrophages CCL3+ CCL4+;GCH1;GBP5;ACSL1;AQP9;RNF19B;NAPA;RBCK1;IRF7;PARP9;NCOA3;AKT3;TMEM140;SPATS2L;PHF11;EHD4;MX1;CCL19;CHMP5;MT1F;Macrophages Metallothionein;DC1;ETV6;SLC25A28;MT1M;CASP7;BAG1;IFIT3;PML;ALYREF;MYD88
16,ISG20;GPX2;IFI27;Plasma cells;SAA1
17,LGALS3;TIMP1;C15orf48;UBE2L6;ISG15;ATF3;SERPINB9;PFKFB3;IFITM3;MARCKS;WARS;GBP1;MAFB;Monocytes S100A8+ S100A9+;Neutrophils S100A8+ S100A9+;GK;CCDC109B;CCL2;FNDC3B;IL1RN;APOBEC3A
18,CD74;IFNGR1;TYMP;NAMPT;BLVRA;EPSTI1;PLSCR1;GCA;VAMP5;LAP3;S100A8;IDO1;CLEC4E;SAMHD1;RASSF4
