cluster_ID,genes
1,LGALS3;TIMP1;ATF3;C15orf48;WARS;IFITM3;MARCKS
2,CD74;TYMP;NAMPT;BLVRA;PLSCR1;GCA;VAMP5;LAP3;S100A8;IDO1;EPSTI1;CLEC4E;Monocytes S100A8+ S100A9+;SAMHD1;RASSF4
3,IFITM2;CCL4;IFNGR1;UBE2L6;Macrophages CCL3+ CCL4+;RBM25;CSRNP1;PMAIP1;MAFF
4,VMP1;CHMP5;SPATS2L;PHF11;IRF2;NAPA;RBCK1;IRF7;PARP9;NCOA3;AKT3;TMEM140;Macrophages Metallothionein;DC1;CASP7;SLC25A28;MT1M;BAG1;IFIT3;PML;ALYREF;MYD88;MX1;CCL19
5,ISG15;MT1X;IFI6;CCL2;MT1F;GCH1;GBP5;FNDC3B;Neutrophils S100A8+ S100A9+;AQP9;RNF19B;IL1RN;APOBEC3A;ACSL1;SERPINB9;PFKFB3;PIM3;GBP1;MAFB;CCDC109B;ETV6;EHD4
6,PNRC1;CEBPD;MCL1;CDKN1A;SCO2;GK;IFI35;ILCs;Mature DCs;XAF1;CLEC4D;DTX3L;CD80;IFI30;CD274;THBD;Macrophages CXCL9+ CXCL10+;CXCL10;CD163;ADM;SLC15A3;CCL8
7,GLRX;STAT1;TNFSF13B;LGMN;CCR1;Macrophages;CXCL9;ANKRD22;SIRPA;SCARB2;SERPING1;NMI;LIPA;ADAMDEC1;LAMP3;UNC93B1;TNFAIP6;TFEC;FCGR1A
8,DC2 CD1D-;DC2 CD1D+;LRG1;C4orf32;TRIM14;TREX1;CPT1A;TRAFD1;MT1G;MTHFD2L;IL15RA;USP18;PMM2;Macrophages PLA2G2D+;LMO2;P2RY6;OAS2;TMEM51;OPTN;C4orf33;AIM2;RTP4;ULK4;BATF2;IFIT1;Macrophages LYVE1+
9,FKBP5;RNF114;Immune Cycling cells;NDC80;PI4K2B;MB21D1
10,MAX;CYTH1;APOL2;BCL3;B4GALT5;IFIT2;LPCAT1;HSH2D;GBP3;NK cells KLRF1+ CD3G-;DDX60;ANXA2R;CDK17;CCDC92;OAS3;SLC16A1;SOCS2;HEG1;TRIM5;MCOLN2;TLK2;BTN3A3;PRKD2;SPTLC2;WHAMM;IRF9;CRY1;ANKFY1;IFIT5;IMPA2
11,PXK;SNN;NFIL3;GALNT2;MYOF;IL15;C10orf10;JAK2;SECTM1;CYP1B1;OASL;IL6ST;HELZ2;TNFRSF10A;HLA-G;GBA;APOL1;TCF7L2;MAP3K5;PARP12;BCL2L14;C9orf91;DDX58;IL1R1;SPSB1;MASTL;IFI44L;SMAD3;TRIM25;FZD5;CFB;PADI2;EXT1;MT1H;C1S;ETV7;STARD5;IFNLR1;ARG2;B2M;ZNF385B;VEGFC;UPP2;TRIM34;TMEM255A;TLR3;TDRD7;TBX3;TAP2;STEAP4;SLC25A30;SLC1A1;SERPINE1;SAMD4A;RNASE4;PHF15;PDGFRL;NT5C3;NRN1;NPAS2;NOD2;NEURL3;MVB12B;MSR1;MKX;MAP3K14;MAB21L2;LEPR;IL17RB;HESX1;GJA4;G6PC;FUT4;FTSJD2;FNDC4;FFAR2;ENPP1;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CES1;CCNA1;C5orf27;C22orf28;ANGPTL1;AMPH;AHNAK2;ABTB2;Monocytes CHI3L1+ CYP27A1+;ABLIM3;HERC6;DCP1A;TRIM21
12,T cells CD4+ FOSB+;Tregs;GBP4;GAK;T cells OGT+;SLFN5;HLA-F;ADAR
13,TAP1;BUB1;MICB;ERLIN1;ATP10D;OGFR;PNPT1;FAM134B;IFI44;ARNTL;PUS1
14,COMMD3;ODC1;CD38;DUSP5;PDK1;ZBP1;IGFBP2
15,RPL22;PTMA;SP110;EIF3L;TAGAP;B cells;NCF1;TRIM38;T cells Naive CD4+;PPM1K;B cells AICDA+ LRMP+;KIAA0040;STAP1
16,ISG20;GPX2;IFI27;Plasma cells;SAA1
17,TXNIP;PLIN2;BST2;TNFSF10;FAM46A;CD9;ALDH1A1;Mast cells;ST3GAL4
18,RGS1;CD69;JUNB;HLA-E;SOCS1;DDX3X;ELF1
19,GZMB;PSMB8;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);IFI16;T cells CD8+;T cells CD8+ KLRG1+;T cells CD4+ IL17A+;GEM;HES4
20,TNFAIP3;CCL5;RARRES3;CLEC2B;CCND3;PSMB9;SUN2;LY6E;GBP2;DDIT4;RNF213;HLA-C;ARHGEF3;HLA-B;HLA-A
