cluster_ID,genes
1,CD9;HLA-C;HLA-A;HLA-B;IFI27;TXNIP
2,TBX3;IFI35;LGALS3;GBP2;BAG1;BLVRA;Myofibroblasts GREM1+ GREM2+;Myofibroblasts HHIP+ NPNT+;CES1
3,PTMA;LIPA;SUN2;GCA;IFIT5;B2M;MT1F;SPSB1;PARP9;AHNAK2;IMPA2;NAPA;ADAR;SP110;ALYREF;STARD5;ETV6;BTN3A3;FKBP5;AKT3;VEGFC;Pericytes RERGL+ NTRK2+;SPTLC2;TRIM5;CRY1;IL15;MAX
4,CCL19;PI4K2B;RBCK1;EPSTI1;TNFSF13B;CXCL10;BATF2;TMEM51;DDX60;PLIN2;IFI44;DTX3L;IRF2;SLC25A28;OAS3;CD69;ABLIM3;LGMN;GBA
5,BST2;SPATS2L;PXK;MAB21L2;WARS;SCARB2;MYOF;RBM25;IRF9;Fibroblasts SFRP2+ SLPI+;CASP7;GBP3;GAK;ANGPTL1;ATP10D;APOL1;IL15RA;TCF7L2;NCOA3;TRAFD1;TLR3;MAP3K5;SMAD3;APOL2;MYD88
6,KIAA0040;Stromal Cycling cells;C4orf33;PARP12;MB21D1;SIRPA;WHAMM;MTHFD2L;TLK2;RNF19B;DCP1A;PNPT1;FNDC4;TRIM38;ULK4;RNF114;PMM2;TNFRSF10A;OAS2;CCL5;C15orf48;CCL4;TDRD7;GCH1;ACSL1;LPCAT1;B4GALT5;SECTM1;FZD5;OASL;CCDC109B;ANKFY1;GBP5;TAGAP;RGS1;SLC25A30;MVB12B;GK;Fibroblasts KCNN3+ LY6H+;USP18;PDK1;PUS1;SNN;MICB;AMPH;ABTB2;NPAS2;C9orf91;HLA-G;ENPP1;FUT4;RNASE4;FFAR2;ETV7;MASTL;CD274;IDO1;HERC6;CFB;ERLIN1;TRIM14;TMEM255A;ZNF385B;ZBP1;UPP2;TRIM34;TFEC;TAP2;STAP1;SAA1;S100A8;PHF15;PDGFRL;PADI2;P2RY6;NT5C3;NOD2;NEURL3;NDC80;NCF1;MT1H;MSR1;MKX;MCOLN2;MAP3K14;LAMP3;IL1RN;IL17RB;IFNLR1;HSH2D;HESX1;GZMB;GPX2;G6PC;FTSJD2;FCGR1A;CYP1B1;CXCL9;CXCL11;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CD80;CD38;CD163;CCR1;CCNA1;C5orf27;C22orf28;BUB1;BCL2L14;AQP9;APOBEC3A;AIM2;ANKRD22
7,IL1R1;FAM46A;ODC1;Fibroblasts NPY+ SLITRK6+;PMAIP1;FNDC3B;GLRX;Inflammatory fibroblasts IL11+ CHI3L1+;STAT1;Fibroblasts SMOC2+ PTGIS+;ST3GAL4;COMMD3;EXT1;JAK2;ISG20;PHF11;TRIM21;SCO2;CCDC92;UBE2L6;RTP4;OGFR;IFI30;SLC1A1
8,PSMB9;PSMB8;ISG15;SOCS2;ELF1;HLA-F;IGFBP2;OPTN
9,TNFSF10;CDKN1A;C10orf10;DUSP5;Endothelial cells CD36+;MX1;TAP1;GBP4;IRF7;CCND3;MT1G;HEG1;CYTH1;Endothelial cells DARC+;EHD4;THBD;LMO2;SLFN5;C4orf32;CHMP5;LEPR;STEAP4;GJA4;CX3CL1;ARHGEF3;RNF213;IFNGR1;TREX1;ANXA2R;CPT1A;HELZ2;TRIM25;IFI44L;Endothelial cells LTC4S+ SEMA3G+;Pericytes HIGD1B+ STEAP4+;XAF1;DDX58;PRKD2;LRG1;PML;CDK17
10,IFITM2;IFI16;HLA-E;PLSCR1
11,CEBPD;ADM;GEM;MAFB;LAP3;MAFF;SERPINE1;MCL1;NAMPT;TNFAIP3;NFIL3;BCL3
12,ATF3;CCL2;IFITM3;JUNB;DDIT4;DDX3X;PNRC1;VMP1;TNFAIP6;SOCS1
13,CD74;VAMP5;MARCKS;IFI6;MT1X;HES4;PIM3;NMI;IFIT2;IFIT3;NRN1;IFIT1
14,CSRNP1;GBP1;PFKFB3;SAMHD1;SLC16A1;SAMD4A;MT1M;Glial cells;RASSF4;ALDH1A1;FAM134B;ARG2;SERPINB9;SLC15A3;TMEM140;PPM1K;UNC93B1;GALNT2;ARNTL
15,TIMP1;RPL22;EIF3L;SERPING1;TYMP;LY6E
16,ADAMDEC1;Activated fibroblasts CCL19+ ADAMADEC1+;C1S;Fibroblasts ADAMDEC1+;CCL8;CLEC2B;RARRES3;IL6ST
