cluster_ID,genes
1,TIMP1;RPL22;EIF3L;SERPING1;TYMP;LY6E
2,ADAMDEC1;Activated fibroblasts CCL19+ ADAMADEC1+;C1S;Fibroblasts ADAMDEC1+;CCL8;CLEC2B;RARRES3;IL6ST
3,CCL2;JUNB;DDX3X;PNRC1;CEBPD;ADM;IFITM2;IFI16;PLSCR1;GEM;MAFB;LAP3;MAFF;SERPINE1;MCL1;NAMPT;TNFAIP3;NFIL3;BCL3
4,PSMB9;PSMB8;ISG15;SOCS2;ELF1;HLA-F;IGFBP2;OPTN
5,CD74;IFITM3;VAMP5;MARCKS;DUSP5;CCND3;PIM3;NMI;IFIT3;NRN1;IFIT2;IFIT1;GBP4;IFI6;MT1X;HES4;LIPA;SUN2;GCA;MT1G;IFIT5
6,HLA-E;TNFSF10;CDKN1A;C10orf10;HEG1;Endothelial cells CD36+;TAP1;MX1;IRF7;CYTH1;Endothelial cells DARC+;EHD4;THBD;LMO2;SLFN5;C4orf32;CHMP5;LEPR;STEAP4;GJA4;CX3CL1;ARHGEF3;NAPA;ADAR;SPTLC2;CDK17;SP110;TRIM5;CRY1;IRF2;ANXA2R;CPT1A;HELZ2;RNF213;IFNGR1;TREX1;TRIM25;IFI44L;Endothelial cells LTC4S+ SEMA3G+;Pericytes HIGD1B+ STEAP4+;XAF1;DDX58;PRKD2;LRG1;PML
7,LGALS3;GBP2;BAG1;PTMA;BLVRA;Myofibroblasts GREM1+ GREM2+;PARP9;AHNAK2;Myofibroblasts HHIP+ NPNT+;CES1
8,IL1R1;FAM46A;ODC1;Fibroblasts NPY+ SLITRK6+;PMAIP1;FNDC3B;SCARB2;GLRX;Inflammatory fibroblasts IL11+ CHI3L1+;STAT1;Fibroblasts SMOC2+ PTGIS+;ST3GAL4;COMMD3;EXT1;JAK2;ISG20;UBE2L6;OGFR;IFI30;PHF11;TRIM21
9,BST2;SPATS2L;SPSB1;BATF2;FNDC4;TMEM51;CCL19;EPSTI1;TNFSF13B;CXCL10;CD69;PLIN2;IFI44;DTX3L;DDX60;OAS3;ABLIM3;LGMN;FKBP5;PXK;MAB21L2;WARS;RBM25;APOL1;IL15RA;TCF7L2;NCOA3;MAP3K5;SMAD3;APOL2;MYD88;PI4K2B;ANGPTL1;Fibroblasts SFRP2+ SLPI+;GBA;CASP7;GBP3;WHAMM;IRF9;MYOF;KIAA0040
10,ALYREF;STARD5;ETV6;BTN3A3;AKT3;VEGFC;IL15;SCO2;CCDC92;TRIM38;GAK;ULK4;RTP4;SLC1A1;IMPA2;MTHFD2L;TLK2;RNF19B;MB21D1;SIRPA;RBCK1;SLC25A28;B2M;MT1F;Stromal Cycling cells;C4orf33;PARP12;ATP10D;DCP1A;OASL;CCL5;C15orf48;CCL4;TDRD7;GCH1;RNF114;PMM2;TNFRSF10A;OAS2;MAX;SECTM1;LPCAT1;B4GALT5;FZD5;Pericytes RERGL+ NTRK2+;ACSL1;PNPT1;TRAFD1;SNN;MICB;AMPH;ABTB2;NPAS2;Fibroblasts KCNN3+ LY6H+;USP18;PDK1;TLR3;PUS1;CCDC109B;ANKFY1;GBP5;TAGAP;RGS1;SLC25A30;MVB12B;GK;C9orf91;HLA-G;ENPP1;FUT4;RNASE4;FFAR2;ETV7;MASTL;CD274;IDO1;HERC6;CFB;ERLIN1;TRIM14;TMEM255A;ZNF385B;ZBP1;UPP2;TRIM34;TFEC;TAP2;STAP1;SAA1;S100A8;PHF15;PDGFRL;PADI2;P2RY6;NT5C3;NOD2;NEURL3;NDC80;NCF1;MT1H;MSR1;MKX;MCOLN2;MAP3K14;LAMP3;IL1RN;IL17RB;IFNLR1;HSH2D;HESX1;GZMB;GPX2;G6PC;FTSJD2;FCGR1A;CYP1B1;CXCL9;CXCL11;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CD80;CD38;CD163;CCR1;CCNA1;C5orf27;C22orf28;BUB1;BCL2L14;AQP9;APOBEC3A;AIM2;ANKRD22
11,ATF3;CSRNP1;VMP1;DDIT4;SOCS1;SERPINB9;IFI35;GBP1;PFKFB3;TNFAIP6;SAMHD1;SLC16A1;SAMD4A;MT1M;Glial cells;RASSF4;ALDH1A1;FAM134B;ARG2;SLC15A3;TMEM140;PPM1K;UNC93B1;GALNT2;ARNTL
12,HLA-C;HLA-A;HLA-B;IFI27;TXNIP;CD9;TBX3
