cluster_ID,genes
1,HLA-C;HLA-A;HLA-B;IFI27;TXNIP;CD74;PSMB9;VAMP5;PIM3;PTMA;IFI6;MT1X;HES4
2,CSRNP1;GBP1;PFKFB3;SAMHD1;SLC16A1;SAMD4A;MT1M;Glial cells;RASSF4;ALDH1A1;FAM134B;ARG2;SERPINB9;SLC15A3;TMEM140;PPM1K;UNC93B1;GALNT2;ARNTL;MARCKS;IFIT2;IFIT3;NRN1;IFIT1
3,CD9;TBX3;IFI35;LGALS3;GBP2;BAG1;BLVRA;Myofibroblasts HHIP+ NPNT+;CES1
4,PSMB8;ISG15;SOCS2;ELF1;HLA-F;IGFBP2;OPTN
5,HLA-E;TNFSF10;CDKN1A;DUSP5;CCND3;MX1;TAP1;GBP4;IRF7;NMI;MT1G;C10orf10;HEG1;Endothelial cells CD36+;EHD4;THBD;LMO2;SLFN5;C4orf32;CPT1A;IFNGR1;XAF1;IFI44L;Pericytes HIGD1B+ STEAP4+;DDX58;CYTH1;Endothelial cells DARC+;CHMP5;LEPR;STEAP4;GJA4;CX3CL1;ARHGEF3;PRKD2
6,BST2;SCARB2;SPATS2L;PXK;MAB21L2;RBM25;SPSB1;Myofibroblasts GREM1+ GREM2+;PARP9;AHNAK2;Fibroblasts SFRP2+ SLPI+;TRAFD1;IMPA2;MTHFD2L;CCDC92;WHAMM;IRF9
7,WARS;EPSTI1;TNFSF13B;CXCL10;BATF2;FNDC4;TMEM51;CCL19;CD69;PLIN2;IFI44;DTX3L;LGMN;DDX60;OAS3;ABLIM3;PI4K2B;CASP7;GBA
8,MYOF;MB21D1;Stromal Cycling cells;C4orf33;PARP12;TLK2;RNF19B;PNPT1;GBP5;C9orf91;HLA-G;DCP1A;OASL;TAGAP;RGS1;USP18;PDK1;SLC25A30;MVB12B;GK;SNN;MICB;AMPH;ABTB2;NPAS2;CCL4;Fibroblasts KCNN3+ LY6H+;HERC6;CFB;IDO1;ENPP1;FUT4;RNASE4;FFAR2;ETV7;MASTL;CD274;B4GALT5;FZD5;ERLIN1;TRIM14;TMEM255A;ZNF385B;ZBP1;UPP2;TRIM34;TFEC;TAP2;STAP1;SAA1;S100A8;PHF15;PDGFRL;PADI2;P2RY6;NT5C3;NOD2;NEURL3;NDC80;NCF1;MT1H;MSR1;MKX;MCOLN2;MAP3K14;LAMP3;IL1RN;IL17RB;IFNLR1;HSH2D;HESX1;GZMB;GPX2;G6PC;FTSJD2;FCGR1A;CYP1B1;CXCL9;CXCL11;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CD80;CD38;CD163;CCR1;CCNA1;C5orf27;C22orf28;BUB1;BCL2L14;AQP9;APOBEC3A;AIM2;ANKRD22;ANGPTL1;ATP10D;APOL1;IL15RA;APOL2;MYD88;MAP3K5;SMAD3;NCOA3;ANKFY1;TLR3;PUS1
9,LIPA;RBCK1;IRF2;SLC25A28;SUN2;GCA;IFIT5;B2M;MT1F;NAPA;ALYREF;STARD5;ADAR;SP110;CDK17;SPTLC2;TRIM5;CRY1;IL15;ETV6;BTN3A3;FKBP5;AKT3;VEGFC;Pericytes RERGL+ NTRK2+;ACSL1;RNF213;TREX1;PML;TCF7L2;TRIM25;Endothelial cells LTC4S+ SEMA3G+;KIAA0040;GBP3;GAK;ULK4;ANXA2R;TRIM38;SIRPA;HELZ2;LRG1;RNF114;PMM2;TNFRSF10A;OAS2;LPCAT1;MAX;SECTM1;CCL5;C15orf48;CCDC109B;TDRD7;GCH1
10,IL1R1;FAM46A;ODC1;Fibroblasts NPY+ SLITRK6+;PMAIP1;FNDC3B;Inflammatory fibroblasts IL11+ CHI3L1+;STAT1;Fibroblasts SMOC2+ PTGIS+;ST3GAL4;COMMD3;EXT1;JAK2;ISG20;PHF11;TRIM21;SCO2;GLRX;UBE2L6;RTP4;OGFR;IFI30;SLC1A1
11,CEBPD;ADM;GEM;MAFB;LAP3;MAFF;SERPINE1;MCL1;NAMPT;TNFAIP3;NFIL3;BCL3;IFITM2;IFI16;PLSCR1
12,ATF3;CCL2;IFITM3;JUNB;DDIT4;DDX3X;PNRC1;VMP1;TNFAIP6;SOCS1
13,TIMP1;RPL22;EIF3L;SERPING1;TYMP;LY6E
14,ADAMDEC1;Activated fibroblasts CCL19+ ADAMADEC1+;C1S;Fibroblasts ADAMDEC1+;CCL8;CLEC2B;RARRES3;IL6ST
