cluster_ID,genes
1,CD74;IFI27;HLA-B;HLA-E;C10orf10;HLA-C;IFITM3;THBD;HLA-A;IFITM2;PTMA;TXNIP;ELF1;LEPR;CDKN1A;IFI16
2,ISG15;IFI6;Endothelial cells LTC4S+ SEMA3G+;WARS;IFI44L;HEG1;CX3CL1;LAP3;VAMP5;Endothelial cells CD36+;SOCS2;NRN1;TNFSF10;GBP4;CHMP5;LMO2;DDX3X;DDIT4;IFIT3;IFNGR1;BST2
3,CD9
4,DUSP5;RGS1;ISG20;Lymphatics;SERPINB9;CD38;GLRX
5,MT1X;MT1M;JUNB;HES4;FKBP5;Pericytes RERGL+ NTRK2+;Pericytes HIGD1B+ STEAP4+;NFIL3;CCL8;STEAP4
6,CD69;ALDH1A1;CCL4;PFKFB3;SAMHD1;Glial cells;FAM134B
7,TNFAIP3;Endothelial cells DARC+;IL1R1;C4orf32;CYTH1;PMAIP1;B2M;MT1G;B4GALT5;PSMB9;NCOA3;ANXA2R;PSMB8;PLSCR1;IGFBP2;CDK17;TAP1;BCL3;GCH1;MX1;CCND3;VEGFC;XAF1;OAS2;HLA-F;CSRNP1;IFIT1;SERPINE1;ARHGEF3;ADAR;IFI44;LY6E;PIM3;LIPA;RNF19B;CLEC2B;SLFN5;EHD4;PML;IFIT5;GCA;MYOF;SPTLC2;CCDC109B
8,SPATS2L;FNDC3B;ODC1;Fibroblasts NPY+ SLITRK6+;Fibroblasts SMOC2+ PTGIS+;GBP1;TBX3;SCARB2;Inflammatory fibroblasts IL11+ CHI3L1+;TYMP;APOL1;MAFB;RNASE4;IFI35;COMMD3;GALNT2;PLIN2;RPL22;MAB21L2;AHNAK2;CES1;BLVRA;IMPA2
9,RBM25;Endothelial cells CA4+ CD36+;SAMD4A;IRF7;TLK2;IRF2;ALYREF;PI4K2B;TMEM140;GBA;SLC15A3;ANKFY1;CD274;DCP1A;GAK;MYD88;TAGAP;MT1F;MAX;NCF1;DTX3L;TCF7L2;LGMN;PDK1;EIF3L;TRIM38;IFIT2;PARP9;PHF11;OPTN;GJA4;SPSB1;SMAD3;GBP2;SP110;BAG1;RASSF4;PPM1K;ACSL1;APOL2;SLC16A1;RTP4;EPSTI1;CXCL10;PXK;MAP3K5;IL15RA;CXCL9;NMI;OAS3;TREX1;PRKD2;DDX58;HERC6;DDX60;EXT1;RNF114;CRY1;ATP10D;IL15;MB21D1;MTHFD2L;PARP12;SIRPA;RBCK1;TRIM5;ABLIM3;LPCAT1;UBE2L6;SUN2;OGFR;CCDC92;MT1H;NAPA;CPT1A;ETV6;SOCS1;TLR3;CCL5;AKT3;TRIM25;TNFRSF10A;SCO2;HELZ2;TRIM21;SNN;PNPT1;SLC25A28;ST3GAL4;GBP3;BTN3A3;WHAMM;JAK2;TMEM51;CASP7;C15orf48;Stromal Cycling cells;TRAFD1;GBP5;ERLIN1;TRIM14;CFB;SLC25A30;C4orf33;SECTM1;IRF9;FNDC4;ZNF385B;ZBP1;USP18;UPP2;UNC93B1;ULK4;TRIM34;TMEM255A;TFEC;TDRD7;TAP2;STARD5;STAP1;SLC1A1;SAA1;S100A8;PUS1;PMM2;PHF15;PDGFRL;PADI2;P2RY6;OASL;NT5C3;NPAS2;NOD2;NEURL3;NDC80;MVB12B;MSR1;MKX;MICB;MCOLN2;MASTL;MAP3K14;LAMP3;IL1RN;IL17RB;IFNLR1;IFI30;HSH2D;HLA-G;HESX1;GZMB;GPX2;GK;G6PC;FZD5;FUT4;FTSJD2;FFAR2;FCGR1A;ETV7;ENPP1;CXCL11;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CD80;CD163;CCR1;CCNA1;C9orf91;C5orf27;C22orf28;BUB1;BCL2L14;BATF2;ARNTL;ARG2;AQP9;APOBEC3A;ANKRD22;AMPH;ABTB2;AIM2;RNF213;IDO1;KIAA0040;LRG1
10,MCL1;NAMPT;RARRES3;IL6ST;STAT1;Fibroblasts SFRP2+ SLPI+;SERPING1;Fibroblasts KCNN3+ LY6H+;ADM;TNFAIP6;FAM46A;LGALS3;MAFF;ATF3;PNRC1;VMP1;TNFSF13B;CCL19;ADAMDEC1;Activated fibroblasts CCL19+ ADAMADEC1+;Fibroblasts ADAMDEC1+
11,CYP1B1;Myofibroblasts GREM1+ GREM2+;Myofibroblasts HHIP+ NPNT+;ANGPTL1
12,CCL2;MARCKS;C1S;TIMP1;CEBPD;GEM
