cluster_ID,genes
1,PPM1K;CD38;HSH2D;Plasma cells;PDK1;ZBP1;DUSP5
2,ISG20;MT1F;ODC1;BST2;COMMD3
3,VMP1;SLFN5;DDX3X;RBCK1;TNFSF10;PSMB9;HLA-F;CLEC2B;GBP5;PHF11;HLA-A;T cells CD4+ FOSB+;T cells OGT+;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);CCDC109B;EPSTI1;CCND3;RBM25;PSMB8;OPTN;DDIT4;SOCS1;CD69;RARRES3;KIAA0040;IRF2;CCL5;T cells CD8+ KLRG1+;TAGAP;HLA-B;HLA-C;MT1X;Tregs;IRF9;PNPT1;AKT3;SOCS2;CDK17;TRIM5;ARNTL
4,B4GALT5;ALYREF;IMPA2;TAP1;AIM2;ARHGEF3;GCH1;IFIT3;IFIT5;TRAFD1;IFI6;T cells Naive CD4+;HLA-G;ANXA2R;T cells CD8+;HERC6;FAM134B;GZMB;NK cells KLRF1+ CD3G-;BTN3A3;USP18;PXK;Immune Cycling cells;NDC80;BUB1;SLC16A1;SLC25A28;TREX1;MICB;IFI27;HELZ2;OASL;ETV7
5,IFI35;Macrophages Metallothionein;GLRX;BAG1;TMEM140;IRF7;NCOA3;APOL2;B cells;WHAMM;ARG2;PRKD2;GALNT2;STARD5;C10orf10;FNDC3B;PMM2;STAP1
6,MX1;APOL1;PI4K2B;SLC25A30;TMEM255A;CCDC92;SMAD3;RPL22;C4orf33;ST3GAL4;Mast cells;AHNAK2;IFI44;PML;TRIM21;MCOLN2;MT1G;CXCL10;TLR3;ADM;ULK4;DC1;C4orf32;CXCL9;IDO1;ENPP1;Macrophages CXCL9+ CXCL10+;ERLIN1;PUS1;TLK2;Mature DCs;LAMP3;LRG1;FFAR2;CD274;ABLIM3;MT1M;MT1H;T cells CD4+ IL17A+;RTP4;PTMA;SERPINE1;IL15RA;IL15;CASP7;TNFRSF10A;IFIT1;FUT4;NPAS2;CLEC4D;CRY1;Neutrophils S100A8+ S100A9+;TDRD7;S100A8;FZD5;BATF2;NOD2;IFI44L;CCL2;CCL8;APOBEC3A;B cells AICDA+ LRMP+;GPX2;C1S;TNFAIP6;PADI2;STEAP4;B2M;ZNF385B;VEGFC;UPP2;TRIM34;TBX3;TAP2;SPSB1;SLC1A1;SAA1;RNASE4;PHF15;PDGFRL;NT5C3;NRN1;NEURL3;MKX;MAP3K14;MAB21L2;IL17RB;IGFBP2;HESX1;GJA4;G6PC;FTSJD2;FNDC4;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CFB;CES1;CCNA1;CCL19;C22orf28;BCL2L14;AQP9;ANKRD22;ANGPTL1;ABTB2;AMPH;MTHFD2L;IFNLR1;C5orf27
7,PMAIP1;NMI;IFI30;SPATS2L;P2RY6;LMO2;JAK2;MYD88;GCA;MVB12B;DC2 CD1D-;DC2 CD1D+;ETV6;ILCs;Monocytes S100A8+ S100A9+;DTX3L;OGFR;EHD4;PARP9;RNF114;SPTLC2;JUNB;HEG1;SAMD4A;IL6ST;GBA;ANKFY1;CPT1A;ATP10D;MB21D1;IFIT2;Macrophages PLA2G2D+;Macrophages LYVE1+;C9orf91
8,CDKN1A;MAX;BCL3;PFKFB3;THBD;RNF19B;LPCAT1;SCO2;FCGR1A;TRIM25;GEM;IL1RN;CD80;MASTL;IL1R1;ALDH1A1;CD9;ADAMDEC1;GK;ACSL1;NFIL3;CLEC4E;CYP1B1;TMEM51;TCF7L2;MYOF;EXT1;MAP3K5;CYTH1;PARP12;OAS2;RGS1;DCP1A;OAS3;Monocytes CHI3L1+ CYP27A1+;LEPR
9,CD74;IFI16;EIF3L;SAMHD1;CEBPD;ATF3;LAP3;PLSCR1;C15orf48;FKBP5;CCL4;Macrophages CCL3+ CCL4+;LGALS3;Macrophages;LIPA;MAFB;SIRPA;IFNGR1;SLC15A3;MARCKS;IFITM3;TIMP1;RASSF4;TFEC;NCF1;MAFF;GAK;SNN;GBP1;SERPINB9;NAMPT;TYMP;TRIM38;PIM3;TNFAIP3;HES4;CSRNP1;PLIN2;BLVRA;FAM46A;ADAR;GBP4;TNFSF13B;LGMN;CD163;SECTM1;MSR1;SCARB2;WARS;SERPING1;UNC93B1;TRIM14;CCR1;NAPA
10,ISG15;RNF213;GBP2;STAT1;PNRC1;SUN2;VAMP5;LY6E;TXNIP;IFITM2;SP110;ELF1;CHMP5;MCL1;UBE2L6;DDX58;XAF1;GBP3;HLA-E;DDX60
