cluster_ID,genes
1,ISG20;MT1F;ODC1;BST2;COMMD3
2,PPM1K;CD38;HSH2D;Plasma cells;PDK1;ZBP1;DUSP5
3,CD74;TNFAIP3;GBP1;NAMPT;TYMP;PIM3;HES4;PLIN2;CCL4;TNFSF13B;LGMN;CD163;Macrophages CCL3+ CCL4+;LGALS3;Macrophages;LIPA;MAFB;SIRPA;IFNGR1;SLC15A3;MARCKS;IFITM3;TIMP1;RASSF4;TFEC;NCF1;MAFF;GAK;SNN;IFI16;EIF3L;SAMHD1;CEBPD;ATF3;LAP3;PLSCR1;C15orf48;FKBP5
4,ALDH1A1;CD9;ADAMDEC1;LPCAT1;GK;ACSL1;NFIL3;OAS3;Monocytes CHI3L1+ CYP27A1+;LEPR;TMEM255A;IL1R1;RGS1;FCGR1A;MAP3K5;PARP12;OAS2;DCP1A;RNF114;Macrophages PLA2G2D+;Macrophages LYVE1+;C9orf91;MYOF;EXT1;CLEC4E;CYP1B1;HEG1;SAMD4A
5,CSRNP1;FAM46A;JUNB;TRIM38;XAF1;DTX3L;OGFR;EHD4;PARP9;TRIM14;CCR1;LMO2;JAK2;ANKFY1;BLVRA;MSR1;SCARB2;SECTM1;WARS;SERPING1;ADAR;GBP4;NAPA;IL6ST;RNF19B;UNC93B1;TCF7L2;TMEM51;CYTH1;GBA
6,PMAIP1;SERPINB9;IFI30;SPATS2L;NMI;PFKFB3;THBD;P2RY6;GCA;MVB12B;MYD88;DC2 CD1D-;DC2 CD1D+;CDKN1A;MAX;SPTLC2;BCL3;CPT1A;TRIM25;IMPA2;ATP10D;MB21D1;SCO2;GEM;IL1RN;ETV6;MCOLN2;ILCs;Monocytes S100A8+ S100A9+;Macrophages CXCL9+ CXCL10+;CD80;MT1G;MASTL
7,VMP1;SLFN5;DDX3X;RBCK1;TNFSF10;EPSTI1;CCND3;RBM25;PSMB8;OPTN;KIAA0040;RARRES3;PSMB9;HLA-F;CCDC109B;PHF11;GBP5;T cells OGT+;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);Tregs;IRF2;CCL5;MT1X;DDIT4;SOCS1;CD69;PNPT1;SOCS2
8,ISG15;RNF213;GBP2;STAT1;PNRC1;TXNIP;IFITM2;SP110;SUN2;VAMP5;CLEC2B;LY6E;CHMP5;ELF1;ARHGEF3;HLA-E;DDX60;GBP3;DDX58;MCL1;UBE2L6;TAGAP;T cells CD4+ FOSB+;HLA-A;HLA-B;CDK17;AKT3
9,MX1;APOL1;SLC25A30;CCDC92;SMAD3;RPL22;C4orf33;ST3GAL4;Mast cells;AHNAK2;IFI44;IFIT2;PML;TRIM21;Mature DCs;LAMP3;LRG1;FFAR2;TLK2;ERLIN1;PUS1;CRY1;CD274;ABLIM3;MT1M;MT1H;CXCL10;TLR3;ADM;ULK4;IL15;CASP7;TNFRSF10A;IFIT1;FUT4;NPAS2;CLEC4D;T cells CD4+ IL17A+;RTP4;PTMA;SERPINE1;IL15RA;Neutrophils S100A8+ S100A9+;TDRD7;S100A8;FZD5;BATF2;NOD2;IFI44L;CCL2;CCL8;APOBEC3A;B cells AICDA+ LRMP+;GPX2;C1S;TNFAIP6;PADI2;STEAP4;B2M;ZNF385B;VEGFC;UPP2;TRIM34;TBX3;TAP2;SPSB1;SLC1A1;SAA1;RNASE4;PHF15;PDGFRL;NT5C3;NRN1;NEURL3;MKX;MAP3K14;MAB21L2;IL17RB;IGFBP2;HESX1;GJA4;G6PC;FTSJD2;FNDC4;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CFB;CES1;CCNA1;CCL19;C22orf28;BCL2L14;AQP9;ANKRD22;ANGPTL1;ABTB2;AMPH;MTHFD2L;IFNLR1;C5orf27;DC1;C4orf32;CXCL9;IDO1;ENPP1
10,ALYREF;PXK;Immune Cycling cells;NDC80;BUB1;SLC16A1;SLC25A28;B4GALT5;TAP1;AIM2;ANXA2R;T cells CD8+;T cells CD8+ KLRG1+;HERC6;FAM134B;GZMB;NK cells KLRF1+ CD3G-;BTN3A3;USP18;GCH1;IFIT3;IFIT5;TRAFD1;Macrophages Metallothionein;IFI6;T cells Naive CD4+;HLA-G;IRF9;ARNTL;TRIM5;PI4K2B;TREX1;MICB;IFI27;HELZ2;OASL;ETV7
11,NCOA3;HLA-C;APOL2;B cells;WHAMM;ARG2;PRKD2;GALNT2;STARD5;C10orf10;FNDC3B;PMM2;STAP1;IFI35;GLRX;BAG1;TMEM140;IRF7
