cluster_ID,genes
1,SLFN5;OPTN;KIAA0040;RARRES3;DDIT4;SOCS1;CD69;HLA-F;PHF11;GBP5;IRF2;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);Tregs;CCL5;T cells CD8+ KLRG1+;MT1X
2,VMP1;DDX3X;RBCK1;EPSTI1;CCND3;RBM25;LY6E;CLEC2B;CCDC109B;PSMB9;PSMB8
3,ISG15;RNF213;TNFAIP3;GBP2;GBP1;STAT1;PNRC1;HLA-E;SUN2;VAMP5
4,TXNIP;IFITM2;SP110;CHMP5;ELF1;ARHGEF3;MCL1;UBE2L6;SPTLC2;HEG1
5,ALDH1A1;CD9;ADAMDEC1;RGS1;FCGR1A;LPCAT1;GK;ACSL1;NFIL3;PARP12;CLEC4E;CYP1B1;OAS3;Monocytes CHI3L1+ CYP27A1+;LEPR;TMEM255A
6,TRIM38;XAF1;DTX3L;OGFR;EHD4;PARP9;RNF114;NAPA;CYTH1;MAP3K5;THBD;MYOF;EXT1;DCP1A;JUNB;SAMD4A;JAK2;ANKFY1;GBA;IL6ST;TCF7L2;Macrophages PLA2G2D+;Macrophages LYVE1+;C9orf91
7,B4GALT5;ALYREF;PXK;Immune Cycling cells;NDC80;BUB1;TAP1;AIM2;HLA-G;IFI6;ANXA2R;T cells CD8+;HERC6;FAM134B;GZMB;NK cells KLRF1+ CD3G-;IFIT3;IFIT5;MICB;IFI27;HELZ2;BTN3A3;USP18
8,TAGAP;HLA-A;T cells CD4+ FOSB+;T cells OGT+;HLA-B;CDK17;HLA-C;IRF9;ARNTL;TRIM5;PI4K2B;GBP3;OAS2;DDX58;DDX60;PNPT1;AKT3;MX1
9,IL1R1;NCOA3;Macrophages Metallothionein;T cells Naive CD4+;T cells CD4+ IL17A+;OASL;APOL1;SERPINE1;SLC16A1;SLC25A28;TREX1;ETV7;IFI35;BAG1;TMEM140;IRF7
10,TNFSF10;SOCS2;CCDC92;SMAD3;RPL22;PTMA;ST3GAL4;Mast cells;AHNAK2
11,GCH1;TRAFD1;IFIT2;ATP10D;TRIM21;PML;IFI44;MB21D1;CD274;ABLIM3;SLC25A30;DC1;C4orf32;CXCL9;Macrophages CXCL9+ CXCL10+;ERLIN1;PUS1;TLK2;Mature DCs;LAMP3;LRG1;FFAR2;FUT4;IL15;CASP7;TNFRSF10A;IFIT1;C4orf33;CXCL10;TLR3;ADM;ULK4;Neutrophils S100A8+ S100A9+;TDRD7;S100A8;FZD5;MT1M;MT1H
12,RTP4;IL15RA;CRY1;NOD2;BATF2;IFI44L;NPAS2;CLEC4D;CCL2;CCL8;APOBEC3A;B cells AICDA+ LRMP+;GPX2;C1S;TNFAIP6;PADI2;STEAP4;B2M;ZNF385B;VEGFC;UPP2;TRIM34;TBX3;TAP2;SPSB1;SLC1A1;SAA1;RNASE4;PHF15;PDGFRL;NT5C3;NRN1;NEURL3;MKX;MAP3K14;MAB21L2;IL17RB;IGFBP2;HESX1;GJA4;G6PC;FTSJD2;FNDC4;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CFB;CES1;CCNA1;CCL19;C22orf28;BCL2L14;AQP9;ANKRD22;ANGPTL1;ABTB2;AMPH;MTHFD2L;IFNLR1;C5orf27;IDO1;ENPP1
13,PMAIP1;SERPINB9;NMI;FKBP5;MYD88;IFI30;SPATS2L;P2RY6;LMO2;GCA;MVB12B
14,PFKFB3;MAX;BCL3;SCO2;GEM;IL1RN;DC2 CD1D-;DC2 CD1D+;ILCs;Monocytes S100A8+ S100A9+;ETV6;MCOLN2;CDKN1A;CPT1A;TRIM25;IMPA2;CD80;MT1G;MASTL
15,CSRNP1;PLIN2;BLVRA;FAM46A;TRIM14;CCR1;ADAR;GBP4;TNFSF13B;LGMN;CD163;SECTM1;MSR1;SCARB2;WARS;SERPING1;UNC93B1;RNF19B;TMEM51
16,CD74;IFI16;EIF3L;NAMPT;TYMP;SAMHD1;CEBPD;ATF3;LAP3;PLSCR1;C15orf48;HES4;CCL4;Macrophages CCL3+ CCL4+;LGALS3;Macrophages;LIPA;MAFB;SIRPA;IFNGR1;SLC15A3;MARCKS;IFITM3;TIMP1;RASSF4;TFEC;NCF1;MAFF;GAK;SNN;PIM3
17,ISG20;PPM1K;CD38;HSH2D;Plasma cells;PDK1;ZBP1;DUSP5
18,ODC1;BST2;COMMD3;MT1F;GLRX
19,FNDC3B;PMM2;STAP1;APOL2;B cells;WHAMM;ARG2;PRKD2;GALNT2;STARD5;C10orf10
