cluster_ID,genes
1,MARCKS;GCA;LAP3;WARS;RASSF4;TYMP;SPATS2L;PLSCR1;DC2 CD1D-;DC2 CD1D+;IMPA2;Macrophages CXCL9+ CXCL10+;ADAMDEC1;CXCL9;LIPA;P2RY6;Macrophages;SIRPA;CXCL10;SERPING1;BLVRA;IFITM3;ALDH1A1;SLC15A3;TFEC;SNN;LGMN;SCARB2;MAFB;CD163;SECTM1
2,SAMHD1;STAT1;GBP1;IFNGR1;TNFSF13B;VAMP5;OGFR;CEBPD;UBE2L6;BST2;EPSTI1;TRIM14;CCR1;LGALS3;TIMP1;PLIN2;GBP4;GLRX;COMMD3;IFI35;NMI;CHMP5
3,Plasma cells;UNC93B1;BAG1;TNFSF10;MT1F;CPT1A;Macrophages CCL3+ CCL4+;BCL3;PML;FAM46A;IFIT5;TREX1;C15orf48;ACSL1;CD274;IFI44;IFIT3;PARP9;RNF19B;TRIM25;Macrophages Metallothionein;B2M;SOCS2;TRAFD1;MB21D1;IL15;Macrophages PLA2G2D+;ETV6;Mature DCs;DC1;IL1RN;LAMP3;IDO1;CCL19;MYD88;SLC25A30;IFIT1;CCL2;TMEM51;ATP10D;NFIL3;B4GALT5;MVB12B;TRIM21;ILCs;APOL1;MAFF;SCO2;GBA;MT1G;C9orf91;USP18;TCF7L2;OASL;Macrophages LYVE1+;IFI27
4,RPL22;PTMA;KIAA0040;MCOLN2;NDC80;BUB1;IFI44L;T cells CD4+ IL17A+;ZBP1;C4orf33;GALNT2;PNPT1;SAMD4A;Mast cells;MTHFD2L;EXT1;MICB;SLC25A28;OAS3;HERC6;CD80;Monocytes S100A8+ S100A9+;Neutrophils S100A8+ S100A9+;HELZ2;SPSB1;AKT3;TMEM140;ERLIN1;STARD5;TNFRSF10A;TDRD7;NOD2;IFNLR1;ARG2;HLA-G;ZNF385B;VEGFC;UPP2;TRIM34;TNFAIP6;TMEM255A;TLR3;THBD;TBX3;TAP2;STEAP4;ST3GAL4;SLC1A1;SERPINE1;SAA1;S100A8;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NEURL3;MYOF;MT1M;MT1H;MSR1;MKX;MAP3K14;MAB21L2;LRG1;LEPR;IL17RB;IGFBP2;HESX1;GPX2;GJA4;G6PC;FZD5;FTSJD2;FNDC4;FFAR2;FCGR1A;ETV7;ENPP1;CYP1B1;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CFB;CES1;CCNA1;CCL8;C5orf27;C22orf28;C1S;C10orf10;BCL2L14;BATF2;AQP9;APOBEC3A;ANKRD22;ANGPTL1;AMPH;AHNAK2;ADM;ABTB2;Monocytes CHI3L1+ CYP27A1+;ABLIM3
5,ELF1;HES4;ADAR;GEM;GBP3;XAF1;RTP4;RBCK1;IFI6;NK cells KLRF1+ CD3G-;IFIT2;IRF9;HEG1;APOL2;CASP7;OAS2;ULK4;DDX58;WHAMM;TLK2;TRIM5;T cells OGT+;CCDC92;DTX3L;ARNTL;SMAD3;IL1R1;CRY1;PRKD2;DDX60;CDK17;GCH1;IL15RA
6,CD38;IFI16;PMAIP1;TAGAP;TRIM38;NCOA3;PPM1K;FKBP5;CYTH1;IL6ST;T cells Naive CD4+;NAPA;SERPINB9;RNF114;PARP12;GK;PUS1;NAMPT;FNDC3B;MAX;IFI30;PMM2;MAP3K5;ANKFY1;SPTLC2;BTN3A3;PFKFB3;JAK2;FUT4;CDKN1A;PDK1;PIM3;EHD4;SLC16A1;LPCAT1;IRF7;Tregs;DCP1A;C4orf32;GAK;MASTL;PI4K2B
7,CD74;NCF1;EIF3L;LMO2;ODC1;B cells;AIM2;PXK;HSH2D;STAP1;SP110;ISG20;ALYREF;Immune Cycling cells;B cells AICDA+ LRMP+;MX1
8,JUNB;CD69;CCL4;RGS1;MCL1;TNFAIP3;VMP1;DDX3X;PNRC1;RBM25;DUSP5;ATF3;CSRNP1
9,GBP2;SLFN5;RNF213;ISG15;CCL5;CLEC2B;RARRES3;IFITM2;TAP1;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);LY6E;ARHGEF3;HLA-C;HLA-A;HLA-B;IRF2;ANXA2R;SUN2;GZMB;PSMB8;PSMB9
10,MT1X;HLA-E;SOCS1;DDIT4;HLA-F;GBP5;OPTN;T cells CD4+ FOSB+;FAM134B;CCND3;CCDC109B;T cells CD8+;T cells CD8+ KLRG1+;PHF11;TXNIP;CD9
