cluster_ID,genes
1,ISG15;CCL5;CLEC2B;RARRES3;IFITM2;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);LY6E;GZMB
2,PSMB8;PSMB9;TXNIP;CD9;MT1X;HLA-E;VAMP5;HLA-C;HLA-A;HLA-B;IRF2;RBCK1;PHF11;CCND3;CCDC109B;ANXA2R;FAM134B
3,T cells CD4+ FOSB+;HLA-F;GBP5;OPTN;T cells OGT+;RBM25;SOCS1;DDIT4;TAP1;T cells CD8+;T cells CD8+ KLRG1+
4,RGS1;MCL1;TNFAIP3;SLFN5;RNF213;SUN2;GBP2;HES4;ADAR;ARHGEF3
5,CD74;NCF1;GCA;EIF3L;LMO2;MARCKS
6,CD38;Plasma cells;ISG20;ODC1;B cells;AIM2;PXK;HSH2D;STAP1;ALYREF;Immune Cycling cells;B cells AICDA+ LRMP+;MX1
7,ELF1;IFIT2;RPL22;PTMA;KIAA0040;TREX1;ACSL1;SPSB1;PNPT1;SAMD4A;Mast cells
8,ZBP1;C4orf33;GALNT2;MCOLN2;WHAMM;HELZ2;AKT3;MTHFD2L;EXT1;TMEM140;ERLIN1;STARD5;TNFRSF10A;TDRD7;NOD2;IFNLR1;ARG2;HLA-G;ZNF385B;VEGFC;UPP2;TRIM34;TNFAIP6;TMEM255A;TLR3;THBD;TBX3;TAP2;STEAP4;ST3GAL4;SLC1A1;SERPINE1;SAA1;S100A8;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NEURL3;MYOF;MT1M;MT1H;MSR1;MKX;MAP3K14;MAB21L2;LRG1;LEPR;IL17RB;IGFBP2;HESX1;GPX2;GJA4;G6PC;FZD5;FTSJD2;FNDC4;FFAR2;FCGR1A;ETV7;ENPP1;CYP1B1;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CFB;CES1;CCNA1;CCL8;C5orf27;C22orf28;C1S;C10orf10;BCL2L14;BATF2;AQP9;APOBEC3A;ANKRD22;ANGPTL1;AMPH;AHNAK2;ADM;ABTB2;Monocytes CHI3L1+ CYP27A1+;ABLIM3;MICB;SLC25A28;OAS3;HERC6;Monocytes S100A8+ S100A9+;Neutrophils S100A8+ S100A9+;NDC80;BUB1
9,ATP10D;NFIL3;B4GALT5;ETV6;APOL1;MAFF;SCO2;GBA;MT1G;C9orf91;USP18;TCF7L2;OASL;Macrophages LYVE1+;IFI27;CD80;MYD88;CCL2;TMEM51;SLC25A30;IFIT1;CD274;Mature DCs;DC1;SOCS2;C15orf48;IL1RN;LAMP3;IDO1;CCL19;RNF19B;TRIM25;IL15;Macrophages PLA2G2D+
10,IFI35;BAG1;NMI;CASP7;TRAFD1;GBP3;XAF1;RTP4;IRF9;IFI6;NK cells KLRF1+ CD3G-;MB21D1;Macrophages Metallothionein;B2M;DDX58;OAS2;MVB12B;TRIM21;ILCs;HEG1;IFI44L;T cells CD4+ IL17A+;OGFR;APOL2;PARP9;IFI44;IFIT3
11,FKBP5;CYTH1;IL6ST;GEM;PARP12;IFIT5;RNF114;NAMPT;MAP3K5;FNDC3B;MAX;PMM2;SPTLC2;BTN3A3;ANKFY1;ULK4;PFKFB3;JAK2;FUT4;DUSP5;CDKN1A;PDK1;NAPA;SERPINB9;C4orf32;PIM3;EHD4;SLC16A1;IRF7;CCDC92;Tregs;SMAD3;CDK17;DCP1A;GAK;MASTL;PI4K2B;PRKD2;DDX60;GCH1;TRIM5;DTX3L;ARNTL;BCL3;IL15RA;PML;GK;PUS1;IL1R1;CRY1
12,IFI16;T cells Naive CD4+;PMAIP1;TAGAP;TRIM38;NCOA3;PPM1K;LPCAT1;IFI30;TLK2;UNC93B1;SP110
13,GLRX;COMMD3;EPSTI1;TRIM14;CCR1;CHMP5;LAP3;WARS;RASSF4;TYMP;SPATS2L;PLSCR1;DC2 CD1D-;DC2 CD1D+;IMPA2;Macrophages CXCL9+ CXCL10+;ADAMDEC1;CXCL9;LIPA;P2RY6;Macrophages;SIRPA;CXCL10;SERPING1;BLVRA;IFITM3;ALDH1A1;SLC15A3;TFEC;SNN;LGMN;SCARB2;Macrophages CCL3+ CCL4+;MAFB;CD163;SECTM1
14,LGALS3;TIMP1;SAMHD1;STAT1;GBP1;IFNGR1;TNFSF13B;BST2;CEBPD;UBE2L6
15,CD69;CCL4;PNRC1;TNFSF10;CPT1A;FAM46A;MT1F;ATF3
16,JUNB;PLIN2;GBP4;VMP1;DDX3X;CSRNP1
