cluster_ID,genes
1,C10orf10;HLA-B;WARS;IFI27;CD74;TNFSF10;PSMB9;HLA-F;PSMB8;HLA-A;HLA-C;IL1R1
2,TXNIP;VAMP5;BST2;LAP3;TAP1;GBP4;MCL1;CCND3;ISG15;UBE2L6
3,CDK17;PML;PRKD2;SLFN5;ADAR;Endothelial cells LTC4S+ SEMA3G+;TREX1;HEG1;NCOA3;IRF9;OAS2;NMI;SLC25A28;PARP12;BTN3A3;CX3CL1;HELZ2;IRF7;XAF1;CYTH1;OAS3;VEGFC;GCH1
4,CLEC2B;LIPA;CHMP5;HLA-E;IFITM2;C4orf32;ELF1;LMO2;DDX3X;PIM3;DUSP5;THBD;SOCS2;NRN1;SPTLC2;LRG1
5,PLSCR1;IFI16;IFIT3;IFNGR1;IFI6;IGFBP2;MX1;IFI44;EHD4;ARHGEF3;GCA;Endothelial cells CD36+;TNFRSF10A;IFI44L;CYP1B1;LEPR;ANXA2R
6,TNFAIP3;SERPINB9;Endothelial cells DARC+;MT1G;C15orf48;RPL22;RGS1;PTMA;TRIM5;GPX2;CCL4;CFB;PLIN2;GALNT2
7,MT1X;ATF3;MT1M;CDKN1A;CSRNP1;MAFF;BCL3;NAMPT
8,ALDH1A1;LGALS3;CCDC109B;LY6E;DDIT4;IFIT1
9,C1S;FKBP5;SERPING1;Fibroblasts SFRP2+ SLPI+;TIMP1;FAM46A;MAFB
10,CCL2;MARCKS;TNFAIP6;ST3GAL4;PDGFRL;APOL1;IL15RA;RNF114;SPATS2L;PPM1K;RNASE4;SPSB1;Fibroblasts KCNN3+ LY6H+;FNDC4;Fibroblasts SMOC2+ PTGIS+;GBA;SAMD4A
11,GEM;ANGPTL1;SAMHD1;SOCS1;CES1;AHNAK2
12,IL6ST;LGMN;ADM;TYMP;RARRES3;ADAMDEC1;EPSTI1;Activated fibroblasts CCL19+ ADAMADEC1+;TNFSF13B;VMP1;PXK;Fibroblasts ADAMDEC1+;TCF7L2
13,CD9;SUN2;Myofibroblasts HHIP+ NPNT+;Myofibroblasts GREM1+ GREM2+;IMPA2;EIF3L;MAB21L2;COMMD3;BLVRA;CCDC92
14,BAG1;ODC1;OPTN;TMEM140;MAX;RASSF4;SNN
15,RBCK1;PFKFB3;ARG2;IFIT2;SLC15A3;TMEM255A;USP18;IRF2;ANKFY1;GAK;Glial cells;WHAMM;TRIM14;UNC93B1;FAM134B
16,SP110;IFITM3;MYOF;IFIT5;PARP9;SLC16A1;SECTM1;IL15;TRIM38;DDX58;SCO2;IDO1;ACSL1;C4orf33;PUS1;B2M;NPAS2;TRIM21;SLC25A30;B4GALT5;DTX3L;PI4K2B;TLK2;ETV6;TRIM25;TAGAP
17,CRY1;SIRPA;CD38;HERC6;Stromal Cycling cells;PDK1;MASTL;ZNF385B;ZBP1;UPP2;TRIM34;TFEC;TAP2;STAP1;SLC1A1;SAA1;S100A8;PMM2;PHF15;PADI2;P2RY6;NT5C3;NOD2;NEURL3;MT1H;MSR1;MKX;MCOLN2;MAP3K14;LAMP3;IL1RN;IL17RB;IFNLR1;IFI30;HSH2D;HLA-G;HESX1;GZMB;G6PC;FTSJD2;FFAR2;FCGR1A;CXCL9;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CD80;CD163;CCR1;CCNA1;C5orf27;C22orf28;BUB1;BCL2L14;AQP9;APOBEC3A;AIM2;ANKRD22;MB21D1;TDRD7;NCF1;CD274;MICB;LPCAT1;ALYREF;ABTB2;ULK4;GK;BATF2;ARNTL;SMAD3;AMPH;FUT4;Inflammatory fibroblasts IL11+ CHI3L1+;ENPP1;JAK2;CXCL10;CXCL11;STARD5;CCL19
18,SERPINE1;CEBPD;ATP10D;MAP3K5;DCP1A;AKT3;NDC80;JUNB;CPT1A;MT1F;OASL;APOL2;TLR3;ERLIN1;MTHFD2L;DDX60;PNPT1;RNF19B;MYD88;MVB12B;C9orf91;CCL5;CD69;FZD5
19,IFI35;GBP2;TBX3;PMAIP1;GBP1;RBM25;CASP7;EXT1;RTP4;RNF213;GBP3;TRAFD1;ETV7;GBP5;OGFR;STAT1;PHF11;ABLIM3;SCARB2;ISG20;GLRX;NAPA;Fibroblasts NPY+ SLITRK6+;FNDC3B
20,HES4;GJA4;NFIL3;Pericytes HIGD1B+ STEAP4+;Pericytes RERGL+ NTRK2+;PNRC1;STEAP4;KIAA0040;TMEM51;CCL8
