cluster_ID,genes
1,TIMP1;ISG20;Plasma cells;COMMD3;DUSP5
2,EIF3L;RPL22;PTMA;IL1R1;C4orf32;CPT1A;CRY1;FAM134B;CDK17;GBP5;AKT3;MTHFD2L;IRF9;ILCs;PARP12;IRF7;TRIM5;IL15RA
3,ISG15;PIM3;UBE2L6;PHF11;VAMP5;GAK;SPTLC2;NMI;IFIT3;T cells CD4+ FOSB+;ADAR;DCP1A;MVB12B;SAMD4A;IRF2;IFI44;IFI44L;GCH1
4,NAPA;C15orf48;STAT1;OPTN;BAG1;Macrophages Metallothionein;MT1F;ANKFY1;IFI35;ADM;ADAMDEC1;PDK1;ODC1;ZBP1;CD38;AIM2;MT1G;OAS2;MT1M;GPX2;IGFBP2;TRAFD1;APOL2;MASTL;PRKD2;PI4K2B;RTP4;ARG2;CASP7;SLC16A1
5,B cells;GALNT2;SPSB1;EHD4;C1S;STARD5;PMM2;NK cells KLRF1+ CD3G-;HERC6;FZD5;B cells AICDA+ LRMP+;TNFRSF10A;WHAMM;KIAA0040;ERLIN1;C10orf10;PUS1;EXT1;PNPT1;ULK4;DTX3L;TLK2;C9orf91;T cells CD4+ IL17A+;BTN3A3;TRIM21;ALYREF;MX1;IFNLR1;ETV7;B2M;ZNF385B;VEGFC;USP18;UPP2;TRIM34;TMEM255A;TLR3;TDRD7;TBX3;TAP2;STEAP4;SLC1A1;SERPINE1;SAA1;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NOD2;NEURL3;NDC80;MT1H;MKX;MAP3K14;MAB21L2;LRG1;LEPR;IL17RB;IDO1;HLA-G;HESX1;GJA4;G6PC;FUT4;FTSJD2;FNDC4;FFAR2;ENPP1;CYP1B1;CXCL9;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4D;CFB;CES1;CD80;CCNA1;C5orf27;C22orf28;BUB1;BCL2L14;BATF2;AQP9;APOBEC3A;ANKRD22;ANGPTL1;AMPH;AHNAK2;ABLIM3;ABTB2;RNASE4;CCL19;HSH2D;FNDC3B;TMEM140
6,PML;SMAD3;TRIM38;PPM1K;PARP9;NCOA3;DDX58;APOL1;C4orf33;IFIT5;PXK;Mature DCs;MCOLN2;ARNTL;SLC25A30;ATP10D;GEM;Macrophages PLA2G2D+;MAP3K5;TMEM51;DDX60;Macrophages CXCL9+ CXCL10+;TCF7L2;Monocytes CHI3L1+ CYP27A1+;IL15;LAMP3;SLC25A28;MICB;TRIM14;TAP1;Tregs;TRIM25;XAF1;OASL;ETV6;MB21D1;GBP3;OAS3;MYOF;IFIT1
7,SNN;LPCAT1;IFI6;OGFR;IFI27;RNF114;CCL2;SOCS2;SLC15A3;Macrophages LYVE1+;SERPING1;CCL8;SCARB2;THBD;TFEC;IFIT2;IL6ST;CYTH1
8,SERPINB9;DC2 CD1D-;DC2 CD1D+;LMO2;SECTM1;FCGR1A;IFI30;RNF19B;GLRX;IMPA2;MYD88;Immune Cycling cells;TREX1;P2RY6;GBA;DC1;SCO2;Monocytes S100A8+ S100A9+;S100A8;WARS;GBP4;CXCL10;GK;NFIL3;IL1RN;Neutrophils S100A8+ S100A9+;TNFAIP6;JAK2
9,DDIT4;RGS1;STAP1;B4GALT5;CCDC92;ST3GAL4;Mast cells;HEG1;CD274
10,LGALS3;CD9;HES4;TNFSF10;RBCK1
11,CCND3;RARRES3;CD69;HLA-A;SOCS1;ANXA2R;SUN2
12,PSMB9;SP110;RBM25;LY6E;PSMB8;CCDC109B;GBP2;HLA-B;RNF213;TAGAP;HLA-E;HLA-F;T cells Naive CD4+;HLA-C;ARHGEF3;CCL5;T cells OGT+;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);SLFN5;HELZ2;T cells CD8+ KLRG1+;T cells CD8+;GZMB
13,BST2;MAFF;PLIN2;BLVRA;CSRNP1;FAM46A
14,VMP1;IFITM3;IFI16;CHMP5;MAX;MT1X;SPATS2L;ALDH1A1;BCL3
15,IFITM2;ELF1;TXNIP;IFNGR1;JUNB;TNFAIP3;MCL1;DDX3X;FKBP5;PFKFB3;CLEC2B;PNRC1
16,PMAIP1;TYMP;NCF1;CCL4;GBP1;CDKN1A;ATF3;MARCKS;Macrophages CCL3+ CCL4+
17,CD74;TNFSF13B;SAMHD1;CEBPD;PLSCR1;UNC93B1;GCA;RASSF4;Macrophages;CLEC4E;MAFB;ACSL1;LIPA;LAP3;EPSTI1;CCR1;LGMN;NAMPT;CD163;MSR1;SIRPA
