cluster_ID,genes
1,CD74;MARCKS;EIF3L;NCF1
2,GLRX;CCR1;LIPA;SLC15A3;TFEC;MAFB;Macrophages;LGMN;P2RY6;SIRPA;TMEM51;RASSF4;SECTM1;MSR1;CD163;TCF7L2;MT1G;ALDH1A1
3,SPATS2L;LAP3;ALYREF;IMPA2;PARP9;SNN;ADAMDEC1;LGALS3;BLVRA;GCA;DC2 CD1D-;DC2 CD1D+;LMO2;TYMP;PTMA;RPL22;SCO2;PARP12;DC1;Mature DCs;IDO1;LAMP3;MYOF;C15orf48;C4orf32
4,BST2;Plasma cells;ISG20;CD38;COMMD3
5,TIMP1;DUSP5;MCL1;PDK1;FNDC3B;SCARB2;ODC1;CDKN1A;ATF3;WARS
6,HLA-C;ANXA2R;CCDC92;CCL4;CCL5;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);GZMB;NK cells KLRF1+ CD3G-;T cells CD8+ KLRG1+;T cells CD8+
7,PMAIP1;LPCAT1;ACSL1;TDRD7;IFIT2;SERPINB9;MCOLN2;ULK4;PXK;KIAA0040;B cells;AIM2;DDX58;TNFRSF10A;WHAMM;TRIM5;OAS3;FUT4;B cells AICDA+ LRMP+;TRIM25;PUS1;SLC25A28;NCOA3;PPM1K;ETV6;JAK2;MB21D1;IFI30
8,GAK;RBCK1;OGFR;Macrophages CCL3+ CCL4+;RTP4;NDC80;TRIM21;Immune Cycling cells;Macrophages Metallothionein;IFIT3;ST3GAL4;IFIT1;BAG1;MT1F;B2M;TREX1;IFIT5;MICB;SAMD4A;SOCS2;EHD4;RNF114;CASP7;MTHFD2L;BUB1;SERPING1
9,GEM;IFI35;PML;MVB12B;AKT3;IFI6;ANKFY1;APOL2;ATP10D;GCH1;HEG1;IFI44;ILCs;IFI44L;B4GALT5;MAFF;NFIL3;PNPT1;OAS2;PI4K2B;ERLIN1;HELZ2;IL15RA;ENPP1
10,IRF7;OASL;ETV7;HLA-G;IRF9;STAP1;SLC25A30;FZD5;IL15;NOD2;Macrophages CXCL9+ CXCL10+;Macrophages PLA2G2D+;Monocytes S100A8+ S100A9+;Neutrophils S100A8+ S100A9+;C1S;CD274;USP18;IFNLR1;LEPR;CXCL10;C5orf27;ZNF385B;VEGFC;UPP2;TRIM34;TNFAIP6;TMEM255A;TLR3;THBD;TBX3;TAP2;STEAP4;SPSB1;SLC1A1;SERPINE1;SAA1;S100A8;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NEURL3;MT1M;MT1H;MAP3K14;MAB21L2;LRG1;IL1RN;IL17RB;IGFBP2;IFI27;HESX1;GPX2;GJA4;G6PC;FTSJD2;FNDC4;FFAR2;FCGR1A;CYP1B1;CXCL9;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CFB;CES1;CD80;CCNA1;CCL8;CCL2;CCL19;C22orf28;C10orf10;BCL2L14;BATF2;AQP9;APOBEC3A;ANKRD22;ANGPTL1;AMPH;AHNAK2;ABTB2;Monocytes CHI3L1+ CYP27A1+;ABLIM3;MKX;ADM;HERC6;Macrophages LYVE1+;Mast cells
11,EXT1;PRKD2;MX1;GBA;C9orf91;BTN3A3;TMEM140;STARD5;APOL1;PMM2;ZBP1;UNC93B1;GALNT2;CD9;HSH2D;C4orf33;ARG2
12,NAMPT;IL6ST;TLK2;GK;SLC16A1;MAP3K5;ISG15;DDX60;IL1R1;CRY1;CDK17;Tregs;MASTL;OPTN;T cells CD4+ IL17A+
13,RBM25;TRIM38;TAGAP;HLA-F;ADAR;T cells Naive CD4+;CYTH1;LY6E;CCDC109B;TRAFD1;HLA-E
14,CD69;SUN2;CLEC2B;IRF2;DDIT4;SOCS1;SLFN5;T cells CD4+ FOSB+;GBP5;TAP1;T cells OGT+;ARHGEF3;HLA-B;SMAD3;FAM134B
15,JUNB;RGS1;DCP1A;PFKFB3;VMP1;TNFAIP3;DDX3X;CSRNP1;SPTLC2;TNFSF10;PIM3;BCL3;GBP3;CPT1A;FAM46A
16,RARRES3;MT1X;PLIN2;XAF1;PHF11;HES4;STAT1;GBP2;ARNTL;FKBP5
17,HLA-A;CCND3;PSMB9;TXNIP;IFI16;RNF213;IFITM2;ELF1;PSMB8;MAX;CHMP5;NMI;PNRC1;SP110
18,SAMHD1;VAMP5;EPSTI1;PLSCR1;CEBPD;UBE2L6;NAPA;TRIM14;GBP4;DTX3L;IFNGR1;GBP1;TNFSF13B;IFITM3;MYD88;RNF19B
