cluster_ID,genes
1,PLSCR1;CEBPD;UBE2L6;IFITM3;MYD88;RNF19B;IFNGR1;GBP1;TNFSF13B;TRIM14;GBP4;DTX3L
2,GLRX;CCR1;LIPA;SLC15A3;TFEC;MAFB;Macrophages;LGMN;P2RY6;SIRPA;TMEM51;RASSF4;SECTM1;MSR1;CD163;TCF7L2
3,EPSTI1;SPATS2L;LAP3;ALYREF;IMPA2;PTMA;RPL22;LGALS3;BLVRA;GCA;DC2 CD1D-;DC2 CD1D+;LMO2;TYMP;PARP9;SNN;SERPINB9;GAK;ADAMDEC1;SCO2;PARP12;DC1;Mature DCs;IDO1;LAMP3;MYOF;C15orf48;C4orf32
4,CD74;MARCKS;EIF3L;NCF1
5,TIMP1;CD9;ATF3;DUSP5;MCL1;PDK1;FNDC3B;ODC1;CDKN1A;ZBP1;UNC93B1;SCARB2;GALNT2
6,BST2;Plasma cells;ISG20;CD38;COMMD3
7,MCOLN2;ULK4;PXK;PMAIP1;LPCAT1;ACSL1;TDRD7;KIAA0040;AIM2;NCOA3;PPM1K;B cells;C9orf91;PRKD2;MX1;DDX58;TNFRSF10A;WHAMM;CDK17;TRIM21;PUS1;SLC25A28;MB21D1;FUT4;B cells AICDA+ LRMP+;TRIM25;IFI30
8,HSH2D;GBA;BTN3A3;TMEM140;STARD5;APOL1;PMM2;C4orf33;OASL;IRF7;ETV7;HLA-G;IRF9;STAP1;SLC25A30;FZD5;Macrophages CXCL9+ CXCL10+;Macrophages LYVE1+;NOD2;Macrophages PLA2G2D+;Monocytes S100A8+ S100A9+;Neutrophils S100A8+ S100A9+;C1S;CD274;USP18;IFNLR1;LEPR;CXCL10;C5orf27;ZNF385B;VEGFC;UPP2;TRIM34;TNFAIP6;TMEM255A;TLR3;THBD;TBX3;TAP2;STEAP4;SPSB1;SLC1A1;SERPINE1;SAA1;S100A8;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NEURL3;MT1M;MT1H;MAP3K14;MAB21L2;LRG1;IL1RN;IL17RB;IGFBP2;IFI27;HESX1;GPX2;GJA4;G6PC;FTSJD2;FNDC4;FFAR2;FCGR1A;CYP1B1;CXCL9;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CFB;CES1;CD80;CCNA1;CCL8;CCL2;CCL19;C22orf28;C10orf10;BCL2L14;BATF2;AQP9;APOBEC3A;ANKRD22;ANGPTL1;AMPH;AHNAK2;ABTB2;Monocytes CHI3L1+ CYP27A1+;ABLIM3;MKX;ADM;HERC6;ARG2;Mast cells
9,IFI35;WARS;BAG1;MT1F;B2M;MT1G;Immune Cycling cells;Macrophages Metallothionein;ALDH1A1;TREX1;IFIT5;EHD4;RNF114;CASP7;MTHFD2L;BUB1;SERPING1;IL15;IFIT3;ST3GAL4;SAMD4A;SOCS2;IFIT1
10,NAMPT;IL6ST;TLK2;GK;SLC16A1;MAP3K5;ISG15;DDX60;IL1R1;Tregs;MASTL;OPTN;T cells CD4+ IL17A+
11,ETV6;JAK2;IFI44;ILCs;IFI44L;MAFF;NFIL3;MVB12B;AKT3;APOL2;EXT1;PNPT1;MICB;PI4K2B;TRIM5;OAS3;ERLIN1;OAS2;HELZ2;IL15RA;ENPP1
12,TRAFD1;TNFSF10;PIM3;NAPA;GEM;FAM46A;SPTLC2;B4GALT5;BCL3;IFI6;Macrophages CCL3+ CCL4+;ANKFY1;PML;IFIT2;GBP3;GCH1;HEG1;ATP10D;CPT1A;RBCK1;OGFR;NDC80
13,HLA-C;ANXA2R;CCDC92;RTP4;CCL4;CCL5;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);GZMB;NK cells KLRF1+ CD3G-;T cells CD8+ KLRG1+;T cells CD8+
14,PLIN2;XAF1;PHF11;HES4;STAT1;MT1X;CRY1;GBP2;ARNTL;FKBP5;HLA-E
15,TXNIP;IFI16;RNF213;IFITM2;SP110;PSMB8;MAX;CHMP5;HLA-A;CCND3;PSMB9;LY6E;CCDC109B;RARRES3;NMI;SAMHD1;VAMP5
16,PNRC1;ELF1;RBM25;TRIM38;TAGAP;HLA-F;CD69;SUN2;JUNB;VMP1;TNFAIP3;DDX3X;CSRNP1;RGS1;ADAR;DCP1A;PFKFB3;T cells Naive CD4+;CYTH1
17,CLEC2B;IRF2;DDIT4;SOCS1;SLFN5;T cells CD4+ FOSB+;GBP5;TAP1;T cells OGT+;ARHGEF3;HLA-B;SMAD3;FAM134B
