cluster_ID,genes
1,TXNIP;IFI16;RNF213;IFITM2;SP110;PSMB8;MAX;CHMP5;HLA-A;CCND3;PSMB9;LY6E;CCDC109B;RARRES3;NMI
2,PLIN2;XAF1;PHF11;HES4;STAT1;MT1X;CRY1;GBP2;ARNTL;FKBP5;HLA-E;MAP3K5;ISG15;DDX60;Tregs;MASTL;OPTN
3,PNRC1;ELF1;RBM25;TRIM38;TAGAP;HLA-F;CD69;SUN2;JUNB;VMP1;TNFAIP3;DDX3X;CSRNP1;RGS1;ADAR;DCP1A;PFKFB3;T cells Naive CD4+;CYTH1
4,CLEC2B;IRF2;DDIT4;SOCS1;SLFN5;T cells CD4+ FOSB+;GBP5;TAP1;T cells OGT+;ARHGEF3;HLA-B;SMAD3;FAM134B
5,CD74;MARCKS;EIF3L;NCF1;SNN;RPL22
6,SAMHD1;VAMP5;EPSTI1;PARP9;PTMA;NAPA;SPATS2L;IFITM3;PLSCR1;CEBPD;UBE2L6;IFNGR1;GBP1;MYD88;RNF19B;TNFSF13B;TRIM14;GBP4;DTX3L
7,LPCAT1;GAK;ADAMDEC1;ALYREF;IMPA2;C15orf48;SCO2;PARP12;DC1;Mature DCs;IDO1;LAMP3;MYOF;SERPINB9;MCOLN2;ULK4;C4orf32;GK
8,GLRX;LGALS3;BLVRA;GCA;LAP3;TYMP;DC2 CD1D-;DC2 CD1D+;MAFB;Macrophages;LMO2;LIPA;CCR1;TFEC;MT1G;SLC15A3;LGMN;P2RY6;SIRPA;TMEM51;MSR1;CD163;TCF7L2;RASSF4
9,PMAIP1;TLK2;PXK;NAMPT;IL6ST;KIAA0040;AIM2;NCOA3;PPM1K;B cells;C9orf91;IFI30;DDX58;TNFRSF10A;WHAMM;CDK17;ETV7;PRKD2;TRIM21;TDRD7;MX1;SLC16A1;T cells CD4+ IL17A+;MB21D1;FUT4;B cells AICDA+ LRMP+;TRIM25;PUS1;SLC25A28
10,HSH2D;C4orf33;OASL;GBA;BTN3A3;TMEM140;STARD5;APOL1;PMM2;IRF7;IRF9;STAP1;SLC25A30;FZD5;HLA-G;ADM;HERC6;Macrophages CXCL9+ CXCL10+;Macrophages LYVE1+;NOD2;Macrophages PLA2G2D+;Monocytes S100A8+ S100A9+;Neutrophils S100A8+ S100A9+;C1S;CD274;USP18;IFNLR1;LEPR;CXCL10;C5orf27;ZNF385B;VEGFC;UPP2;TRIM34;TNFAIP6;TMEM255A;TLR3;THBD;TBX3;TAP2;STEAP4;SPSB1;SLC1A1;SERPINE1;SAA1;S100A8;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NEURL3;MT1M;MT1H;MAP3K14;MAB21L2;LRG1;IL1RN;IL17RB;IGFBP2;IFI27;HESX1;GPX2;GJA4;G6PC;FTSJD2;FNDC4;FFAR2;FCGR1A;CYP1B1;CXCL9;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CFB;CES1;CD80;CCNA1;CCL8;CCL2;CCL19;C22orf28;C10orf10;BCL2L14;BATF2;AQP9;APOBEC3A;ANKRD22;ANGPTL1;AMPH;AHNAK2;ABTB2;Monocytes CHI3L1+ CYP27A1+;ABLIM3;MKX;ARG2;Mast cells
11,WARS;BAG1;MT1F;B2M;Immune Cycling cells;Macrophages Metallothionein;ALDH1A1;ST3GAL4;IFIT1;TREX1;IFIT5;EHD4;RNF114;CASP7;MICB;SAMD4A;SOCS2;SECTM1;MTHFD2L;BUB1;SERPING1;IL15
12,TRAFD1;TNFSF10;PIM3;GEM;FAM46A;SPTLC2;B4GALT5;BCL3;IFI6;Macrophages CCL3+ CCL4+;ANKFY1;PML;IFIT2;GBP3;GCH1;HEG1;ATP10D;RBCK1;CPT1A;ACSL1;OGFR;NDC80
13,IFI35;ETV6;JAK2;IL1R1;IFI44;ILCs;IFI44L;EXT1;PNPT1;TRIM5;OAS3;ERLIN1;OAS2;PI4K2B;HELZ2;IL15RA;ENPP1;MVB12B;AKT3;APOL2;MAFF;NFIL3
14,HLA-C;ANXA2R;CCDC92;CCL4;CCL5;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);GZMB;NK cells KLRF1+ CD3G-;T cells CD8+ KLRG1+;T cells CD8+;RTP4;IFIT3
15,BST2;Plasma cells;ISG20;CD38;COMMD3
16,TIMP1;CD9;ATF3;DUSP5;MCL1;PDK1;FNDC3B;ODC1;CDKN1A;ZBP1;UNC93B1;SCARB2;GALNT2
