cluster_ID,genes
1,ISG15;Fibroblasts NPY+ SLITRK6+;IFITM3;SCARB2;LY6E;IL1R1;IL15RA;BCL3;SOCS1;ST3GAL4;PHF11;BLVRA
2,GEM;IFI35;TBX3;Myofibroblasts HHIP+ NPNT+;FAM46A;MAB21L2;PNRC1;Myofibroblasts GREM1+ GREM2+;JUNB;STAT1;VMP1;IFI30;SAMHD1;CES1;ABLIM3;SUN2;EPSTI1;SPSB1;GBA;Fibroblasts SFRP2+ SLPI+;VEGFC
3,CPT1A;C15orf48;EIF3L;CXCL10;CXCL11;DDX3X;MT1X;RPL22;IFI6;DCP1A;CASP7;NCOA3;PNPT1;RNF19B;NCF1;ISG20;CYP1B1;COMMD3;BTN3A3;PDK1;PTMA;ERLIN1;ZBP1;IL15;PARP9;IFIT5
4,PPM1K;MAP3K5;TMEM51;NFIL3;CCR1;TRIM14;GK;MYOF;GZMB;FKBP5;SECTM1;CLEC4E;Pericytes RERGL+ NTRK2+;MAFF;CD274;PI4K2B;LPCAT1;MCOLN2;IRF7;TLK2;C4orf33;ATP10D;TNFRSF10A;STARD5;ULK4;AHNAK2;TDRD7;DDX60;FZD5;IL1RN;SLC1A1;HERC6;SAMD4A;CCDC92;ALYREF;TFEC;SLC25A30;ANKRD22;USP18;LAMP3;HSH2D;AIM2;NDC80;BCL2L14;CD163;FUT4;FCGR1A;PMM2;NPAS2;PUS1;ENPP1;CFB;FNDC4;MASTL;ARNTL;ZNF385B;UPP2;TRIM34;TMEM255A;TAP2;STAP1;S100A8;RNASE4;PHF15;NT5C3;NOD2;NEURL3;MSR1;MKX;MAP3K14;IL17RB;IFNLR1;HLA-G;HESX1;G6PC;FTSJD2;FFAR2;CTCFL;CRP;CREB3L3;CMAHP;CLEC4D;CD80;CCNA1;C5orf27;C22orf28;BUB1;B2M;ARG2;AQP9;ABTB2;APOBEC3A;TRIM21;ACSL1;ETV7;ANKFY1;AMPH;PDGFRL;MB21D1;MICB;C9orf91
5,PMAIP1;CCND3;KIAA0040;SPATS2L;Pericytes HIGD1B+ STEAP4+;STEAP4;MT1G;MAFB;GLRX;SCO2;Fibroblasts SMOC2+ PTGIS+;EXT1;Inflammatory fibroblasts IL11+ CHI3L1+;SAA1
6,PARP12;TMEM140;RBM25;SIRPA;GBP3;GPX2;RASSF4;PML;TRIM25;SPTLC2;CCDC109B;NMI;GCA;GALNT2;MT1F;MYD88;WHAMM;MT1H;PFKFB3;RTP4;TNFAIP6;FAM134B;IRF2;MVB12B;SLC25A28;MT1M;PADI2;Fibroblasts KCNN3+ LY6H+;OGFR;SLC16A1;GAK;BATF2;TRAFD1;SMAD3;PXK;UNC93B1;IMPA2
7,LIPA;MAX;HELZ2;TCF7L2;APOL1;BAG1;CSRNP1;IFIT3;GJA4;CX3CL1;PRKD2;DDIT4;MX1;PLSCR1;CDKN1A;OAS2;NAPA;LAP3;IFIT1;TAP1;RBCK1;RNF213;IDO1;PLIN2
8,ODC1;CHMP5;GBP5;OAS3;Endothelial cells CA4+ CD36+;ETV6;P2RY6;IFI44;LRG1;Endothelial cells LTC4S+ SEMA3G+;ARHGEF3;SLC15A3;TRIM5;GCH1;TREX1;DDX58;Stromal Cycling cells;SNN;DTX3L;JAK2;RNF114;TRIM38;CRY1;AKT3;MTHFD2L;OASL;TLR3
9,C1S;ATF3;ADAMDEC1;Fibroblasts ADAMDEC1+;Activated fibroblasts CCL19+ ADAMADEC1+;ADM;CCL19;CCL8;TYMP;NAMPT;ANGPTL1
10,MARCKS;CCL2;IL6ST;RARRES3;CD38;TNFSF13B;Lymphatics;ALDH1A1
11,SERPINB9;CCL4;TNFAIP3;CD69;RGS1;CCL5;SP110;TAGAP;DUSP5;MCL1;FNDC3B
12,CD74;TXNIP;IFI16;LGMN;IFNGR1;WARS;NRN1;LMO2;PIM3;HLA-B;CXCL9;ANXA2R;LEPR
13,TNFSF10;CLEC2B;Endothelial cells CD36+;HEG1;C4orf32;THBD;EHD4;SOCS2;SLFN5;GBP4;IFI44L;ELF1;SERPINE1;IGFBP2;Endothelial cells DARC+;CYTH1;CDK17
14,VAMP5;HLA-F;PSMB8;UBE2L6;OPTN;IFITM2;IFIT2;PSMB9;ADAR;IRF9;XAF1
15,GBP1;C10orf10;LGALS3;CD9;GBP2;APOL2;B4GALT5;HES4;Glial cells
16,TIMP1;SERPING1;CEBPD;HLA-E;HLA-C;HLA-A;IFI27;BST2
