cluster_ID,genes
1,MARCKS;CCL2;IL6ST;RARRES3;TNFSF13B
2,C1S;ATF3;ADAMDEC1;Fibroblasts ADAMDEC1+;Activated fibroblasts CCL19+ ADAMADEC1+;ADM;CCL19;CCL8;TYMP;NAMPT
3,TNFSF10;CLEC2B;Endothelial cells CD36+;HEG1;C4orf32;THBD;EHD4;SOCS2;SLFN5;GBP4;IFI44L;ELF1;SERPINE1;CYTH1
4,WARS;NRN1;LMO2;PIM3;CD74;TXNIP;IFI16;LGMN;IFNGR1;HLA-B;ANXA2R;LEPR
5,SERPINB9;CD38;TNFAIP3;CD69;RGS1;CCL4;CCL5;SP110;TAGAP;MCL1;FNDC3B;DUSP5;MT1X;RPL22
6,CXCL9;CPT1A;C15orf48;Endothelial cells DARC+;DDX3X;CXCL11;CXCL10;EIF3L;IFI6;DCP1A;CASP7;NCOA3;RNF19B;COMMD3;BTN3A3;PDK1;PTMA;NCF1;ISG20;CYP1B1
7,Endothelial cells LTC4S+ SEMA3G+;SPTLC2;CCDC109B;Pericytes HIGD1B+ STEAP4+;STEAP4;NMI;MT1G;HERC6;IL15;PARP9
8,PPM1K;JAK2;ULK4;Stromal Cycling cells;SNN;AHNAK2;TDRD7;IRF7;TLK2;C4orf33;ATP10D;TNFRSF10A;STARD5;PNPT1;ERLIN1;ZBP1;USP18;ALYREF;TFEC;SLC25A30;IFIT5;ANKRD22;FKBP5;SECTM1;CLEC4E;FUT4;FCGR1A;PMM2;NPAS2;PUS1;TRIM14;GK;LAMP3;HSH2D;AIM2;CFB;NDC80;BCL2L14;CD163;SLC1A1;SAMD4A;CCDC92;FZD5;IL1RN;EXT1;ETV7;ANKFY1;AMPH;PDGFRL;MB21D1;MICB;C9orf91;ACSL1;ENPP1;FNDC4;MASTL;ARNTL;ZNF385B;UPP2;TRIM34;TMEM255A;TAP2;STAP1;S100A8;RNASE4;PHF15;NT5C3;NOD2;NEURL3;MSR1;MKX;MAP3K14;IL17RB;IFNLR1;HLA-G;HESX1;G6PC;FTSJD2;FFAR2;CTCFL;CRP;CREB3L3;CMAHP;CLEC4D;CD80;CCNA1;C5orf27;C22orf28;BUB1;B2M;ARG2;AQP9;ABTB2;APOBEC3A
9,JUNB;STAT1;VMP1;IFI30;SAMHD1;ABLIM3;SUN2;Fibroblasts SFRP2+ SLPI+;SPSB1;SCO2;GBA;EPSTI1;TRIM21;CCR1;MYOF;GZMB;DDX60;PI4K2B;LPCAT1;MCOLN2;Pericytes RERGL+ NTRK2+;MAFF;CD274
10,ST3GAL4;PHF11;BLVRA;ANGPTL1;VEGFC;BCL3;SOCS1;TRAFD1;GLRX;MAP3K5;TMEM51;NFIL3
11,ISG15;Fibroblasts NPY+ SLITRK6+;IL15RA;IL1R1;MAFB;PMAIP1;KIAA0040;SPATS2L;Inflammatory fibroblasts IL11+ CHI3L1+;SAA1;Fibroblasts SMOC2+ PTGIS+
12,IFIT3;IFITM3;MX1;DTX3L;RNF114;IDO1;PLIN2;LAP3;IFIT1;ODC1;LIPA;BAG1;CSRNP1;HELZ2;TCF7L2;APOL1;PLSCR1;TAP1;RBCK1;RNF213;CDKN1A;OAS2;NAPA
13,IGFBP2;GJA4;CX3CL1;PRKD2;CCND3;DDIT4;ARHGEF3;CDK17;OAS3;Endothelial cells CA4+ CD36+;GBP5;MAX;CHMP5;SLC15A3;ETV6;P2RY6;IFI44;LRG1;GCH1;TREX1;DDX58;CRY1;AKT3;MTHFD2L;TRIM38;OASL;TLR3
14,VAMP5;HLA-F;PSMB8;UBE2L6;OPTN;IFITM2;IFIT2;PSMB9;ADAR;IRF9;XAF1
15,GBP1;C10orf10;LGALS3;CD9;GBP2;APOL2;B4GALT5;HES4;Glial cells
16,Lymphatics;ALDH1A1;RASSF4;SCARB2;GBP3;GPX2;PARP12;TMEM140;RBM25;SIRPA;PML;TRIM25;BATF2;SMAD3;PXK;UNC93B1;IMPA2;GCA;TRIM5;GALNT2;MT1F;MYD88;WHAMM;MT1H;PFKFB3;RTP4;TNFAIP6;FAM134B;IRF2;MVB12B;SLC25A28;MT1M;PADI2;Fibroblasts KCNN3+ LY6H+;OGFR;SLC16A1;GAK
17,GEM;IFI35;TBX3;Myofibroblasts HHIP+ NPNT+;FAM46A;MAB21L2;PNRC1;Myofibroblasts GREM1+ GREM2+;CES1
18,TIMP1;SERPING1;CEBPD;HLA-E;HLA-C;HLA-A;IFI27;BST2;LY6E
