cluster_ID,genes
1,C1S;ADAMDEC1;MAB21L2;EIF3L;Activated fibroblasts CCL19+ ADAMADEC1+;Fibroblasts ADAMDEC1+;CCL2;IL6ST;CCL19;CCL8
2,CEBPD;TIMP1;RARRES3;IL1R1;TYMP;JUNB;MCL1;MAFB;FAM46A
3,CD9;TBX3;FNDC3B;CHMP5;BST2;Fibroblasts NPY+ SLITRK6+;ODC1;OPTN;STAT1;RBCK1;GBP3;APOL1;PMAIP1;GBP5;IFI35;Inflammatory fibroblasts IL11+ CHI3L1+;JAK2;ISG15;WARS;ADM
4,LAP3;CDKN1A;B4GALT5;MYOF;BAG1;GLRX;TRIM5;ALYREF;KIAA0040;OAS2;TNFRSF10A;SERPINE1;IDO1;HLA-A;GBA;MB21D1;MVB12B;ARNTL;ENPP1;Fibroblasts SMOC2+ PTGIS+;PDGFRL;COMMD3;UNC93B1;CYP1B1;PHF11;CSRNP1;FFAR2;TLR3;SCO2;TRIM21;IFI30
5,Fibroblasts KCNN3+ LY6H+;TNFSF13B;TLK2;IMPA2;SPSB1;Pericytes RERGL+ NTRK2+;ULK4;AMPH;C4orf33;FKBP5;FUT4;ACSL1;ABTB2;PLIN2;IRF9;EPSTI1;CD69;NAMPT;TNFAIP3;SOCS1;BCL3;TMEM51;ETV7;TRAFD1;EXT1;PMM2;P2RY6;Stromal Cycling cells;CCL5;SLC25A30;CD38;Fibroblasts SFRP2+ SLPI+;RTP4;SLC1A1;APOL2;FNDC4;SECTM1;RNASE4;MASTL;NDC80;BATF2;MT1F;ARG2;TMEM255A;MICB;CD163;C9orf91;PTMA;TRIM14;GCH1;CXCL10;GK;CFB;B2M;STARD5;ZNF385B;ZBP1;UPP2;TRIM34;TFEC;TAP2;STAP1;SAA1;S100A8;PHF15;PADI2;OASL;NT5C3;NOD2;NEURL3;NCF1;MT1H;MT1G;MSR1;MKX;MCOLN2;MAP3K14;LAMP3;IL1RN;IL17RB;IFNLR1;HSH2D;HLA-G;HESX1;GZMB;GPX2;G6PC;FTSJD2;FCGR1A;CXCL9;CXCL11;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CD80;CD274;CCR1;CCNA1;C5orf27;C22orf28;C15orf48;BUB1;BCL2L14;AQP9;APOBEC3A;AIM2;ANKRD22
6,RNF213;PARP9;DTX3L;CCL4;MAFF;UBE2L6;SIRPA;ATP10D;HELZ2;PFKFB3;PUS1;TAGAP;IRF7;FZD5;DDX58;USP18;OAS3;BTN3A3;IFIT1;VEGFC;RGS1;IFITM3;IL15RA;ISG20;RPL22;NFIL3;IL15;SP110;ABLIM3;LRG1;NPAS2;CRY1;PDK1;RNF19B
7,SERPING1;SUN2;LGALS3;TXNIP;RBM25;GCA;SLC25A28;OGFR;HES4;GBP2;SAMHD1;GEM;PNRC1;BLVRA;GBP1;ANGPTL1;TCF7L2;SMAD3;Myofibroblasts HHIP+ NPNT+;Myofibroblasts GREM1+ GREM2+;CES1;AHNAK2;MYD88
8,ALDH1A1;ANKFY1;DDIT4;STEAP4;NMI;Pericytes HIGD1B+ STEAP4+;IFIT2;DDX60;NAPA;NCOA3;RNF114;SNN;IRF2;TDRD7;HERC6;ATF3;SPATS2L;MT1X;SCARB2;CASP7;CCDC92;DCP1A;PPM1K;HLA-B;HLA-C;PI4K2B;ST3GAL4;SERPINB9;SLC15A3;Glial cells;RASSF4;FAM134B;MT1M;IFIT5;SAMD4A;VMP1;TNFAIP6;PXK;GALNT2;MAP3K5
9,CD74;MARCKS;IFI16;IFITM2;TNFSF10;CLEC2B;LY6E;PLSCR1
10,LGMN;LPCAT1;ARHGEF3;SPTLC2;CX3CL1;TRIM38;PNPT1;ETV6;Endothelial cells CD36+;IGFBP2;CCDC109B;LEPR;MAX;Endothelial cells LTC4S+ SEMA3G+;THBD;ANXA2R;PIM3;XAF1;ELF1;SOCS2;EHD4;HEG1;LMO2;SLFN5;C4orf32;IFI6;IFI44L;DUSP5;GAK;PML;IFI44;LIPA;MX1;GJA4;CYTH1;DDX3X;SLC16A1;PARP12;WHAMM;TRIM25;MTHFD2L;Endothelial cells DARC+;PRKD2;CDK17;CPT1A;IFNGR1;ERLIN1;TREX1
11,AKT3;ADAR;HLA-E;CCND3;NRN1;C10orf10;TMEM140;IFIT3;IFI27;HLA-F;VAMP5;PSMB8;TAP1;GBP4;PSMB9
