cluster_ID,genes
1,C1S;ADAMDEC1;Activated fibroblasts CCL19+ ADAMADEC1+;Fibroblasts ADAMDEC1+;CCL2;IL6ST;CCL19;CCL8
2,WARS;BST2;Fibroblasts NPY+ SLITRK6+;ODC1;OPTN;STAT1;APOL1;PMAIP1;GBP5;IFI35;Inflammatory fibroblasts IL11+ CHI3L1+;JAK2;ADM;ETV7
3,CEBPD;TIMP1;RARRES3;IL1R1;TYMP;JUNB;MCL1;MAFB
4,MAB21L2;ANGPTL1;Myofibroblasts HHIP+ NPNT+;Myofibroblasts GREM1+ GREM2+;CES1;AHNAK2;MYD88;TLK2;IMPA2;SPSB1
5,CD9;TBX3;SERPING1;FNDC3B;MT1X;SCARB2;HES4;GBP2;NAPA;SAMHD1;GEM;PNRC1;BLVRA;GBP1
6,IRF7;FZD5;OAS3;Stromal Cycling cells;CCL5;SLC25A30;CD38;P2RY6;Pericytes RERGL+ NTRK2+;ULK4;AMPH;C4orf33;FKBP5;FUT4;ACSL1;ABTB2;BTN3A3;Fibroblasts SFRP2+ SLPI+;RTP4;SLC1A1;TRAFD1;EXT1;PMM2;APOL2;FNDC4;SECTM1;RNASE4;MASTL;NDC80;BATF2;MT1F;ARG2;TMEM255A;MICB;CD163;C9orf91;PTMA;TRIM14;GCH1;CXCL10;GK;CFB;B2M;STARD5;ZNF385B;ZBP1;UPP2;TRIM34;TFEC;TAP2;STAP1;SAA1;S100A8;PHF15;PADI2;OASL;NT5C3;NOD2;NEURL3;NCF1;MT1H;MT1G;MSR1;MKX;MCOLN2;MAP3K14;LAMP3;IL1RN;IL17RB;IFNLR1;HSH2D;HLA-G;HESX1;GZMB;GPX2;G6PC;FTSJD2;FCGR1A;CXCL9;CXCL11;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CD80;CD274;CCR1;CCNA1;C5orf27;C22orf28;C15orf48;BUB1;BCL2L14;AQP9;APOBEC3A;AIM2;ANKRD22
7,LAP3;CDKN1A;KIAA0040;PLIN2;IRF9;EPSTI1;CD69;NAMPT;TNFAIP3;SOCS1;BCL3;TMEM51
8,RNF213;IL15RA;ISG20;Fibroblasts KCNN3+ LY6H+;RPL22;NFIL3;TNFSF13B;EIF3L;SMAD3;MAP3K5
9,SPATS2L;FAM46A;Fibroblasts SMOC2+ PTGIS+;PDGFRL;HLA-C;HLA-A;ARNTL;ENPP1;PI4K2B;GBA;MVB12B;MB21D1;COMMD3;UNC93B1;CYP1B1;PHF11;CSRNP1;FFAR2;TLR3;SCO2;TRIM21;IFI30
10,TRIM38;PNPT1;ETV6;VEGFC;SLC16A1;PARP12;WHAMM;ABLIM3;MTHFD2L;Endothelial cells DARC+;SP110;USP18;LRG1;NPAS2;CRY1;PDK1;RNF19B;IFITM3;IFIT1;RGS1;CCL4;HELZ2;PFKFB3;PUS1;TAGAP
11,B4GALT5;BAG1;MAFF;RBCK1;UBE2L6;SIRPA;PARP9;GBP3;DDX58
12,STEAP4;DDIT4;IFIT3;LIPA;MX1;GJA4;DDX60;Pericytes HIGD1B+ STEAP4+;IFIT2;DDX3X;NCOA3;TRIM5;RNF114
13,ATF3;VMP1;TNFAIP6;PXK;GALNT2;ANKFY1;TCF7L2;HLA-B;DCP1A;PPM1K;ST3GAL4;SERPINB9;SLC15A3;Glial cells;RASSF4;FAM134B;MT1M;SNN;IRF2;TDRD7;HERC6;IFIT5;SAMD4A;CASP7
14,AKT3;ADAR;SUN2;LGALS3;CCDC92;DTX3L;TXNIP;RBM25;GCA;SLC25A28;OGFR;ATP10D
15,LGMN;MYOF;LPCAT1;PRKD2;IL15;CPT1A;IFNGR1;ERLIN1;GLRX;TREX1;ALYREF;OAS2;TNFRSF10A;SERPINE1;IDO1
16,CCND3;Endothelial cells CD36+;IGFBP2;IFI44;CYTH1;CCDC109B;LEPR;MAX;Endothelial cells LTC4S+ SEMA3G+;PIM3;XAF1;ELF1;SOCS2;EHD4;HEG1;LMO2;SLFN5;C4orf32;ARHGEF3;SPTLC2;CX3CL1;THBD;ANXA2R;IFI6;IFI44L;DUSP5;GAK;PML;CDK17;TRIM25
17,IFI27;HLA-F;VAMP5;PSMB8;TAP1
18,GBP4;PSMB9;ISG15;CHMP5;NMI
19,CD74;MARCKS;IFI16;IFITM2;ALDH1A1;HLA-E;TMEM140;NRN1;C10orf10
20,TNFSF10;CLEC2B;LY6E;PLSCR1
