cluster_ID,genes
1,IFI35;HLA-E;CLEC2B;ISG15;GBP4;Macrophages Metallothionein;MT1H;TFEC;MT1F;LPCAT1;OAS2;BAG1;IFIT2;MB21D1;Macrophages PLA2G2D+;ADAMDEC1
2,TIMP1;BST2;IFI16;IFI6;NAMPT;CCR1;LIPA;P2RY6;SECTM1;VAMP5;LGMN;MAFB;CD163;MSR1;SERPING1;SCARB2;Macrophages CCL3+ CCL4+;UNC93B1
3,CD74;MARCKS;TYMP;IFNGR1;TNFSF13B;GCA;PLSCR1;IFITM3;CEBPD;Macrophages;SAMHD1;MT1G;MT1X;DC2 CD1D-;DC2 CD1D+;GLRX
4,SPATS2L;BLVRA;LGALS3;ATF3;LAP3;RASSF4;EPSTI1;SNN;IFI30;GBP1;SLC15A3;CDKN1A
5,EIF3L;NCF1;PMAIP1;B cells;SP110;ISG20;Plasma cells;CD38;Immune Cycling cells;ODC1;STAP1;PXK;NCOA3;AIM2;B cells AICDA+ LRMP+;PUS1
6,PSMB8;TAP1;ETV6;TRIM14;JAK2;CYTH1;ACSL1;IL6ST;TRIM38;DC1;CXCL10;SERPINB9;IL15;IDO1;Mature DCs;LAMP3;BCL2L14;CCL19;TRIM5;C9orf91;Macrophages CXCL9+ CXCL10+;CXCL9;RNF19B;IRF2;PIM3;RBCK1;NMI;SOCS2;CD274;CASP7;TRAFD1;MAFF;APOL2;DUSP5
7,C15orf48;SCO2;OGFR;IMPA2;WARS;MYD88;UBE2L6;IRF7;Monocytes S100A8+ S100A9+;C4orf32;IFI27;LMO2;EHD4;ALYREF;MCOLN2;PARP12;MX1;TRIM25;TREX1;ATP10D;TLK2
8,TXNIP;FKBP5;RNF114;THBD;CCL2;CLEC4E;Macrophages LYVE1+;BCL3;CCL8;CYP1B1;SPTLC2;IFI44L;IFI44;DDX3X;PFKFB3;XAF1;SIRPA;DTX3L;NAPA;PARP9;MVB12B;FCGR1A;GBA;PML;ANKFY1
9,ADAR;IFIT3;TMEM51;TCF7L2;PPM1K;OAS3;GK;IFIT5;ENPP1;HEG1;GCH1;PMM2;PI4K2B;CREB3L3;HELZ2;CRY1;GEM;GBP3;ARNTL;GAK;WHAMM;PNPT1;DCP1A;SAMD4A;SPSB1;DDX60;Neutrophils S100A8+ S100A9+;C1S;ADM;LEPR;APOL1;STARD5;TRIM21;SLC25A28;MT1M;BTN3A3;MAP3K5;EXT1;SLC25A30;HESX1;NFIL3;OASL;MTHFD2L;RTP4;DDX58;ETV7;FUT4;HERC6;ERLIN1;TNFRSF10A;MICB;B2M;ULK4;IL15RA;ST3GAL4;IFNLR1;ZNF385B;VEGFC;UPP2;TRIM34;TNFAIP6;TMEM255A;TLR3;TBX3;TAP2;STEAP4;SLC1A1;SERPINE1;SAA1;S100A8;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NOD2;NEURL3;NDC80;MYOF;MKX;MASTL;MAP3K14;MAB21L2;LRG1;IL1RN;IL17RB;IGFBP2;HLA-G;GPX2;GJA4;G6PC;FZD5;FTSJD2;FNDC4;FFAR2;CXCL11;CX3CL1;CTCFL;CRP;CMAHP;CLEC4D;CFB;CES1;CD80;CCNA1;C5orf27;C22orf28;BUB1;BATF2;ARG2;AQP9;APOBEC3A;ANKRD22;ANGPTL1;AMPH;AHNAK2;ABLIM3;ABTB2;PHF11;GBP5;IRF9;GZMB;T cells CD4+ IL17A+;NK cells KLRF1+ CD3G-;SMAD3;AKT3;KIAA0040;PRKD2;TMEM140;SLC16A1;C10orf10;Monocytes CHI3L1+ CYP27A1+;TDRD7;USP18;HSH2D;COMMD3;PDK1;ZBP1;FNDC3B;GALNT2
10,ALDH1A1;TNFSF10;FAM46A;PLIN2;CSRNP1;ILCs;B4GALT5;CPT1A;C4orf33;IFIT1;MAX;HES4;CD9;Mast cells;CDK17;RPL22;PTMA;CCDC92;IL1R1
11,CCND3;CCDC109B;PNRC1;HLA-F;T cells CD4+ FOSB+;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);T cells OGT+;ANXA2R;HLA-C;HLA-B;OPTN;ARHGEF3;GBP2;Tregs;FAM134B;HLA-A;RARRES3;SUN2;SLFN5;T cells Naive CD4+;RBM25;PSMB9;LY6E;STAT1;RNF213;CCL4;TNFAIP3;TAGAP;CCL5;T cells CD8+;T cells CD8+ KLRG1+
12,VMP1;CHMP5;MCL1;JUNB;IFITM2;RGS1;SOCS1;ELF1;CD69;DDIT4
