cluster_ID,genes
1,TIMP1;MCL1;JUNB;IFITM2;ALDH1A1;TNFSF10;FAM46A;PLIN2;CSRNP1;B4GALT5;CD9;Mast cells
2,VMP1;CHMP5;IFI27;C4orf32;LMO2;SCO2
3,TXNIP;FKBP5;RNF114;IFI44L;IFI44;DDX3X;THBD;CCL2;CLEC4E;Macrophages LYVE1+;BCL3;CCL8;CYP1B1
4,LY6E;STAT1;ADAR;MAX;HES4;PFKFB3;XAF1;IFIT3;SIRPA;DTX3L;TCF7L2
5,GCH1;PMM2;PI4K2B;CREB3L3;GALNT2;WHAMM;MT1M;BTN3A3;OASL;MTHFD2L;RTP4;DDX58;Monocytes CHI3L1+ CYP27A1+;APOL1;STARD5;PRKD2;B2M;ULK4;IL15RA;ST3GAL4;IFNLR1;ZNF385B;VEGFC;UPP2;TRIM34;TNFAIP6;TMEM255A;TLR3;TBX3;TAP2;STEAP4;SLC1A1;SERPINE1;SAA1;S100A8;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NOD2;NEURL3;NDC80;MYOF;MKX;MASTL;MAP3K14;MAB21L2;LRG1;IL1RN;IL17RB;IGFBP2;HLA-G;GPX2;GJA4;G6PC;FZD5;FTSJD2;FNDC4;FFAR2;CXCL11;CX3CL1;CTCFL;CRP;CMAHP;CLEC4D;CFB;CES1;CD80;CCNA1;C5orf27;C22orf28;BUB1;BATF2;ARG2;AQP9;APOBEC3A;ANKRD22;ANGPTL1;AMPH;AHNAK2;ABLIM3;ABTB2;SLC25A28;MAP3K5;EXT1;SLC25A30;ETV7;FUT4;HERC6;ERLIN1;TNFRSF10A;MICB;HELZ2;SAMD4A;SPSB1
6,RBM25;MCOLN2;CRY1;GEM;GBP3;ARNTL;PPM1K;CDK17;PNPT1;IFIT5;CCDC92;IL1R1;DCP1A;GAK;SMAD3;AKT3;KIAA0040;PHF11;GBP5;IRF9;GZMB;T cells CD4+ IL17A+;NK cells KLRF1+ CD3G-
7,IRF7;SPTLC2;Monocytes S100A8+ S100A9+;EHD4;ALYREF;PARP12;MX1;TRIM25;TREX1;ATP10D;CPT1A;C4orf33;GK;NAPA;PARP9;MVB12B;GBA;PML;ANKFY1;TRIM21;C1S;ADM;LEPR;DDX60;Neutrophils S100A8+ S100A9+;HESX1;NFIL3
8,PTMA;C9orf91;IFIT1;OAS3;TLK2;TMEM51;FCGR1A;SLC16A1;C10orf10;TDRD7;USP18;LPCAT1;MB21D1;HEG1;IFIT2;TMEM140;Macrophages PLA2G2D+
9,EIF3L;NCF1;PMAIP1;B cells;SP110;Immune Cycling cells;ODC1;STAP1;PXK;NCOA3;AIM2;B cells AICDA+ LRMP+;PUS1
10,ISG20;DUSP5;Plasma cells;CD38;HSH2D;COMMD3;PDK1;ZBP1;FNDC3B
11,PNRC1;HLA-F;T cells CD4+ FOSB+;FAM134B;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);T cells OGT+;ANXA2R;HLA-C;HLA-B;OPTN;ARHGEF3;HLA-A;RARRES3;SUN2;SLFN5;RNF213;CCL4;TNFAIP3;TAGAP;CCL5;T cells CD8+;T cells CD8+ KLRG1+
12,SOCS1;ELF1;CCND3;CCDC109B;CD69;T cells Naive CD4+;GBP2;Tregs;DDIT4
13,PSMB8;TAP1;SERPINB9;IL15;IDO1;Mature DCs;LAMP3;BCL2L14;CCL19;TRIM5;CXCL9
14,PSMB9;RPL22;C15orf48;TRIM38;OGFR;IMPA2;WARS;MYD88;UBE2L6;DC1;CXCL10;ENPP1
15,SLC15A3;ETV6;IFI30;GBP1;CDKN1A;CYTH1;ACSL1;IL6ST;IRF2;TRIM14;JAK2;Macrophages CXCL9+ CXCL10+;RNF19B;CASP7;TRAFD1;MAFF;APOL2
16,RGS1;PIM3;RBCK1;NMI;ILCs;SOCS2;CD274
17,CD74;GCA;PLSCR1;IFITM3;CEBPD;Macrophages;SAMHD1;MT1G;MT1X;DC2 CD1D-;DC2 CD1D+;GLRX;IFI35
18,LGALS3;ATF3;SPATS2L;BLVRA;MARCKS;TYMP;IFNGR1;TNFSF13B;LAP3;RASSF4;EPSTI1;SNN
19,HLA-E;CLEC2B;ISG15;GBP4;Macrophages Metallothionein;MT1H;TFEC;MT1F;OAS2;BAG1;ADAMDEC1
20,IFI16;BST2;IFI6;NAMPT;CCR1;LIPA;P2RY6;SECTM1;VAMP5;LGMN;MAFB;CD163;MSR1;SERPING1;SCARB2;Macrophages CCL3+ CCL4+;UNC93B1
