cluster_ID,genes
1,CD38;COMMD3;DUSP5;FNDC3B;ODC1;PDK1;Plasma cells;ZBP1
2,AIM2;BCL2L14;CCDC92;DC1;EIF3L;ENPP1;GEM;HSH2D
3,BAG1;BCL3;EHD4;FKBP5;LPCAT1;MAFF;MX1;TAP1
4,BUB1;C4orf33;CCDC109B;CPT1A;GPX2;Immune Cycling cells;IRF2;Macrophages Metallothionein;MICB;NDC80;PI4K2B;PTMA;RPL22
5,CASP7;GAK;IL6ST;NAPA;OGFR;PARP9;RNF114;TRAFD1;TRIM14
6,B cells;CYP1B1;IFIT2;NCOA3;PARP12;PXK;SLC16A1;TNFAIP6;TRIM25
7,APOL1;ATP10D;BTN3A3;C4orf32;CLEC4D;DDX60;ERLIN1;GBP3;IFIT5;IL15RA;ILCs;MSR1;Neutrophils S100A8+ S100A9+;PML;SAMD4A;ST3GAL4
8,ABLIM3;ABTB2;AHNAK2;AKT3;AMPH;ANGPTL1;APOBEC3A;AQP9;ARG2;B cells AICDA+ LRMP+;B2M;BATF2;C10orf10;C22orf28;C5orf27;CCL8;CCNA1;CES1;CFB;CMAHP;CRP;CTCFL;CX3CL1;CXCL11;EXT1;FNDC4;FTSJD2;FUT4;FZD5;G6PC;GALNT2;GBA;GJA4;HESX1;HLA-G;IFIT1;IFNLR1;IGFBP2;IL17RB;LEPR;MAB21L2;Macrophages LYVE1+;MAP3K14;MKX;MT1H;MT1M;NEURL3;NOD2;NPAS2;NRN1;NT5C3;PDGFRL;PHF15;RNASE4;SAA1;SERPINE1;SLC1A1;SLC25A30;STAP1;STARD5;STEAP4;TAP2;TBX3;TDRD7;TLR3;TMEM255A;TNFRSF10A;TRIM34;TRIM5;ULK4;UPP2;USP18;VEGFC;ZNF385B
9,ALYREF;ANKFY1;CREB3L3;CRY1;FFAR2;KIAA0040;LRG1;MASTL;MB21D1;MTHFD2L;MVB12B;OAS3;OASL;PMM2;PUS1;RTP4;SLC25A28;SMAD3;SPTLC2;TLK2;TREX1;TRIM21;WHAMM
10,CDK17;DCP1A;DDX58;FAM134B;HEG1;HELZ2;HERC6;IFI44;IFI44L;MAX;MT1F;NK cells KLRF1+ CD3G-;OAS2;PPM1K;SOCS2;T cells CD8+;T cells CD8+ KLRG1+;T cells Naive CD4+
11,C9orf91;CCL19;CD274;CD80;CYTH1;IL15;IRF7;LAMP3;Mature DCs;MCOLN2
12,ANXA2R;ARHGEF3;CCL5;CCND3;CLEC2B;GZMB;RARRES3;SUN2
13,GBP5;HLA-A;HLA-B;IFI16;ISG15;LY6E
14,DTX3L;SP110;TAGAP;TRIM38;TXNIP;XAF1
15,ARNTL;ETV7;IL1R1;MAP3K5;OPTN;PHF11;PRKD2;SPSB1;T cells CD4+ IL17A+;TMEM140;Tregs
16,ADAR;GBP2;HLA-C;HLA-E;HLA-F;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);IFITM2;IRF9;ISG20;PMAIP1;PSMB9;RBCK1;RBM25;RNF213;T cells CD4+ FOSB+;T cells OGT+
17,BST2;IFI35;NMI;PSMB8;UBE2L6
18,CD69;DDIT4;ELF1;MT1X;RGS1;SLFN5;SOCS1;VMP1
19,DDX3X;JUNB;TNFAIP3;TNFSF10
20,B4GALT5;BLVRA;CD9;FAM46A;IFIT3;Mast cells
21,CEBPD;IFNGR1;PFKFB3
22,MCL1;SERPINB9
23,CSRNP1;HES4;PIM3
24,CCR1;CD163;GCH1;IL1RN;LMO2;Monocytes S100A8+ S100A9+;NFIL3;RNF19B;S100A8;TCF7L2;TMEM51
25,ACSL1;CDKN1A;DC2 CD1D-;DC2 CD1D+;ETV6;IMPA2;JAK2;MYD88;MYOF;P2RY6;SCO2;SECTM1;SNN;THBD;UNC93B1
26,EPSTI1;GBP4;PNRC1
27,ADM;APOL2;C1S;CCL2;IFI27;IFI6;MT1G;PNPT1
28,ALDH1A1;CHMP5;PLIN2
29,ANKRD22;FCGR1A;Macrophages CXCL9+ CXCL10+;MAFB;NCF1;RASSF4;SCARB2;SERPING1;SIRPA;SLC15A3;TFEC;VAMP5
30,CCL4;CLEC4E;LGMN;Macrophages CCL3+ CCL4+;Macrophages PLA2G2D+;Monocytes CHI3L1+ CYP27A1+;PADI2
31,LGALS3
32,ADAMDEC1;CXCL10;LIPA;Macrophages;STAT1
33,ATF3;CXCL9;GBP1;IFI30;MARCKS;NAMPT;TNFSF13B;TYMP;WARS
34,C15orf48;CD74;IDO1;LAP3
35,GCA;GK;GLRX;PLSCR1;SAMHD1;SPATS2L
36,IFITM3;TIMP1
