cluster_ID,genes
1,TNFAIP3;RGS1;VMP1;MT1X;CD69;PSMB9;IFITM2;DDIT4;SOCS1;ELF1;SLFN5
2,IFI16;GBP5;ISG15;LY6E;HLA-A;HLA-B;CCL4
3,RARRES3;CLEC2B;CCL5;GZMB;CCND3;SUN2;ARHGEF3;ANXA2R;T cells CD8+ KLRG1+
4,RNF213;HLA-C;TAP1;PSMB8;UBE2L6;PMAIP1;ISG20;SP110;GBP2;HLA-E;IRF9;RBCK1;HLA-F;RBM25;T cells CD4+ FOSB+;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);T cells OGT+;ADAR;XAF1;ETV7;Tregs
5,CD38;Plasma cells;COMMD3;ODC1;FNDC3B;PDK1;ZBP1;DUSP5
6,PNRC1;TXNIP;DTX3L;MCL1;IRF2;S100A8;RPL22;CPT1A;CD80;PTMA;PARP12;CYP1B1
7,GBP4;EPSTI1;SNN;CD274;LAMP3;NMI;P2RY6;PFKFB3;CDKN1A;ETV6;FKBP5;NAPA;IL6ST;UNC93B1;SCO2;SECTM1;Monocytes S100A8+ S100A9+;ACSL1;JAK2;RNF19B;TCF7L2;NFIL3;MYD88;MYOF;THBD;CCR1;DC2 CD1D-;DC2 CD1D+;IL1RN;LMO2;TMEM51;PIM3;HES4
8,BCL3;CASP7;Mature DCs;MCOLN2;BCL2L14;EIF3L;AIM2;HSH2D;IL15;CCDC92;DC1;IMPA2;GEM;ENPP1
9,MAFF;TRIM38;RNF114;IFI35;BAG1;MX1;EHD4;DCP1A;CDK17;HEG1;NK cells KLRF1+ CD3G-;LPCAT1;OAS2;IFI44;DDX58;IFI44L;SOCS2;CSRNP1;MAX;TAGAP;PPM1K;T cells Naive CD4+
10,CCDC109B;PHF11;OPTN;PRKD2;KIAA0040;WHAMM;CRY1;RTP4;TLK2;MT1F;FAM134B;TRIM14;T cells CD4+ IL17A+;ARNTL;Macrophages Metallothionein;MAP3K5;IL1R1;GPX2;SLC16A1;SPSB1;TMEM140;TRIM21;SMAD3;OASL;HELZ2;OAS3;ALYREF;TREX1;PUS1;Immune Cycling cells;MICB;NDC80;PI4K2B;BUB1
11,CYTH1;CCL19;NCOA3;PARP9;GAK;TRAFD1;C9orf91;CXCL11;OGFR;MVB12B;SAMD4A;ILCs;MSR1;GBA;C4orf33;Neutrophils S100A8+ S100A9+;C4orf32;MB21D1;ANKFY1;IFIT5;LRG1;PML;DDX60;GBP3;BTN3A3;APOL1;IL15RA;CLEC4D;ST3GAL4;ATP10D;IRF7;ERLIN1;TNFAIP6;TRIM25;IFIT2;MASTL
12,STAP1;B cells;PXK;SPTLC2;SLC25A28;B cells AICDA+ LRMP+;SLC25A30;FUT4;STEAP4;TDRD7;EXT1;FFAR2;APOBEC3A;STARD5;GALNT2;SAA1;MTHFD2L;CCL8;HERC6;PMM2;CREB3L3;HLA-G;ULK4;IFIT1;BATF2;NOD2;MT1M;AKT3;TNFRSF10A;B2M;ZNF385B;VEGFC;UPP2;TRIM34;TMEM255A;TLR3;TBX3;TAP2;SLC1A1;SERPINE1;RNASE4;PHF15;PDGFRL;NT5C3;NRN1;NPAS2;NEURL3;MT1H;MKX;MAP3K14;MAB21L2;LEPR;IL17RB;IFNLR1;HESX1;GJA4;G6PC;FTSJD2;FNDC4;CX3CL1;CTCFL;CRP;CMAHP;CFB;CES1;CCNA1;C5orf27;C22orf28;ARG2;AQP9;ANGPTL1;AMPH;ABLIM3;AHNAK2;TRIM5;C10orf10;IGFBP2;Macrophages LYVE1+;ABTB2;FZD5;USP18;T cells CD8+
13,BST2;PLIN2;ALDH1A1;CD9;TNFSF10;BLVRA;DDX3X;JUNB;FAM46A;Mast cells;IFIT3;B4GALT5
14,ADAMDEC1;CCL2;IFI6;CHMP5;IFI27;APOL2;PADI2;C1S;Macrophages PLA2G2D+;Monocytes CHI3L1+ CYP27A1+;PNPT1;ADM;MT1G
15,LGALS3;MARCKS;LIPA;CXCL10;Macrophages;TNFSF13B;GBP1;Macrophages CXCL9+ CXCL10+;SIRPA;SLC15A3;RASSF4;STAT1;VAMP5;NCF1;SERPING1;SCARB2;CLEC4E;TFEC;MAFB;FCGR1A;Macrophages CCL3+ CCL4+;LGMN;GCH1;ANKRD22;CD163
16,IFITM3;TIMP1;CD74;LAP3;C15orf48;IDO1;PLSCR1;GCA;SPATS2L;SAMHD1;IFNGR1;TYMP;IFI30;CXCL9;WARS;ATF3;NAMPT;GLRX;GK;CEBPD;SERPINB9
