cluster_ID,genes
1,ANKRD22;CCR1;CD163;CDKN1A;CEBPD;DC2 CD1D-;DC2 CD1D+;ETV6;GBP4;GCH1;IL1RN;IL6ST;JAK2;LMO2;MCL1;Monocytes S100A8+ S100A9+;MYD88;MYOF;NAPA;NFIL3;NMI;P2RY6;PFKFB3;RNF19B;S100A8;SCO2;SECTM1;SERPINB9;SLC15A3;SNN;SPATS2L;TCF7L2;THBD;TMEM51;UNC93B1
2,ADAMDEC1;ADM;ALDH1A1;APOL2;C1S;CCL2;CCL4;CHMP5;CLEC4E;FCGR1A;IFI27;IFI6;LGALS3;LGMN;Macrophages CCL3+ CCL4+;Macrophages PLA2G2D+;Monocytes CHI3L1+ CYP27A1+;NCF1;PADI2;PLIN2;PNRC1;RASSF4;SCARB2;SERPING1
3,ATF3;C15orf48;CD74;CXCL10;CXCL9;GBP1;GCA;GK;GLRX;IDO1;IFI30;IFITM3;IFNGR1;LAP3;LIPA;Macrophages;Macrophages CXCL9+ CXCL10+;MAFB;MARCKS;NAMPT;PLSCR1;SAMHD1;SIRPA;STAT1;TFEC;TIMP1;TNFSF13B;TYMP;VAMP5;WARS
4,ADAR;ANXA2R;ARHGEF3;CCL5;CCND3;CD69;CLEC2B;DDIT4;ELF1;GBP2;GBP5;GZMB;HLA-A;HLA-B;HLA-C;HLA-E;HLA-F;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);IFI16;IFITM2;IRF9;ISG15;ISG20;LY6E;MT1X;PSMB8;PSMB9;RARRES3;RBCK1;RBM25;RNF213;SLFN5;SOCS1;SUN2;T cells CD4+ FOSB+;T cells OGT+
5,B4GALT5;BLVRA;BST2;CD9;DDX3X;FAM46A;IFIT3;JUNB;Mast cells;MAX;RGS1;TNFAIP3;TNFSF10;VMP1
6,ALYREF;ARNTL;BUB1;CCDC109B;CDK17;CRY1;ETV7;FAM134B;GPX2;HEG1;HELZ2;IFI44;IL1R1;Immune Cycling cells;KIAA0040;Macrophages Metallothionein;MAP3K5;MICB;MT1F;NDC80;OAS3;OASL;OPTN;PHF11;PI4K2B;PRKD2;PUS1;RTP4;SLC16A1;SMAD3;SPSB1;T cells CD4+ IL17A+;T cells CD8+ KLRG1+;TLK2;TMEM140;Tregs;TREX1;TRIM14;TRIM21;WHAMM
7,ABLIM3;ABTB2;AHNAK2;AKT3;AMPH;ANGPTL1;ANKFY1;APOBEC3A;AQP9;ARG2;B cells;B cells AICDA+ LRMP+;B2M;BATF2;C10orf10;C22orf28;C5orf27;CCL8;CCNA1;CES1;CFB;CMAHP;CREB3L3;CRP;CTCFL;CX3CL1;EXT1;FFAR2;FNDC4;FTSJD2;FUT4;FZD5;G6PC;GALNT2;GJA4;HERC6;HESX1;HLA-G;IFI44L;IFIT1;IFIT5;IFNLR1;IGFBP2;IL17RB;LEPR;LRG1;MAB21L2;Macrophages LYVE1+;MAP3K14;MKX;MT1H;MT1M;MTHFD2L;NEURL3;NK cells KLRF1+ CD3G-;NOD2;NPAS2;NRN1;NT5C3;PDGFRL;PHF15;PMM2;PXK;RNASE4;SAA1;SERPINE1;SLC1A1;SLC25A28;SLC25A30;SPTLC2;STAP1;STARD5;STEAP4;T cells CD8+;TAP2;TBX3;TDRD7;TLR3;TMEM255A;TNFRSF10A;TRIM34;TRIM5;ULK4;UPP2;USP18;VEGFC;ZNF385B
8,APOL1;ATP10D;BTN3A3;C4orf32;C4orf33;C9orf91;CCL19;CD274;CD80;CLEC4D;CPT1A;CXCL11;CYP1B1;CYTH1;DDX60;EPSTI1;ERLIN1;GAK;GBA;GBP3;IFIT2;IL15RA;ILCs;IRF7;LAMP3;MASTL;Mature DCs;MB21D1;MSR1;MT1G;Neutrophils S100A8+ S100A9+;PARP12;PML;PNPT1;PPM1K;PTMA;RPL22;SAMD4A;SOCS2;ST3GAL4;TNFAIP6;TRAFD1;TRIM25
9,ACSL1;AIM2;BAG1;BCL2L14;BCL3;CASP7;CCDC92;DC1;EHD4;EIF3L;ENPP1;FKBP5;GEM;HSH2D;IL15;IMPA2;LPCAT1;MAFF;MCOLN2;MVB12B;MX1;OGFR;T cells Naive CD4+
10,CSRNP1;DCP1A;DDX58;DTX3L;HES4;IFI35;IRF2;NCOA3;OAS2;PARP9;PIM3;PMAIP1;RNF114;SP110;TAGAP;TAP1;TRIM38;TXNIP;UBE2L6;XAF1
11,CD38;COMMD3;DUSP5;FNDC3B;ODC1;PDK1;Plasma cells;ZBP1
