cluster_ID,genes
1,ANXA2R;ARHGEF3;CCL5;CCND3;CLEC2B;GZMB;RARRES3;RBM25;SUN2;T cells CD8+ KLRG1+
2,ADAR;GBP2;GBP5;HLA-A;HLA-B;HLA-C;HLA-E;HLA-F;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);IFI16;IRF9;ISG15;ISG20;LY6E;PSMB8;RBCK1;RNF213;T cells CD4+ FOSB+;T cells OGT+;TAP1;UBE2L6
3,CD69;DDIT4;ELF1;IFITM2;MT1X;PSMB9;RGS1;SLFN5;SOCS1;VMP1
4,ALDH1A1;B4GALT5;BST2;CD9;CHMP5;LGALS3;PLIN2
5,ADAMDEC1;ADM;APOL2;C1S;CCL2;CLEC4E;IFI27;IFI6;LGMN;Macrophages CCL3+ CCL4+;Macrophages PLA2G2D+;Monocytes CHI3L1+ CYP27A1+;PADI2;PNPT1
6,BLVRA;DDX3X;FAM46A;IFIT3;JUNB;Mast cells;TNFAIP3;TNFSF10
7,ACSL1;CDKN1A;ETV6;FKBP5;HES4;IL6ST;IMPA2;JAK2;MYD88;MYOF;NAPA;NFIL3;NMI;P2RY6;PFKFB3;PIM3;SCO2;SECTM1;THBD;UNC93B1
8,ANKRD22;CCR1;CD163;DC2 CD1D-;DC2 CD1D+;GCH1;IL1RN;LMO2;MCL1;Monocytes S100A8+ S100A9+;RNF19B;S100A8;TCF7L2;TMEM51
9,CCL19;CD274;CYTH1;EPSTI1;GBP4;LAMP3;Mature DCs;RASSF4;SLC15A3;SNN
10,DTX3L;NCOA3;PMAIP1;SP110;TRIM38;TXNIP;XAF1
11,ALYREF;BUB1;C4orf33;CCDC109B;CD38;COMMD3;CPT1A;GPX2;Immune Cycling cells;IRF2;Macrophages Metallothionein;MICB;MT1G;NDC80;PI4K2B;Plasma cells;PTMA;RPL22
12,BAG1;CDK17;CSRNP1;DCP1A;DDX58;EHD4;HEG1;IFI35;IFI44;IFI44L;LPCAT1;MAFF;MAX;MX1;NK cells KLRF1+ CD3G-;OAS2;PPM1K;RNF114;SOCS2;T cells Naive CD4+;TAGAP
13,ABLIM3;ABTB2;AHNAK2;AKT3;AMPH;ANGPTL1;APOBEC3A;AQP9;ARG2;B cells;B cells AICDA+ LRMP+;B2M;BATF2;C10orf10;C22orf28;C5orf27;CCL8;CCNA1;CES1;CFB;CMAHP;CREB3L3;CRP;CTCFL;CX3CL1;EXT1;FNDC4;FTSJD2;FUT4;FZD5;G6PC;GALNT2;GJA4;HERC6;HESX1;HLA-G;IFIT1;IFNLR1;IGFBP2;IL17RB;LEPR;MAB21L2;Macrophages LYVE1+;MAP3K14;MKX;MT1H;MT1M;MTHFD2L;NEURL3;NOD2;NPAS2;NRN1;NT5C3;ODC1;PDGFRL;PDK1;PHF15;PMM2;PXK;RNASE4;SAA1;SERPINE1;SLC1A1;SLC25A28;SLC25A30;STAP1;STARD5;STEAP4;T cells CD8+;TAP2;TBX3;TDRD7;TLR3;TMEM255A;TNFRSF10A;TREX1;TRIM34;TRIM5;ULK4;UPP2;USP18;VEGFC;ZBP1;ZNF385B
14,ANKFY1;APOL1;ATP10D;BTN3A3;C4orf32;C9orf91;CD80;CLEC4D;CXCL11;CYP1B1;DDX60;ERLIN1;FFAR2;FNDC3B;GAK;GBA;GBP3;IFIT2;IFIT5;IL15;IL15RA;ILCs;IRF7;LRG1;MASTL;MB21D1;MSR1;MVB12B;Neutrophils S100A8+ S100A9+;OGFR;PARP12;PARP9;PML;SAMD4A;SPTLC2;ST3GAL4;TNFAIP6;TRAFD1;TRIM25
15,ARNTL;CRY1;ETV7;FAM134B;HELZ2;IL1R1;KIAA0040;MAP3K5;MT1F;OAS3;OASL;OPTN;PHF11;PRKD2;PUS1;RTP4;SLC16A1;SMAD3;SPSB1;T cells CD4+ IL17A+;TLK2;TMEM140;Tregs;TRIM14;TRIM21;WHAMM
16,AIM2;BCL2L14;BCL3;CASP7;CCDC92;DC1;DUSP5;EIF3L;ENPP1;GEM;HSH2D;MCOLN2
17,CCL4;CEBPD;IFNGR1;PNRC1
18,CXCL10;CXCL9;FCGR1A;GBP1;GLRX;LIPA;Macrophages;Macrophages CXCL9+ CXCL10+;MAFB;MARCKS;NCF1;SCARB2;SERPING1;SIRPA;STAT1;TFEC;TNFSF13B;TYMP;VAMP5;WARS
19,ATF3;C15orf48;CD74;GCA;GK;IDO1;IFI30;IFITM3;LAP3;NAMPT;PLSCR1;SAMHD1;SERPINB9;SPATS2L;TIMP1
