cluster_ID,genes
1,HLA-A;PTMA;CCND3;NMI;HES4;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);T cells CD8+ KLRG1+;SOCS1;DDIT4;RARRES3;ISG15;LY6E;CLEC2B;HLA-B
2,CD69;RNF213;IFITM2;CCL5;SLFN5;PSMB9;GBP1;HLA-F;TAGAP;STAT1;GBP2;T cells CD8+;GBP5;TAP1
3,TNFAIP3;IFI16;HLA-E;TXNIP
4,JUNB;CD74;MARCKS;IFITM3;TYMP;LAP3;PLSCR1;SPATS2L;DC2 CD1D-;DC2 CD1D+;LGALS3;ATF3;PNRC1;SAMHD1;NAMPT;CEBPD;SERPINB9;IFNGR1;IFI30
5,CCL4;RGS1;BST2;Macrophages;LIPA;Macrophages CCL3+ CCL4+;MAFB;LGMN;CD163
6,RPL22;PSMB8;UBE2L6;HLA-C;EPSTI1;VAMP5;TRAFD1;DDX60;CHMP5;RBCK1;TRIM21;IFI35;T cells CD4+ IL17A+;ANXA2R;OAS2;IRF9
7,B cells;HSH2D;AIM2;STAP1;MX1;IRF7;TLK2;IFIT2;C4orf32;PRKD2;APOL2;IFIT3;SOCS2;EHD4;C9orf91;CASP7;GBA;CD274;SLC16A1;B4GALT5;IFI6;C1S;SLC25A28;APOL1;WHAMM;TREX1;Macrophages Metallothionein;RTP4;GALNT2;MT1F;NOD2;LRG1;MICB;IFI27;SAMD4A;IFIT1;EXT1;IFIT5;FZD5;Macrophages PLA2G2D+;STARD5;ZNF385B;VEGFC;UPP2;TRIM34;TNFAIP6;TMEM255A;TLR3;TBX3;TAP2;STEAP4;ST3GAL4;SLC1A1;SERPINE1;SAA1;RNASE4;PHF15;PDGFRL;PADI2;OASL;NT5C3;NRN1;NPAS2;NEURL3;NDC80;MT1M;MT1H;MKX;MAP3K14;MAB21L2;LEPR;IL17RB;IGFBP2;IFNLR1;HLA-G;HESX1;GPX2;GJA4;G6PC;FTSJD2;FNDC4;FFAR2;FCGR1A;ETV7;ENPP1;CYP1B1;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4D;CFB;CES1;CD80;CCNA1;CCL8;C5orf27;C22orf28;C10orf10;BUB1;BCL2L14;BATF2;ARG2;AQP9;ANKRD22;ANGPTL1;AMPH;AHNAK2;ADM;ABTB2;Monocytes CHI3L1+ CYP27A1+;ABLIM3;NAPA;APOBEC3A;IL15;B2M;BAG1;CCDC92
8,GZMB;NK cells KLRF1+ CD3G-;IRF2;SMAD3;AKT3;PPM1K;PXK;ARNTL;PARP12;OAS3;HELZ2;CRY1;PI4K2B;KIAA0040;TRIM5;FAM134B;IL1R1;DDX58;MAP3K5;DCP1A;DTX3L;LPCAT1;MVB12B;MB21D1;SLC25A30;ACSL1;C4orf33;NFIL3;IL15RA;PMM2;PNPT1;PML;MTHFD2L;ULK4;PUS1;TMEM140;SPSB1;USP18;BTN3A3;MASTL;TDRD7;FUT4;ERLIN1;CLEC4E;HERC6;TRIM25;B cells AICDA+ LRMP+;TNFRSF10A
9,GLRX;GCA;IDO1;Mature DCs;ILCs;GBP3;OGFR;GCH1;Macrophages CXCL9+ CXCL10+;DC1;ALYREF;LAMP3;MT1G;MT1X;CCL19;CXCL9;CXCL10;Immune Cycling cells;Mast cells;MYD88;MCOLN2;WARS;C15orf48;Monocytes S100A8+ S100A9+;S100A8;IMPA2;GK;MYOF;Neutrophils S100A8+ S100A9+
10,NCF1;CSRNP1;TNFSF10;BCL3;ADAMDEC1;SERPING1;ALDH1A1;LMO2;BLVRA;SLC15A3;SIRPA;CCR1;SNN;EIF3L;P2RY6;SECTM1;TFEC;RASSF4;PLIN2;FAM46A;MSR1;SCARB2;CCL2;RNF19B;UNC93B1;TCF7L2;CDKN1A;PFKFB3;JAK2;CPT1A;GEM;IL1RN;SCO2;TMEM51;THBD;RNF114;PMAIP1;ATP10D;FNDC3B;Macrophages LYVE1+
11,MCL1;IL6ST;TRIM14;MAFF;SPTLC2;CYTH1;MAX;ANKFY1;TRIM38;NCOA3;VMP1;PIM3;ETV6;GAK;XAF1
12,TNFSF13B;GBP4;DDX3X;ELF1;FKBP5;RBM25;SP110;T cells Naive CD4+;T cells OGT+;ADAR;T cells CD4+ FOSB+;SUN2;ARHGEF3;OPTN;CCDC109B;Tregs;PARP9;PHF11;IFI44;IFI44L;HEG1;CDK17
13,ODC1;PDK1;ZBP1
14,TIMP1;Plasma cells;ISG20;DUSP5;COMMD3;CD38;CD9
