cluster_ID,genes
1,IFI44L;PHF11;HEG1;CDK17;ADAR;ARNTL;PARP12;OAS3;HELZ2;CRY1;PI4K2B;CCDC109B;Tregs;IFI44;FAM134B;IL1R1;DDX58;IRF2;SMAD3;AKT3;PPM1K;PXK;GCH1;DTX3L;MAP3K5;DCP1A;ANKFY1;LPCAT1;ACSL1;MVB12B;MB21D1;KIAA0040;TRIM5;C4orf33;NFIL3;IL15RA;PMM2;PNPT1;PML;MTHFD2L;ULK4;TMEM140;SPSB1;USP18;MASTL;TDRD7;FUT4;ERLIN1;CLEC4E;HERC6;GZMB;NK cells KLRF1+ CD3G-
2,T cells Naive CD4+;PMAIP1;ATP10D;MCOLN2;OAS2;IRF9;MX1;IRF7;IFIT2;HSH2D;AIM2;STAP1;B cells AICDA+ LRMP+;TNFRSF10A;TRIM25;TLK2;EHD4;NCF1;B cells
3,ANXA2R;B2M;PRKD2;APOL2;IFIT3;SOCS2;T cells CD4+ IL17A+;DDX60;BAG1;CCDC92;SLC25A30;B4GALT5;C9orf91;CASP7;GBA;CD274;SLC16A1;PUS1;SLC25A28;BTN3A3;TREX1;Macrophages Metallothionein;RTP4;GALNT2;MT1F;APOL1;WHAMM;NOD2;LRG1;MICB;IFI27;SAMD4A;IFIT1;EXT1;IFIT5;FZD5;Macrophages PLA2G2D+;STARD5;ZNF385B;VEGFC;UPP2;TRIM34;TNFAIP6;TMEM255A;TLR3;TBX3;TAP2;STEAP4;ST3GAL4;SLC1A1;SERPINE1;SAA1;RNASE4;PHF15;PDGFRL;PADI2;OASL;NT5C3;NRN1;NPAS2;NEURL3;NDC80;MT1M;MT1H;MKX;MAP3K14;MAB21L2;LEPR;IL17RB;IGFBP2;IFNLR1;HLA-G;HESX1;GPX2;GJA4;G6PC;FTSJD2;FNDC4;FFAR2;FCGR1A;ETV7;ENPP1;CYP1B1;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4D;CFB;CES1;CD80;CCNA1;CCL8;C5orf27;C22orf28;C10orf10;BUB1;BCL2L14;BATF2;ARG2;AQP9;ANKRD22;ANGPTL1;AMPH;AHNAK2;ADM;ABTB2;Monocytes CHI3L1+ CYP27A1+;ABLIM3;IFI6;C1S;NAPA;APOBEC3A;IL15
4,PSMB8;UBE2L6;GLRX;IDO1;Mature DCs;C15orf48;Macrophages CXCL9+ CXCL10+;DC1;ALYREF;LAMP3;MT1G;MT1X;CCL19;CXCL9;CXCL10;EPSTI1;OGFR;VAMP5;RBCK1;TRIM21;IFI35;ILCs;GBP3;CHMP5;TRAFD1;Immune Cycling cells;Mast cells
5,CSRNP1;TNFSF10;BCL3;C4orf32;MYD88;ETV6;PFKFB3;WARS;Monocytes S100A8+ S100A9+;S100A8;IMPA2;GK;MYOF;Neutrophils S100A8+ S100A9+;SNN;EIF3L;P2RY6;BLVRA;CDKN1A;JAK2;CPT1A;GEM;IL1RN;SCO2;TMEM51;THBD;RNF114
6,ODC1;PDK1;ZBP1
7,TIMP1;Plasma cells;ISG20;DUSP5;COMMD3;CD38;CD9
8,IFI16;TXNIP;MCL1;VMP1;PIM3;TRIM38;NCOA3;DDX3X;ELF1;FKBP5;RBM25;GAK;XAF1;IL6ST;TRIM14;CYTH1;MAX;SPTLC2;JUNB;TNFSF13B;GBP4
9,CD74;MARCKS;IFITM3;TYMP;LAP3;PLSCR1;SPATS2L;DC2 CD1D-;DC2 CD1D+;LGALS3;GCA;ATF3;PNRC1;SAMHD1;NAMPT;CEBPD;SERPINB9;IFNGR1;IFI30;LMO2
10,CCL4;RGS1;Macrophages;LIPA;Macrophages CCL3+ CCL4+;MAFB;LGMN;CD163;RASSF4;BST2;TFEC;SERPING1;ALDH1A1;ADAMDEC1;MAFF;SLC15A3;SIRPA;CCR1;PLIN2;SECTM1;RNF19B;FAM46A;MSR1;SCARB2;CCL2;UNC93B1;TCF7L2;FNDC3B;Macrophages LYVE1+
11,TNFAIP3;CD69;RNF213;IFITM2;CCL5;SLFN5;HLA-E;SP110;PSMB9;GBP1;CCND3;STAT1;TAP1;HLA-F;TAGAP;GBP2;T cells CD8+;GBP5;T cells CD8+ KLRG1+;T cells CD4+ FOSB+;T cells OGT+;SUN2;ARHGEF3;OPTN;PARP9
12,HLA-A;PTMA;RPL22;NMI;HES4;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);HLA-B;RARRES3;ISG15;LY6E;SOCS1;DDIT4;HLA-C;CLEC2B
