cluster_ID,genes
1,PSMB8;UBE2L6;GLRX;IDO1;Mature DCs;Macrophages CXCL9+ CXCL10+;DC1;ALYREF;LAMP3;MT1G;MT1X;CCL19;CXCL9;CXCL10;C15orf48;IMPA2;GK;EPSTI1;OGFR;VAMP5;RBCK1;TRIM21;IFI35;ILCs;GBP3;CHMP5;TRAFD1;Immune Cycling cells;Mast cells
2,T cells Naive CD4+;B cells;PMAIP1;OAS2;MX1;B cells AICDA+ LRMP+;TNFRSF10A;TRIM25;TLK2;EHD4;HSH2D;AIM2;STAP1;MCOLN2;ANXA2R;T cells CD4+ IL17A+;KIAA0040;PMM2;TMEM140;SPSB1;USP18;BTN3A3;PUS1;SLC25A28;C4orf32;FAM134B;IL1R1;DDX58;IRF9;PRKD2;IRF7;IFIT2;APOL2;IFIT3;SOCS2
3,DDX60;B2M;BAG1;CCDC92;MYOF;Neutrophils S100A8+ S100A9+;APOBEC3A;IL15;NAPA;B4GALT5;SLC25A30;MASTL;TDRD7;FUT4;ERLIN1;CLEC4E;HERC6;APOL1;WHAMM;TREX1;Macrophages Metallothionein;RTP4;GALNT2;MT1F;IFI6;C1S;NOD2;LRG1;MICB;IFI27;SAMD4A;IFIT1;EXT1;IFIT5;FZD5;Macrophages PLA2G2D+;STARD5;ZNF385B;VEGFC;UPP2;TRIM34;TNFAIP6;TMEM255A;TLR3;TBX3;TAP2;STEAP4;ST3GAL4;SLC1A1;SERPINE1;SAA1;RNASE4;PHF15;PDGFRL;PADI2;OASL;NT5C3;NRN1;NPAS2;NEURL3;NDC80;MT1M;MT1H;MKX;MAP3K14;MAB21L2;LEPR;IL17RB;IGFBP2;IFNLR1;HLA-G;HESX1;GPX2;GJA4;G6PC;FTSJD2;FNDC4;FFAR2;FCGR1A;ETV7;ENPP1;CYP1B1;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4D;CFB;CES1;CD80;CCNA1;CCL8;C5orf27;C22orf28;C10orf10;BUB1;BCL2L14;BATF2;ARG2;AQP9;ANKRD22;ANGPTL1;AMPH;AHNAK2;ADM;ABTB2;Monocytes CHI3L1+ CYP27A1+;ABLIM3;RNF114;CASP7;GBA;CD274;SLC16A1;C9orf91
4,ODC1;PDK1;ZBP1
5,TIMP1;Plasma cells;ISG20;DUSP5;COMMD3;CD38;CD9
6,JUNB;ATF3;PNRC1;TNFSF13B;TNFSF10;CSRNP1
7,VMP1;SERPINB9;GBP4;PIM3;BCL3;MYD88;ETV6;PFKFB3;JAK2;WARS;Monocytes S100A8+ S100A9+;S100A8
8,NCF1;ADAMDEC1;SERPING1;ALDH1A1;MAFF;LMO2;BLVRA;SLC15A3;SIRPA;CCR1;SNN;EIF3L;P2RY6;SECTM1;TFEC;RASSF4;PLIN2;FAM46A;MSR1;SCARB2;CCL2;RNF19B;UNC93B1;TCF7L2;CDKN1A;GEM;IL1RN;CPT1A;TMEM51;SCO2;THBD;FNDC3B;ATP10D;Macrophages LYVE1+
9,CEBPD;CCL4;RGS1;BST2;Macrophages;LIPA;Macrophages CCL3+ CCL4+;MAFB;LGMN;CD163
10,CD74;MARCKS;SAMHD1;NAMPT;IFNGR1;IFI30;IFITM3;TYMP;LAP3;PLSCR1;SPATS2L;DC2 CD1D-;DC2 CD1D+;LGALS3;GCA
11,GAK;XAF1;IL6ST;TRIM14;CYTH1;MAX;SPTLC2;IRF2;SMAD3;AKT3;PPM1K;PXK;ARNTL;PARP12;OAS3;HELZ2;CRY1;PI4K2B;DTX3L;MAP3K5;DCP1A;ANKFY1;LPCAT1;ACSL1;MVB12B;MB21D1;GCH1;TRIM5;NFIL3;IL15RA;C4orf33;PNPT1;PML;MTHFD2L;ULK4
12,SP110;T cells OGT+;ADAR;SUN2;ARHGEF3;OPTN;T cells CD8+ KLRG1+;T cells CD4+ FOSB+;FKBP5;CCDC109B;Tregs;PARP9;PHF11;IFI44;IFI44L;HEG1;CDK17;GZMB;NK cells KLRF1+ CD3G-
13,IFI16;HLA-E;TXNIP;MCL1;DDX3X;ELF1;RBM25;TRIM38;NCOA3
14,HLA-A;PTMA;RPL22;CCND3;NMI;HES4;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);HLA-B;RARRES3;ISG15;LY6E;SOCS1;DDIT4;HLA-C;CLEC2B
15,TNFAIP3;CD69;RNF213;IFITM2;CCL5;SLFN5;PSMB9;GBP1;HLA-F;TAGAP;STAT1;GBP2;T cells CD8+;GBP5;TAP1
