cluster_ID,genes
1,MAX;GBP5;DDX58;TAP1;T cells OGT+;HLA-A;ANXA2R;SLFN5;RARRES3;OPTN;FAM134B;ARNTL;PIM3;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);CCDC92;T cells CD4+ FOSB+;CRY1
2,HLA-F;CCL5;T cells CD8+;ARHGEF3;MT1X;TRIM21;HLA-E;T cells CD8+ KLRG1+;GZMB;IRF9;HEG1;NK cells KLRF1+ CD3G-;AKT3;HLA-C;CDK17
3,SP110;PNRC1;ELF1;CCDC109B;PSMB8;SUN2;PSMB9;PHF11;RBM25;SOCS1;CD69;RBCK1;SMAD3
4,IFI44L;PLIN2;TNFAIP3;DDX3X;ADAR;DDX60;MAP3K5;BCL3;MVB12B;PFKFB3;TNFSF10;DCP1A;CHMP5
5,IFNGR1;PARP9;LPCAT1;PML;OGFR;XAF1;UBE2L6;CEBPD;CCL4;C15orf48;GAK;NMI;TRIM14;TNFSF13B;MYD88
6,IFITM2;TXNIP;IFI16;CCND3;RNF213;GBP1;FKBP5;CLEC2B;VMP1;LY6E;GBP2;SAMHD1;GBP4;HES4;STAT1;IFI44;ISG15;VAMP5
7,TRIM38;EIF3L;SPTLC2;CD74;NCF1;SNN;GCA;NCOA3;ACSL1
8,CYTH1;PLSCR1;SCO2;B4GALT5;TRIM25;NAPA;DTX3L;CSRNP1;MX1;LMO2;IFI30;SLC15A3
9,MARCKS;TYMP;ATF3;LAP3;IFI6;LGALS3;UNC93B1
10,NAMPT;EPSTI1;IL6ST;OAS2;RNF19B;FAM46A;JAK2;LGMN;LIPA;Macrophages CCL3+ CCL4+;ANKFY1;SLC25A30;IFITM3;SPATS2L;MAFF;Macrophages;SIRPA;MAFB;CD163;CCR1;RASSF4;SECTM1;TFEC;TCF7L2;P2RY6;BLVRA;IMPA2;DC2 CD1D-;DC2 CD1D+;THBD;PARP12;TMEM51;IFIT1;SERPING1
11,ATP10D;CPT1A;GCH1;PNPT1;SERPINB9;GK;DC1;ETV6;IL1RN;OASL;WARS;MYOF
12,IRF2;KIAA0040;PXK;B cells AICDA+ LRMP+;TAGAP;B cells;AIM2;STAP1;Immune Cycling cells;SAMD4A;MCOLN2;PPM1K;SLC25A28;IFNLR1;TDRD7;TREX1;LRG1;MICB;PMAIP1;ODC1;EHD4
13,T cells Naive CD4+;ULK4;Tregs;CASP7;HERC6;ETV7;T cells CD4+ IL17A+;JUNB;RPL22;MASTL;NDC80;SPSB1
14,GEM;TLK2;ILCs;NFIL3;Monocytes S100A8+ S100A9+;NOD2;IDO1;CD80;Mature DCs;PI4K2B;IL15;Macrophages PLA2G2D+;BCL2L14;ENPP1;LEPR;Neutrophils S100A8+ S100A9+;EXT1
15,CD9;PRKD2;GPX2;ABTB2;HELZ2;TLR3;ST3GAL4;CD274;IL15RA;HLA-B;ARG2;MT1F;C4orf33;STARD5;SLC16A1;LAMP3;Mast cells;NRN1;RNASE4;ZNF385B;VEGFC;UPP2;TRIM34;TNFAIP6;TMEM255A;TBX3;TAP2;STEAP4;SLC1A1;SERPINE1;SAA1;S100A8;PTMA;PHF15;PDGFRL;PADI2;NT5C3;NPAS2;NEURL3;MT1M;MT1H;MKX;MAP3K14;MAB21L2;IL1R1;IL17RB;IGFBP2;HLA-G;HESX1;GJA4;G6PC;FTSJD2;FNDC4;FFAR2;CYP1B1;CXCL9;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CFB;CES1;CCNA1;CCL8;CCL19;C5orf27;C22orf28;C1S;C10orf10;BATF2;B2M;AQP9;APOBEC3A;ANKRD22;ANGPTL1;AMPH;AHNAK2;Monocytes CHI3L1+ CYP27A1+;ABLIM3
16,TRIM5;WHAMM;ERLIN1;GBP3;ALYREF;PUS1;TRAFD1;APOL2;APOL1;USP18;IFIT5;MT1G;Macrophages CXCL9+ CXCL10+;SOCS2;BUB1;DDIT4;IFI35;Macrophages Metallothionein;BTN3A3;TMEM140
17,IFIT2;IFIT3;OAS3;C4orf32;SCARB2;IFI27;MSR1;Macrophages LYVE1+;FCGR1A;ADAMDEC1;RNF114;C9orf91;BST2;GLRX;ALDH1A1;TNFRSF10A;IRF7;BAG1;MB21D1;MTHFD2L;GBA;CXCL10;ADM;CCL2;RTP4;FUT4;FZD5;GALNT2
18,TIMP1;ISG20;HSH2D;RGS1;FNDC3B;Plasma cells;DUSP5;CD38;COMMD3;PDK1;CDKN1A;ZBP1;MCL1;PMM2
