cluster_ID,genes
1,LY6E;PARP9;SAMHD1;TRIM14;VAMP5
2,BST2;IFI35;IRF7;USP18
3,IFI6;ISG15
4,C4orf32;GK;GLRX;LGALS3;NAMPT;PLIN2
5,CHMP5;EPSTI1;GBP1;GBP4;IFI44;PLSCR1;SPATS2L;STAT1;TNFSF10;TNFSF13B
6,ATF3;BLVRA;C15orf48;IFIT2;IFNGR1;RNF19B;TIMP1
7,LAP3;LGMN;MARCKS;SIRPA;SLC15A3;TFEC;TYMP;WARS
8,ADAMDEC1;ALDH1A1;ANKRD22;CCR1;CD163;CLEC4E;CXCL10;CXCL9;FCGR1A;IDO1;IFITM3;JAK2;LAMP3;LIPA;Macrophages;Macrophages CCL3+ CCL4+;Macrophages CXCL9+ CXCL10+;MAFB;MSR1;P2RY6;RASSF4;SECTM1;SERPING1
9,CASP7;CEBPD;IFI27;IFIT1;IFIT3;MYD88;OAS2;OAS3;PML;UBE2L6
10,ADAR;ANKFY1;APOL1;BTN3A3;ERLIN1;IL15;RNF114;SLC25A28;TMEM255A;WHAMM
11,B4GALT5;DTX3L;MAX;MVB12B;NAPA;NFIL3;PARP12;SAMD4A;SOCS2
12,FNDC3B;Macrophages PLA2G2D+;SCARB2;TMEM51
13,GBP3;MX1;TRAFD1;TRIM25;XAF1
14,CLEC2B;FAM46A;FKBP5;PFKFB3
15,IFI44L;LPCAT1;PIM3
16,GBP2;GBP5;HES4;NMI;SPTLC2
17,AKT3;C4orf33;CD274;ENPP1;GBA;GCH1;ILCs;IMPA2;LEPR;MASTL
18,ARNTL;CRY1;CYTH1;DCP1A;GEM;IL1R1;IL6ST;PNRC1;SPSB1;Tregs
19,DDX60;HELZ2;HERC6;HLA-F;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);PHF11;PSMB9;T cells CD4+ IL17A+;T cells OGT+;TRIM21
20,MT1X;OPTN;RGS1;RNF213;SLFN5;SOCS1;T cells CD4+ FOSB+;TNFAIP3;VMP1
21,CCDC109B;CD69;DDIT4;ELF1;FAM134B;JUNB;SUN2
22,BCL3;CSRNP1;DDX3X;DUSP5;MAFF;MCL1
23,ARHGEF3;CCND3;RARRES3
24,CCL4;CCL5;GZMB;T cells CD8+;T cells CD8+ KLRG1+
25,ISG20;ODC1
26,AIM2;IFI30;NCOA3;TNFRSF10A
27,ANXA2R;B cells AICDA+ LRMP+;KIAA0040;MICB;PUS1;RBM25;SMAD3
28,B cells;IRF9;PXK;SNN;SP110;STAP1;T cells Naive CD4+;TAGAP;TRIM38;TXNIP
29,BCL2L14;CPT1A;DC1;EHD4;FUT4;SCO2;SERPINB9
30,CCDC92;ETV7;GAK;IFIT5;IRF2;MAP3K5;MCOLN2;NOD2;OGFR;RBCK1;RTP4;SLC25A30;TRIM5
31,APOL2;BAG1;C9orf91;EXT1;IL15RA;TREX1
32,ACSL1;ATP10D;DC2 CD1D-;DC2 CD1D+;EIF3L;ETV6;Mature DCs;MTHFD2L
33,CD38;CD9;COMMD3;GALNT2;HSH2D;PDK1;Plasma cells;PRKD2;ZBP1
34,CDKN1A;MB21D1;PMM2;PNPT1
35,CDK17;DDX58;HEG1;HLA-C;HLA-E;Macrophages Metallothionein;MT1F;NDC80;NK cells KLRF1+ CD3G-;OASL;PI4K2B;TMEM140;ULK4
36,ABLIM3;ABTB2;ADM;AHNAK2;AMPH;ANGPTL1;APOBEC3A;AQP9;ARG2;B2M;BATF2;BUB1;C10orf10;C1S;C22orf28;C5orf27;CCL19;CCL2;CCL8;CCNA1;CES1;CLEC4D;CMAHP;CREB3L3;CRP;CTCFL;CX3CL1;CXCL11;CYP1B1;FFAR2;FNDC4;FTSJD2;FZD5;G6PC;GJA4;GPX2;HESX1;HLA-A;HLA-B;HLA-G;IFNLR1;IGFBP2;IL17RB;IL1RN;MAB21L2;Macrophages LYVE1+;MAP3K14;Mast cells;MKX;Monocytes CHI3L1+ CYP27A1+;Monocytes S100A8+ S100A9+;MT1G;MT1H;MT1M;MYOF;NEURL3;Neutrophils S100A8+ S100A9+;NPAS2;NRN1;NT5C3;PADI2;PDGFRL;PHF15;PTMA;RNASE4;RPL22;S100A8;SAA1;SERPINE1;SLC1A1;ST3GAL4;STARD5;STEAP4;TAP2;TBX3;TDRD7;THBD;TLR3;TNFAIP6;TRIM34;UPP2;VEGFC;ZNF385B
37,ALYREF;CFB;Immune Cycling cells;LRG1;TCF7L2
38,CD80;PMAIP1;PPM1K;SLC16A1;TLK2
39,IFI16;IFITM2;PSMB8;TAP1
40,CD74;GCA;LMO2;NCF1;UNC93B1
