cluster_ID,genes
1,AKT3;C4orf33;CD274;DDX3X;ENPP1;FAM46A;GBA;GCH1;ILCs;IMPA2;MAFF;MASTL;TRAFD1;USP18
2,ARNTL;BCL3;CYTH1;DCP1A;GEM;IL1R1;IL6ST;OPTN;PNRC1;SPSB1;Tregs
3,ACSL1;APOL2;ATP10D;BAG1;C9orf91;DC2 CD1D-;DC2 CD1D+;ETV6;EXT1;IL15RA;Mature DCs;MTHFD2L;TREX1
4,C4orf32;CCDC92;EHD4;ETV7;GAK;GK;MAP3K5;NOD2;OGFR;SLC25A30;TRIM25
5,BCL2L14;CPT1A;DC1;FUT4;IFIT5;SCO2;SERPINB9;TRIM5
6,B4GALT5;DTX3L;Macrophages PLA2G2D+;MAX;MVB12B;NAPA;NFIL3;PARP12;SAMD4A;SCARB2;SOCS2;TMEM51;TRIM14
7,ADAR;ANKFY1;APOL1;BTN3A3;ERLIN1;HLA-E;IL15;RNF114;SLC25A28;TMEM255A;WHAMM
8,ALYREF;CDK17;CFB;CRY1;DDX58;ELF1;Immune Cycling cells;LEPR;LRG1;Macrophages Metallothionein;MT1F;OASL;TCF7L2;ULK4
9,ABLIM3;ABTB2;ADM;AHNAK2;AMPH;ANGPTL1;APOBEC3A;AQP9;ARG2;B2M;BATF2;BUB1;C10orf10;C1S;C22orf28;C5orf27;CCL19;CCL2;CCL8;CCNA1;CES1;CLEC4D;CMAHP;CREB3L3;CRP;CTCFL;CX3CL1;CXCL11;CYP1B1;FFAR2;FNDC4;FTSJD2;FZD5;G6PC;GJA4;GPX2;HESX1;HLA-A;HLA-B;HLA-C;HLA-G;IFNLR1;IGFBP2;IL17RB;IL1RN;MAB21L2;Macrophages LYVE1+;MAP3K14;Mast cells;MKX;Monocytes CHI3L1+ CYP27A1+;Monocytes S100A8+ S100A9+;MT1G;MT1H;MT1M;MYOF;NDC80;NEURL3;Neutrophils S100A8+ S100A9+;NPAS2;NRN1;NT5C3;PADI2;PDGFRL;PHF15;PTMA;RNASE4;RPL22;S100A8;SAA1;SERPINE1;SLC1A1;ST3GAL4;STARD5;STEAP4;TAP2;TBX3;TDRD7;THBD;TLR3;TMEM140;TNFAIP6;TRIM34;UPP2;VEGFC;ZNF385B
10,CD80;MB21D1;MCOLN2;MICB;PMM2;PNPT1;SLC16A1;TLK2
11,CD38;CD9;CDKN1A;COMMD3;DUSP5;GALNT2;HSH2D;MCL1;PDK1;PI4K2B;Plasma cells;PRKD2;ZBP1
12,IRF9;ISG20;PMAIP1;PPM1K;T cells Naive CD4+;TAGAP
13,ANXA2R;B cells AICDA+ LRMP+;KIAA0040;ODC1;PUS1;RBM25;SMAD3
14,B cells;NCF1;PXK;SNN;SP110;STAP1;TRIM38;TXNIP
15,AIM2;IFI30;NCOA3;TNFRSF10A
16,IFI16;IFITM2;PSMB8
17,CASP7;IFI44L;LPCAT1;PIM3;TAP1
18,CCDC109B;CCND3;CD69;CSRNP1;DDIT4;FAM134B;JUNB;RARRES3;SUN2
19,MT1X;RGS1;RNF213;SLFN5;SOCS1;T cells CD4+ FOSB+;TNFAIP3;VMP1
20,DDX60;HELZ2;HERC6;HLA-F;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);PHF11;PSMB9;T cells CD4+ IL17A+;T cells OGT+;TRIM21
21,CCL4;CCL5;GZMB;HEG1;NK cells KLRF1+ CD3G-;T cells CD8+;T cells CD8+ KLRG1+
22,ARHGEF3;IRF2;RBCK1;RTP4
23,CLEC2B;FKBP5;IFI44;PFKFB3;PLIN2;TNFSF10;TNFSF13B
24,ATF3;BLVRA;BST2;FNDC3B;IFI35;IRF7;LGALS3;TIMP1
25,GBP1;GBP4;NAMPT;OAS3;PLSCR1;SAMHD1;SPATS2L;STAT1;VAMP5
26,CHMP5;EPSTI1;GBP3;IFI6;ISG15;LY6E;MX1;PARP9;XAF1
27,GBP2;GBP5;HES4;NMI;SPTLC2
28,GLRX;LAP3;LGMN;MARCKS;SIRPA;SLC15A3;TFEC;TYMP;UBE2L6;WARS
29,C15orf48;IFIT1;IFIT2;RNF19B;SECTM1;SERPING1
30,ADAMDEC1;ALDH1A1;ANKRD22;CCR1;CD163;CEBPD;CLEC4E;CXCL10;CXCL9;FCGR1A;IDO1;IFI27;IFIT3;IFITM3;JAK2;LAMP3;LIPA;Macrophages;Macrophages CCL3+ CCL4+;Macrophages CXCL9+ CXCL10+;MAFB;MSR1;MYD88;OAS2;P2RY6;PML;RASSF4
31,CD74;EIF3L;GCA;IFNGR1;LMO2;UNC93B1
