cluster_ID,genes
1,CD38;CD9;HSH2D;PDK1;Plasma cells;PRKD2;ZBP1
2,ISG20;ODC1;PMAIP1;SLC16A1
3,AKT3;ARG2;CD274;CDKN1A;COMMD3;ENPP1;GALNT2;GBA;LEPR;MASTL;PI4K2B
4,ARNTL;BCL3;DCP1A;IL1R1;SPSB1;T cells CD4+ IL17A+;TRIM21;TRIM25
5,CYTH1;GEM;IL6ST;PNRC1;Tregs
6,ABLIM3;ABTB2;ADM;AHNAK2;AMPH;ANGPTL1;APOBEC3A;AQP9;B2M;BATF2;BUB1;C10orf10;C1S;C22orf28;C5orf27;CCL19;CCL2;CCL8;CCNA1;CES1;CLEC4D;CMAHP;CREB3L3;CRP;CTCFL;CX3CL1;CXCL11;CYP1B1;FFAR2;FNDC4;FTSJD2;FZD5;G6PC;GJA4;GPX2;HESX1;HLA-B;HLA-G;IFNLR1;IGFBP2;IL17RB;IL1RN;MAB21L2;Macrophages LYVE1+;MAP3K14;Mast cells;MKX;Monocytes CHI3L1+ CYP27A1+;Monocytes S100A8+ S100A9+;MT1G;MT1H;MT1M;MYOF;NEURL3;Neutrophils S100A8+ S100A9+;NPAS2;NRN1;NT5C3;PADI2;PDGFRL;PHF15;PTMA;RNASE4;RPL22;S100A8;SAA1;SERPINE1;SLC1A1;ST3GAL4;STARD5;STEAP4;TAP2;TBX3;THBD;TLR3;TNFAIP6;TRIM34;UPP2;VEGFC;ZNF385B
7,CD80;CDK17;CRY1;DDX58;ELF1;HLA-A;HLA-C;HLA-E;IFI30;Macrophages Metallothionein;MT1F;NDC80;PPM1K;TDRD7;TLK2;TMEM140;TNFRSF10A;ULK4
8,ALYREF;CFB;Immune Cycling cells;LRG1;OASL;TCF7L2
9,MB21D1;MCOLN2;MICB;PMM2;PNPT1;RBM25
10,ARHGEF3;CCDC92;ETV7;IRF2;MAP3K5;NOD2;OGFR;RBCK1;RTP4;SLC25A30
11,BCL2L14;CPT1A;DC1;FUT4;IFIT5;SCO2;SERPINB9;TRIM5
12,GAK;IFI16;IFITM2;PSMB8;TAP1
13,APOL2;BAG1;TREX1
14,EHD4;EIF3L;ETV6;GCA
15,B cells;PXK;SNN;SP110;STAP1;TRIM38;TXNIP
16,ANXA2R;B cells AICDA+ LRMP+;IRF9;KIAA0040;PUS1;SMAD3;T cells Naive CD4+;TAGAP
17,CD74;LMO2;MARCKS;NCF1;UNC93B1
18,AIM2;IFI44L;LPCAT1;NCOA3
19,CHMP5;EPSTI1;GBP3;IFI6;ISG15;MX1;PARP9;XAF1
20,GBP1;GBP4;NAMPT;PLSCR1;SPATS2L;STAT1
21,GBP2;GBP5;HES4;NMI;SPTLC2
22,LY6E;SAMHD1;TRIM14;VAMP5
23,CASP7;IFIT3;LAP3;LGMN;MYD88;OAS3;SIRPA;SLC15A3;TFEC;TYMP;UBE2L6;WARS
24,ADAMDEC1;ALDH1A1;ANKRD22;CCR1;CD163;CEBPD;CLEC4E;CXCL10;CXCL9;FCGR1A;IDO1;IFI27;IFITM3;JAK2;LAMP3;LIPA;Macrophages;Macrophages CCL3+ CCL4+;Macrophages CXCL9+ CXCL10+;MAFB;MSR1;OAS2;P2RY6;PML;RASSF4;SECTM1;SERPING1
25,ACSL1;ATP10D;C9orf91;DC2 CD1D-;DC2 CD1D+;EXT1;GK;IL15RA;Mature DCs;MTHFD2L
26,ADAR;ANKFY1;APOL1;BTN3A3;ERLIN1;IL15;RNF114;SLC25A28;TMEM255A;WHAMM
27,FNDC3B;Macrophages PLA2G2D+;SCARB2;TMEM51
28,B4GALT5;DTX3L;IFI35;MAX;MVB12B;NAPA;NFIL3;PARP12;SAMD4A;SOCS2
29,ATF3;BLVRA;BST2;GLRX;LGALS3;TIMP1
30,C15orf48;IFI44;IFIT1;IFIT2;IFNGR1;RNF19B;TNFSF10;TNFSF13B
31,C4orf33;GCH1;ILCs;IMPA2;IRF7;TRAFD1;USP18
32,C4orf32;FAM46A;FKBP5;PFKFB3;PIM3;PLIN2
33,FAM134B;MT1X;OPTN;RGS1;RNF213;SLFN5;SOCS1;T cells CD4+ FOSB+;TNFAIP3;VMP1
34,DDX60;HELZ2;HERC6;HLA-F;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);PHF11;PSMB9;T cells OGT+
35,CCDC109B;CSRNP1;DDIT4;DDX3X;DUSP5;JUNB;MAFF;MCL1
36,CCND3;CD69;CLEC2B;RARRES3;SUN2
37,CCL4;CCL5;GZMB;HEG1;NK cells KLRF1+ CD3G-;T cells CD8+;T cells CD8+ KLRG1+
