cluster_ID,genes
1,HLA-B;HLA-C;HLA-A;IFI27;CD74;HLA-E
2,LY6E;Endothelial cells DARC+;B4GALT5;PMAIP1;IGFBP2;Endothelial cells CD36+;PSMB9;PSMB8;GBP4;C4orf32;CYTH1;BCL3;TAP1;ADAR;ANXA2R;CCND3;EHD4;SLFN5;PIM3;SERPINE1
3,BST2;NRN1;PLSCR1;LAP3;LEPR;CHMP5;HEG1;Endothelial cells LTC4S+ SEMA3G+;CX3CL1;IFIT3;XAF1;IFNGR1;CSRNP1;MX1;HLA-F;LIPA;ARHGEF3;IFI44;CDK17;GCH1;SP110;PARP9;VEGFC
4,CDKN1A;THBD;ELF1;SOCS2;IFI44L;IFI16;IFITM3;WARS;TNFSF10;IFITM2;ISG15;IFI6;VAMP5;TXNIP;DUSP5;LMO2
5,MCL1;VMP1;RARRES3;GBP1;ADAMDEC1;Fibroblasts ADAMDEC1+;Activated fibroblasts CCL19+ ADAMADEC1+;IL6ST;IL1R1;PFKFB3;CCL8;CLEC2B;SCARB2;TYMP;IDO1
6,MT1G;HES4;DDIT4;FKBP5;KIAA0040;MT1F;Pericytes RERGL+ NTRK2+;NFIL3;GJA4;Pericytes HIGD1B+ STEAP4+;STEAP4
7,RGS1;ISG20;CCL4;CCL5;CD69;SERPINB9;Lymphatics;PLIN2;CD38;ODC1
8,DDX3X;RPL22;ANGPTL1;COMMD3;GLRX;EIF3L;BLVRA;MAB21L2;AHNAK2;SLC16A1;GBP2;CES1;IMPA2
9,STAT1;SPATS2L;SOCS1;PHF11;TCF7L2;APOL1;CXCL10;CXCL9;TBX3;FNDC3B;Fibroblasts NPY+ SLITRK6+;Fibroblasts SMOC2+ PTGIS+;Inflammatory fibroblasts IL11+ CHI3L1+;RBM25;EPSTI1;EXT1;CCL19;Fibroblasts KCNN3+ LY6H+;PPM1K;GALNT2;SAMHD1;PXK;MAP3K5;MAFB
10,PTMA;UBE2L6;IFI35;Endothelial cells CA4+ CD36+;LGMN;MYOF;GCA;RNF114;RBCK1;IRF2;TRIM38;DTX3L;RNF213;IFIT1;IFIT5;IRF7;PML;OAS3;NCOA3;NMI;IFIT2;SLC25A28;TREX1;PRKD2;HELZ2;SPTLC2;ETV6;SCO2;BAG1;OPTN;CPT1A;SUN2;MAX;CRY1;B2M;MTHFD2L;SIRPA;NAPA;RTP4;USP18;LPCAT1;OAS2;TMEM140;SLC15A3;DDX58;PARP12;CASP7;DDX60;TNFRSF10A;TRIM25;MB21D1;BTN3A3;RNF19B;ABLIM3;CCDC109B;LRG1;MT1H;C15orf48;GPX2
11,TMEM51;IL15RA;SMAD3;SAMD4A;AKT3;CCDC92;APOL2;ERLIN1;GBP3;TRAFD1;PMM2;ANKFY1;TRIM5;JAK2;PI4K2B;MVB12B;GAK;ARG2;RNASE4;ATP10D;TLR3;TRIM14;TDRD7;PNPT1;TLK2;ALYREF;CD274;MYD88;Stromal Cycling cells;PUS1;TRIM21;C4orf33;SLC25A30;WHAMM;IL15;OASL;P2RY6;HERC6;ULK4;ENPP1;GBP5;CFB;ACSL1;FZD5;SECTM1;BATF2;UNC93B1;C9orf91;NPAS2;ZNF385B;ZBP1;UPP2;TRIM34;TMEM255A;TFEC;TAP2;STARD5;STAP1;SLC1A1;SAA1;S100A8;PHF15;PADI2;NT5C3;NOD2;NEURL3;NDC80;MSR1;MKX;MICB;MCOLN2;MASTL;MAP3K14;LAMP3;IL1RN;IL17RB;IFNLR1;IFI30;HSH2D;HLA-G;HESX1;GZMB;GK;G6PC;FUT4;FTSJD2;FFAR2;FCGR1A;ETV7;CXCL11;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CD80;CD163;CCR1;CCNA1;C5orf27;C22orf28;BUB1;BCL2L14;ARNTL;AQP9;APOBEC3A;ANKRD22;ABTB2;AIM2;AMPH;DCP1A;SNN;GBA;ST3GAL4;FNDC4;PDK1;TAGAP;OGFR;IRF9;NCF1;RASSF4;Glial cells;FAM134B;PDGFRL
12,CD9;Myofibroblasts GREM1+ GREM2+;Myofibroblasts HHIP+ NPNT+;CYP1B1
13,C1S;TIMP1;SERPING1;CCL2;CEBPD;MARCKS
14,ATF3;GEM;PNRC1;TNFAIP3;JUNB;NAMPT;LGALS3;MAFF;ALDH1A1;ADM;Fibroblasts SFRP2+ SLPI+;TNFSF13B;FAM46A;SPSB1;TNFAIP6
15,MT1X;C10orf10;MT1M
