cluster_ID,genes
1,CHMP5;JUNB;KIAA0040;T cells Naive CD4+;TAGAP;ELF1;IRF2;IRF9;TNFRSF10A;SMAD3;SPSB1
2,COMMD3;APOL1;MT1X;CD9;MT1G;Macrophages Metallothionein;MT1F;NOD2;TRIM21;MTHFD2L;ALYREF;Immune Cycling cells;EXT1;IFIT3;WHAMM;CCDC92;IFIT1;Mast cells;PNPT1;ST3GAL4
3,SLC16A1;ERLIN1;BTN3A3;ARG2;TRIM5;IFNLR1;PI4K2B;MICB;BUB1;NDC80;MASTL;CRY1;AKT3;TDRD7;HLA-G;ABTB2;ULK4;RPL22;HLA-B;PTMA;ZNF385B;VEGFC;UPP2;TRIM34;TMEM255A;TLR3;TBX3;TAP2;SLC1A1;SERPINE1;SAA1;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NEURL3;MSR1;MKX;MAP3K14;MAB21L2;LEPR;IL17RB;IGFBP2;HESX1;GJA4;G6PC;FTSJD2;FNDC4;CYP1B1;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4D;CFB;CCNA1;C5orf27;C22orf28;C1S;C10orf10;B2M;ANGPTL1;AMPH;ABLIM3;AHNAK2;IFI27;MT1M;BCL2L14;MT1H;FUT4;PDK1;ZBP1;STARD5;PMM2
4,GBP3;HLA-C;HLA-A;CDK17;MAP3K5;HLA-E;USP18;NK cells KLRF1+ CD3G-;ENPP1;IL15RA;ARHGEF3;ARNTL;MAX;PUS1;DDX60;IFIT5;TMEM140;ETV7;OAS3;T cells CD4+ IL17A+;IFI6;IFI44L;IFI44;HEG1;DDX58;HERC6
5,ISG20;DUSP5;HLA-F;PHF11;GZMB;CLEC2B;RARRES3;CCND3;ISG15;RNF213;PSMB9;T cells OGT+;CCL5;T cells CD8+ KLRG1+;T cells CD8+;ANXA2R;CCDC109B;SLFN5;OPTN;SUN2
6,SOCS1;DDIT4;RBM25;T cells CD4+ FOSB+;FAM134B;Tregs;CD69;IFITM2;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);LY6E
7,ODC1;PRKD2;HSH2D;Plasma cells;CD38;RGS1
8,TXNIP;PMAIP1;NCOA3;TRIM38;SP110;B cells;NCF1;STAP1;PSMB8;AIM2;IFI16;PXK;PPM1K;B cells AICDA+ LRMP+
9,CD74;UNC93B1;GCA;LPCAT1;LGMN;SNN;TYMP;MARCKS;ETV6;IFI30;TFEC;SERPINB9;GAK;SLC15A3;GLRX;LAP3;SCO2
10,IRF7;IFIT2;SPTLC2;BAG1;ATP10D;TLK2;MCOLN2;PARP9;TRAFD1;RNF114;SLC25A28;SAMD4A
11,DCP1A;ACSL1;TRIM25;ADM;Monocytes S100A8+ S100A9+;S100A8;Neutrophils S100A8+ S100A9+;CLEC4E;TMEM51;APOBEC3A;AQP9;ANKRD22;TNFAIP6;GALNT2;HELZ2;GPX2;Monocytes CHI3L1+ CYP27A1+;ANKFY1;CES1
12,GEM;OAS2;CD80;Mature DCs;CPT1A;OASL;DC1;C4orf33;FZD5;Macrophages PLA2G2D+;C9orf91;TREX1;SLC25A30;RTP4;ADAMDEC1;CCL8;LAMP3;P2RY6;SERPING1;IL15;Macrophages LYVE1+;CCL19;MVB12B;BATF2
13,CDKN1A;FNDC3B;SCARB2;Macrophages CCL3+ CCL4+;CD274;CCR1;C15orf48;IMPA2;TRIM14;CASP7;FFAR2;NAPA;LIPA;Macrophages CXCL9+ CXCL10+;DC2 CD1D-;DC2 CD1D+;JAK2;LRG1;STEAP4;CXCL10;SECTM1;MAFB;RASSF4;CCL2;CD163;Macrophages;TCF7L2;IDO1;CXCL9;MYOF;CXCL11;THBD;IL1RN;FCGR1A
14,EIF3L;GCH1;CYTH1;NAMPT;EHD4;PNRC1;SAMHD1;IL6ST;GK;FKBP5
15,PLSCR1;IFNGR1;EPSTI1;BST2;IFI35;UBE2L6;RBCK1
16,MCL1;MYD88;PML;BCL3;PIM3;MB21D1;ILCs;NFIL3;IL1R1
17,TNFAIP3;GBP2;XAF1;GBP4;GBP1;STAT1;PFKFB3;GBP5;TNFSF13B;MX1;VMP1;TAP1;NMI;ADAR
18,WARS;DTX3L;FAM46A;PARP12;C4orf32;LMO2;OGFR;B4GALT5;SIRPA;GBA;ALDH1A1
19,CSRNP1;PLIN2;VAMP5;CCL4;SPATS2L;LGALS3;TIMP1;BLVRA;ATF3;RNF19B;MAFF;CEBPD;HES4;IFITM3;APOL2;SOCS2;DDX3X;TNFSF10
