cluster_ID,genes
1,PNRC1;CCL4;IFI16;DCP1A;GBP2;HLA-A;HLA-E;STAT1;ADAR;HLA-B
2,ATF3;IFI30;MYD88;ETV6;GCA;TFEC;TCF7L2;LAP3;SERPING1;ADAMDEC1;GEM;GBP4;CYP1B1;NFIL3;NCF1
3,CD74;SERPINB9;SAMHD1;PFKFB3;TNFSF13B;MARCKS;CEBPD;NAMPT;LGALS3;LIPA;MAFB;C15orf48;Macrophages;MAFF;SLC15A3;SECTM1;Macrophages CCL3+ CCL4+;LGMN;MSR1;MT1G;SIRPA;THBD;RASSF4;EPSTI1;IFITM3;LMO2;SNN;DC2 CD1D-;DC2 CD1D+;PLSCR1;IL1RN
4,CDKN1A;IL6ST;LPCAT1;CD163;SCARB2;RNF19B;TMEM51;TRIM14;CYTH1;CCR1
5,MCL1;RGS1;BST2;TXNIP;JUNB;ALDH1A1;PLIN2;CHMP5;NMI;FAM46A;MAX
6,CSRNP1;PIM3;BCL3;SPATS2L;BLVRA;HES4;NAPA;B4GALT5
7,TNFAIP3;DDX3X;IFNGR1;RNF213;CLEC2B;VMP1;IFITM2;ELF1
8,DDIT4;PMAIP1;Plasma cells;DUSP5;ISG20;ODC1;ZBP1
9,UBE2L6;PHF11;WARS;GBP5;CLEC4E;T cells CD4+ IL17A+;Mature DCs;Macrophages CXCL9+ CXCL10+;C4orf33;AKT3;IDO1;OGFR;C4orf32;IL1R1;DDX58
10,IRF9;ARHGEF3;Tregs;RBCK1;ARNTL;NK cells KLRF1+ CD3G-;KIAA0040;B cells;PPM1K;FAM134B
11,BTN3A3;B cells AICDA+ LRMP+;Neutrophils S100A8+ S100A9+;SLC25A28;MICB;TNFRSF10A;TRAFD1;LAMP3;AIM2;NOD2;PUS1;C1S;ULK4;USP18;B2M;PMM2;PI4K2B;APOL2;GALNT2;HELZ2;STARD5;WHAMM;ARG2;IFNLR1;APOBEC3A;OASL;TREX1;IL15;VAMP5;GBP3;HERC6;EXT1;FNDC4;TMEM140;ZNF385B;VEGFC;UPP2;TRIM34;TNFAIP6;TMEM255A;TLR3;TDRD7;TBX3;TAP2;STEAP4;SLC1A1;SERPINE1;SAA1;S100A8;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NEURL3;NDC80;MT1M;MKX;MAP3K14;MAB21L2;LRG1;IL17RB;IGFBP2;IFIT2;IFIT1;HLA-G;HESX1;HEG1;GPX2;GJA4;G6PC;FZD5;FTSJD2;FFAR2;ETV7;ENPP1;DDX60;CXCL9;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4D;CFB;CES1;CD80;CCNA1;CCL19;C5orf27;C22orf28;C10orf10;BUB1;BCL2L14;BATF2;AQP9;ANKRD22;ANGPTL1;AMPH;AHNAK2;ABTB2;Monocytes CHI3L1+ CYP27A1+;ABLIM3
12,TIMP1;HLA-C;PDK1;COMMD3;CD38;HSH2D;EIF3L;MT1F;EHD4;TAP1;FNDC3B;IRF7;IFI35;OPTN;PRKD2
13,TYMP;SCO2;FKBP5;GAK;P2RY6;IMPA2;GLRX;CASP7;GK;DTX3L;DC1;GBP1;OAS2;ILCs;Monocytes S100A8+ S100A9+;CXCL10;MCOLN2
14,MVB12B;RNF114;TAGAP;Macrophages LYVE1+;SLC16A1;PARP9;ERLIN1;SPTLC2;CPT1A;Immune Cycling cells;GCH1;CCDC92;SP110;TRIM25;MB21D1;ALYREF;C9orf91;MASTL;Macrophages PLA2G2D+;PXK;SPSB1
15,ATP10D;MAP3K5;IRF2;ACSL1;NCOA3;ANKFY1;IFI44;FCGR1A;IFI44L;TRIM21;XAF1;MYOF;CCL2;PNPT1;ADM;IFIT5;CCL8;IFIT3;SLC25A30;TLK2;RTP4
16,MT1X;UNC93B1;GBA;IFI6;APOL1;BAG1;PARP12;MT1H;IFI27;MX1;JAK2;Macrophages Metallothionein;CD274;IL15RA;LEPR;OAS3;PML;TRIM5
17,T cells CD4+ FOSB+;T cells OGT+;SLFN5;RBM25;CCND3;HLA-F;T cells Naive CD4+;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);SOCS2;SUN2;T cells CD8+ KLRG1+;CCL5;T cells CD8+;GZMB
18,PSMB9;PSMB8;CCDC109B;TRIM38;LY6E;ISG15;RARRES3
19,CD69;SOCS1;ANXA2R;RPL22;CRY1;CDK17;SMAD3
20,CD9;MTHFD2L;SAMD4A;TNFSF10;FUT4;PTMA;STAP1;Mast cells;ST3GAL4
