cluster_ID,genes
1,JUNB;IFITM2;TXNIP;CD69;DDIT4
2,HLA-F;ISG15;RARRES3;HLA-A;CCL5;LY6E;PSMB8;SUN2;DDX3X;HLA-B;RNF213;T cells CD8+;GBP2;T cells CD8+ KLRG1+;RBM25;GBP3;MT1F;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);ARHGEF3;RBCK1;CCL4;VAMP5
3,SLFN5;HLA-E;CLEC2B;ANXA2R;HLA-C;GZMB;IRF2
4,PSMB9;UBE2L6;PNRC1;IFI16;CCND3;SP110;GBP1;TAGAP;SAMHD1
5,CD74;MARCKS
6,ELF1;RGS1;TIMP1;BST2;CHMP5;PTMA;PLIN2;FAM46A;ALDH1A1;Mast cells
7,IFI27;IFITM3;SPATS2L;TNFSF10;LIPA;BLVRA;LGALS3;CD9
8,C15orf48;RPL22;MCL1;GPX2;MT1G;NMI;BAG1;SCO2;Macrophages Metallothionein
9,IFNGR1;LAP3;LPCAT1;TRIM38;APOL2;B cells;TYMP;GLRX;PLSCR1;EIF3L;CEBPD;EHD4;UNC93B1;GCA;IFI30;LGMN
10,SERPINB9;MICB;CCDC92;MYD88;DDX58;SPTLC2;SNN;DC2 CD1D-;DC2 CD1D+
11,TNFSF13B;EPSTI1;MT1X;ADAR;KIAA0040;PIM3;Immune Cycling cells;TRIM14;Macrophages CXCL9+ CXCL10+;Mature DCs;NOD2;ILCs;FKBP5;GCH1;CYTH1;PNPT1;NAMPT;BTN3A3;PXK;CPT1A;PFKFB3;B cells AICDA+ LRMP+;ULK4;IL1R1;IMPA2;DC1;JAK2;Macrophages;ALYREF;IL15
12,ODC1;DUSP5;SCARB2;WARS;IRF7;GALNT2;STARD5;PRKD2;CDK17;OAS2;TREX1;MB21D1;CDKN1A;ADAMDEC1;MX1;TRIM21;C9orf91;B4GALT5;GK;FZD5;TNFRSF10A;ADM;AIM2;C1S;MVB12B;CRY1;IRF9;IL6ST;IL15RA;PML;PUS1;TRIM5;B2M;ERLIN1;SLC25A28;GBA;IGFBP2;SLC25A30;NFIL3;Monocytes S100A8+ S100A9+;EXT1;ZNF385B;VEGFC;UPP2;TRIM34;TNFAIP6;TMEM51;TMEM255A;TLR3;THBD;TFEC;TDRD7;TBX3;TAP2;STEAP4;SPSB1;SLC1A1;SLC15A3;SIRPA;SERPING1;SERPINE1;SECTM1;SAMD4A;SAA1;S100A8;RNASE4;RASSF4;PHF15;PDGFRL;PADI2;P2RY6;NT5C3;NRN1;NPAS2;NEURL3;MYOF;MT1M;MT1H;MSR1;MKX;MASTL;MAP3K14;MAFB;MAB21L2;LRG1;LMO2;LEPR;LAMP3;IL1RN;IL17RB;IFNLR1;IFIT1;IDO1;HLA-G;HESX1;GJA4;G6PC;FUT4;FTSJD2;FNDC4;FFAR2;FCGR1A;ETV7;ENPP1;CYP1B1;CXCL9;CXCL11;CXCL10;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CFB;CES1;CD80;CD274;CD163;CCNA1;CCL8;CCL2;CCL19;C5orf27;C22orf28;C10orf10;BUB1;BCL2L14;BATF2;ARG2;AQP9;APOBEC3A;ANKRD22;ANGPTL1;AMPH;AHNAK2;ACSL1;ABTB2;ABLIM3;Neutrophils S100A8+ S100A9+;Monocytes CHI3L1+ CYP27A1+;Macrophages LYVE1+;Macrophages PLA2G2D+
13,ST3GAL4;IFIT3;NAPA;DTX3L;STAT1;HES4;GEM;CSRNP1;WHAMM;GBP4;DDX60;PARP9;XAF1;ANKFY1;PARP12;ATF3;AKT3;ATP10D;PPM1K;HERC6;PI4K2B;PMM2;SMAD3;RTP4;IFI44L;SOCS2;OAS3;RNF19B;C4orf32;DCP1A;ETV6;TRIM25;TLK2;C4orf33;IFIT2;CASP7;BCL3;SLC16A1;TCF7L2;STAP1;MTHFD2L;IFIT5
14,SOCS1;VMP1;MAX;T cells CD4+ FOSB+;TAP1;T cells OGT+;GBP5;PHF11;OPTN;Tregs;IFI6;FAM134B;T cells Naive CD4+;T cells CD4+ IL17A+;CCDC109B;IFI44
15,NCF1;PMAIP1;OGFR;OASL;MCOLN2;IFI35;Macrophages CCL3+ CCL4+;MAFF;TNFAIP3;NK cells KLRF1+ CD3G-;GAK;HEG1;TRAFD1;RNF114;ARNTL;APOL1;MAP3K5;HELZ2;CCR1;NDC80;TMEM140;USP18
16,Plasma cells;ISG20;PDK1;COMMD3;HSH2D;FNDC3B;CD38;ZBP1;NCOA3
