cluster_ID,genes
1,TNFAIP3;PTMA;HLA-A;HLA-B;PNRC1;FKBP5;TXNIP;ELF1;CD69;RPL22;IFITM2;CCL5;T cells CD4+ FOSB+;IFI16;RARRES3;CLEC2B;DDX3X
2,RGS1;MCL1;JUNB;ATF3
3,CD74;MARCKS;IFITM3;CEBPD;NAMPT;CCL4;HLA-E;PFKFB3;PLIN2;Macrophages;MAFB;CD163;Macrophages CCL3+ CCL4+;LGMN
4,VMP1;CCL2;MAFF;ALDH1A1;IFI44L;Macrophages LYVE1+;IL6ST;CCL8;VAMP5;ACSL1;CLEC4E;MSR1;CXCL10
5,STAT1;TNFSF13B;IFNGR1;LGALS3;PLSCR1;SERPINB9;SPATS2L;TYMP;IFI30;C15orf48;GBP1;LAP3
6,MT1X;MT1G;Macrophages Metallothionein;IFI27
7,PMAIP1;EIF3L;RNF213;ADAR;ISG15;PSMB9;LY6E;TAP1;PSMB8;Immune Cycling cells;GBP2;Tregs;IL1R1;IFI6
8,T cells OGT+;HLA-F;B4GALT5;RBM25;PHF11;SUN2;IFI44;ANXA2R;GBP5;T cells CD4+ IL17A+;CRY1;GCH1;C4orf32;OPTN;IRF9;SP110;DCP1A;T cells Naive CD4+;CCND3;B2M;CCDC109B;ARHGEF3;SLFN5;SOCS1;NK cells KLRF1+ CD3G-;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);T cells CD8+;T cells CD8+ KLRG1+;GZMB
9,SAMHD1;LIPA;PIM3;ADAMDEC1;HES4;BST2;NFIL3;SCARB2;SERPING1;CSRNP1;CCR1;ADM;SNN;XAF1;LPCAT1;SIRPA;TFEC;NCF1;SECTM1;TMEM51;TCF7L2;GCA;ILCs;DC2 CD1D-;DC2 CD1D+;Monocytes S100A8+ S100A9+;MYD88;THBD;LMO2;FCGR1A;TRIM14;MAX;BCL3;SPTLC2;FAM46A
10,CHMP5;TNFSF10;SOCS2;MAP3K5;HEG1;STAP1;MT1M;MT1H;B cells;PPM1K;NCOA3;UNC93B1;MX1;STARD5;BTN3A3;PI4K2B;OASL;TREX1;C10orf10;ZBP1;ALYREF;RBCK1;WHAMM;JAK2;PARP12;IRF2;C9orf91;CASP7;GEM;FAM134B;TLK2;IFI35;IFIT5;MASTL;MVB12B;SLC25A30;C4orf33;APOL1;PML;HELZ2;ARNTL;CDK17;SMAD3;DDX60;AKT3;NMI;MYOF;RNF114;GAK;NAPA;IL1RN;Neutrophils S100A8+ S100A9+;S100A8;TRIM38;BAG1;PARP9;DDX58;DTX3L;C1S;GBP3;MB21D1;OAS3;GPX2;IMPA2;GBA;IFIT3;Macrophages PLA2G2D+;OGFR;ERLIN1;SLC25A28;EHD4;OAS2;ANKFY1;IRF7;ATP10D;HSH2D;SLC16A1;ARG2;APOL2;KIAA0040;TMEM140;PRKD2;PMM2;HERC6;TRIM25;IGFBP2;MICB;B cells AICDA+ LRMP+;TRIM5;ZNF385B;VEGFC;USP18;UPP2;ULK4;TRIM34;TRIM21;TRAFD1;TNFRSF10A;TNFAIP6;TMEM255A;TLR3;TDRD7;TBX3;TAP2;STEAP4;ST3GAL4;SPSB1;SLC1A1;SERPINE1;SAMD4A;SAA1;RTP4;RNASE4;PUS1;PNPT1;PHF15;PDGFRL;PADI2;P2RY6;NT5C3;NRN1;NPAS2;NOD2;NEURL3;NDC80;MKX;MCOLN2;MAP3K14;MAB21L2;LRG1;LEPR;IL17RB;IL15RA;IFNLR1;IFIT2;IFIT1;HLA-G;HESX1;GJA4;G6PC;FZD5;FUT4;FTSJD2;FNDC4;FFAR2;EXT1;ETV7;ENPP1;CYP1B1;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4D;CFB;CES1;CCNA1;C5orf27;C22orf28;BUB1;BCL2L14;BATF2;AQP9;APOBEC3A;ANKRD22;ANGPTL1;AMPH;AHNAK2;ABTB2;Monocytes CHI3L1+ CYP27A1+;ABLIM3;MTHFD2L;PXK;AIM2;CPT1A;CCDC92;Mast cells
11,EPSTI1;CXCL9;SLC15A3;CD80;BLVRA;RASSF4;CYTH1;RNF19B;Macrophages CXCL9+ CXCL10+;GBP4;UBE2L6;GK;WARS;SCO2;ETV6;DC1;IDO1;Mature DCs;LAMP3;CCL19;CD274;IL15
12,CD9;GLRX;PDK1;FNDC3B;DDIT4;TAGAP;GALNT2;ODC1
13,TIMP1;HLA-C;CDKN1A;ISG20;CD38;COMMD3;MT1F
14,Plasma cells;DUSP5
