cluster_ID,genes
1,VMP1;FKBP5;ISG15;SPATS2L;TNFAIP3;DDX3X;TNFSF10;GBP2;RNF213;SUN2;MAP3K5;XAF1;GBP4;DTX3L;ADAR;TAP1;GBP1;GBP5;CCL4;T cells CD4+ FOSB+;MT1X;GBP3
2,PLIN2;BLVRA;FAM46A;SNN;CHMP5;VAMP5;Macrophages CCL3+ CCL4+;NFIL3;TFEC;SECTM1;SCARB2;CD163;CXCL9;LGMN;Macrophages;SERPING1;LIPA;ADAMDEC1;MSR1
3,NAMPT;LGALS3;IFITM3;TIMP1;SAMHD1;STAT1;PFKFB3;GK;WARS;LAP3;C15orf48;RASSF4;TNFSF13B;PLSCR1;CEBPD;SERPINB9;ACSL1;IDO1;IL1RN;LPCAT1;SLC15A3;SIRPA;RNF19B;S100A8;MAFB;CLEC4E;CCR1;Monocytes S100A8+ S100A9+;THBD;IFI30;GCA;IFNGR1;MYD88
4,HES4;MCL1;BCL3;PNRC1;IL1R1;CD80;LAMP3;CD274;ETV6;CSRNP1;B4GALT5;PIM3;MAFF;GAK;MYOF
5,DCP1A;OGFR;NAPA;TRIM25;MB21D1;JAK2;Neutrophils S100A8+ S100A9+;AQP9;GCH1;ADM;TNFAIP6;STEAP4;APOBEC3A;GBA;TMEM51;CLEC4D;ANKRD22;FCGR1A;TCF7L2;FUT4;EHD4;CCL2
6,CD74;ATF3;TYMP;MARCKS;CDKN1A;FNDC3B
7,IFITM2;CD69;RBM25;ELF1;PHF11;SOCS1;TXNIP;MAX;SPTLC2;EIF3L;TRIM38;EPSTI1;CYTH1;PSMB9;PSMB8;CCND3;CCDC109B;IFI16;SP110;NMI;HLA-E;HLA-F
8,JUNB;OPTN;DDIT4;SLFN5;RARRES3;Tregs;RBCK1;CLEC2B;LY6E;HLA-A;TRIM14;IRF2;T cells Naive CD4+;FAM134B;ANXA2R;T cells OGT+;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);ARHGEF3;OAS2;AKT3;CCL5;T cells CD8+ KLRG1+;T cells CD8+;GZMB
9,PMAIP1;LMO2;MX1;MCOLN2;AIM2;NCF1;B cells;STAP1;PXK;B cells AICDA+ LRMP+;NCOA3;KIAA0040;PPM1K;IRF9;TLK2;SMAD3;ATP10D
10,C10orf10;IFNLR1;ANGPTL1;SERPINE1;NRN1;ARG2;NK cells KLRF1+ CD3G-;B2M;C5orf27;ZNF385B;VEGFC;UPP2;TRIM34;TMEM255A;TLR3;TBX3;TAP2;SLC1A1;SAA1;RNASE4;PHF15;PDGFRL;NT5C3;NPAS2;NEURL3;MKX;MAP3K14;MAB21L2;IL17RB;IGFBP2;HESX1;GJA4;G6PC;FTSJD2;FNDC4;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CFB;CCNA1;CCL8;C22orf28;BCL2L14;AMPH;AHNAK2;ABLIM3;ABTB2;ENPP1;HLA-B;IFI44L;HLA-G;LEPR;IFIT1;BATF2;GPX2;CYP1B1;C1S;FFAR2;CES1;LRG1;Mast cells
11,TRAFD1;TNFRSF10A;C4orf32;TMEM140;RPL22;PTMA;ALYREF;PI4K2B;Immune Cycling cells;NDC80;BUB1;HLA-C;SLC16A1;USP18;APOL2;TRIM21;MICB;IL15RA;OASL;BTN3A3;CCDC92;ARNTL;IFI44;CRY1;T cells CD4+ IL17A+;ETV7;RTP4;HERC6;ULK4;MTHFD2L;WHAMM;TRIM5;PRKD2;CDK17;DDX58;PNPT1;IFIT5;TDRD7;ERLIN1;SLC25A30;SPSB1;PUS1;ST3GAL4
12,IL6ST;UBE2L6;Macrophages Metallothionein;MT1F;MVB12B;PARP12;SOCS2;MASTL;GEM;IFI6;IRF7;MT1G;MT1H;Macrophages LYVE1+;Monocytes CHI3L1+ CYP27A1+;MT1M;SCO2;TREX1;OAS3;IMPA2;CXCL10;PARP9;CPT1A;UNC93B1;IFIT2;PML;ANKFY1;APOL1;P2RY6;Macrophages PLA2G2D+;IFI27;EXT1;C9orf91;CASP7;IL15;Mature DCs;Macrophages CXCL9+ CXCL10+;DC1;ILCs;CCL19;C4orf33;SLC25A28;HELZ2;DC2 CD1D-;DC2 CD1D+;PADI2;FZD5;NOD2;BAG1;IFI35;RNF114;CD9;DDX60;HEG1;IFIT3;ALDH1A1;SAMD4A
13,RGS1;ISG20;ODC1;DUSP5;GLRX;PDK1;TAGAP;CD38;Plasma cells;COMMD3;ZBP1;PMM2;STARD5;HSH2D;BST2;GALNT2
