cluster_ID,genes
1,EPSTI1;NMI;XAF1;GBP4;DTX3L;HLA-E;HLA-F;ADAR;PARP9;CPT1A;RNF213;SUN2;MAP3K5;T cells CD4+ FOSB+;MT1X;IL6ST;TRIM14;MAX;SPTLC2;TNFSF10;GBP3;CYTH1;TRAFD1
2,DDIT4;SLFN5;RARRES3;Tregs;RBCK1;CLEC2B;LY6E;IRF2;T cells Naive CD4+;ANXA2R;OPTN;AKT3;T cells OGT+;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);ARHGEF3;CDK17;OAS2;RTP4;ARNTL;FAM134B;IFI44;CCL5;T cells CD8+ KLRG1+;T cells CD8+;GZMB;OASL;BTN3A3
3,IFITM2;CD69;TXNIP;RBM25;ELF1;PHF11;SOCS1;IFI16;SP110;EIF3L;TRIM38;PSMB9;PSMB8;CCND3;CCDC109B
4,VMP1;FKBP5;GBP2;TNFAIP3;PNRC1;IL1R1;TAP1;GBP1;GBP5;CCL4;ISG15;SPATS2L;PLIN2;NAMPT;HES4;MCL1;DDX3X;BCL3
5,ATF3;TYMP;MARCKS;CDKN1A;FNDC3B;CD74;IFI30;GCA;LGALS3;IFITM3;TIMP1;PIM3;MAFF;PFKFB3;GK;WARS;LAP3;C15orf48;RASSF4;TNFSF13B;PLSCR1;CEBPD;SERPINB9;ACSL1;IDO1;ETV6;SAMHD1;CHMP5;IFNGR1;BLVRA;FAM46A;SNN;MYD88;CXCL9;LGMN;Macrophages;STAT1;VAMP5;Macrophages CCL3+ CCL4+;NFIL3;SECTM1;SCARB2;CD163;SERPING1;LIPA;TCF7L2;S100A8;MAFB;THBD;TFEC;CLEC4E;CCR1;IL1RN;Monocytes S100A8+ S100A9+;Neutrophils S100A8+ S100A9+;GBA;TMEM51;CLEC4D;FCGR1A;LPCAT1;SLC15A3;SIRPA;RNF19B;GAK;JAK2;CD80;LAMP3;CD274;DCP1A;OGFR;NAPA;TRIM25;MYOF;CSRNP1;B4GALT5;EHD4;AQP9;GCH1;ADM;TNFAIP6;SCO2
6,JUNB;RGS1;BAG1;BST2;GALNT2
7,ISG20;ODC1;CD38;Plasma cells;COMMD3;ZBP1;PMM2;STARD5;HSH2D;DUSP5;GLRX;PDK1;TAGAP
8,PMAIP1;LMO2;MX1;MCOLN2;AIM2;NCF1;B cells;STAP1;PXK;B cells AICDA+ LRMP+;NCOA3;KIAA0040;PPM1K;IRF9;TLK2;SMAD3;ATP10D
9,PRKD2;MTHFD2L;PUS1;IFNLR1;ST3GAL4;Mast cells;WHAMM;C4orf32;IL15RA;SLC25A30;SPSB1;HLA-B;HLA-G;LEPR;IFIT1;BATF2;C1S;CRY1;T cells CD4+ IL17A+;ETV7;GPX2;HERC6;SERPINE1;NRN1;ARG2;NK cells KLRF1+ CD3G-;B2M;C5orf27;ZNF385B;VEGFC;UPP2;TRIM34;TMEM255A;TLR3;TBX3;TAP2;SLC1A1;SAA1;RNASE4;PHF15;PDGFRL;NT5C3;NPAS2;NEURL3;MKX;MAP3K14;MAB21L2;IL17RB;IGFBP2;HESX1;GJA4;G6PC;FTSJD2;FNDC4;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CFB;CCNA1;CCL8;C22orf28;BCL2L14;AMPH;AHNAK2;ABLIM3;ABTB2;ULK4;IFI44L;ENPP1;FFAR2;CES1;LRG1;C10orf10
10,UBE2L6;UNC93B1;P2RY6;Macrophages PLA2G2D+;IFI27;ADAMDEC1;MSR1;PARP12;SOCS2;Macrophages Metallothionein;MT1F;Macrophages CXCL9+ CXCL10+;ANKRD22;CXCL10;MT1G;MT1H;IFI35;IFI6;IRF7;GEM;CCL2;Macrophages LYVE1+;Monocytes CHI3L1+ CYP27A1+;MT1M;FZD5;CYP1B1;CASP7;IL15;Mature DCs;DC1;ILCs;CCL19;EXT1;C9orf91;FUT4;C4orf33;SLC25A28;ERLIN1;DC2 CD1D-;DC2 CD1D+;PADI2;NOD2;CD9;CCDC92;IFIT3;ALDH1A1;SAMD4A;PML;ANKFY1;APOL1;PNPT1;TRIM5;DDX60;HEG1;DDX58;IFIT5;TDRD7;IFIT2;TNFRSF10A;HELZ2;MB21D1;MASTL;STEAP4;APOBEC3A
11,HLA-A;TMEM140;RPL22;PTMA;TREX1;RNF114;HLA-C;SLC16A1;USP18;ANGPTL1;ALYREF;PI4K2B;Immune Cycling cells;NDC80;BUB1;APOL2;TRIM21;OAS3;IMPA2;MICB;MVB12B
