cluster_ID,genes
1,CD74;ATF3;TYMP;MARCKS;CDKN1A;FNDC3B
2,IFI30;GCA;IFNGR1;WARS;LAP3;C15orf48;RASSF4;TNFSF13B;PLSCR1;CEBPD;IDO1;CXCL9;SNN;MYD88;NAMPT;LGALS3;IFITM3;TIMP1;SAMHD1;STAT1;PFKFB3;GK;SERPINB9;ACSL1;CD80;LAMP3
3,PLIN2;VAMP5;LPCAT1;RNF19B;SLC15A3;SIRPA;MAFB;TFEC;CLEC4E;CCR1;S100A8;Monocytes S100A8+ S100A9+;THBD;IL1RN;NFIL3;Macrophages CCL3+ CCL4+;GBA;LGMN;Macrophages;SECTM1;SCARB2;CD163;SERPING1;LIPA
4,HES4;MCL1;BCL3;TAP1;CCL4;GBP3;OGFR;DCP1A;GAK;NAPA;TRIM25;MYOF;PIM3;MAFF;ETV6;CSRNP1;B4GALT5
5,IL6ST;TNFSF10;BLVRA;FAM46A;PARP12;SOCS2;UBE2L6;UNC93B1;EXT1;ADAMDEC1;MSR1;P2RY6;Macrophages PLA2G2D+;Macrophages LYVE1+;CHMP5;Macrophages Metallothionein;MT1F;Macrophages CXCL9+ CXCL10+;CXCL10;MT1G;MT1H;MT1M
6,SCO2;JAK2;Mature DCs;ILCs;MB21D1;MASTL;Neutrophils S100A8+ S100A9+;AQP9;GCH1;ADM;TNFAIP6;STEAP4;APOBEC3A;FCGR1A;TMEM51;CLEC4D;ANKRD22;TCF7L2;FUT4;IRF7;EHD4;CD274;GEM;CCL2
7,VMP1;FKBP5;ISG15;SPATS2L;PNRC1;TNFAIP3;DDX3X;GBP1;IL1R1;GBP2;RNF213;GBP5;SUN2;MAP3K5;T cells CD4+ FOSB+;MT1X
8,IFITM2;EIF3L;TRIM38;EPSTI1;CYTH1;NMI;ADAR;HLA-E;HLA-F;GBP4;XAF1;DTX3L;PARP9;RBM25;SP110;MAX;SPTLC2
9,PSMB9;PSMB8;CCND3;CCDC109B;TXNIP;IFI16;ELF1;PHF11;CD69;SOCS1;DDIT4;SLFN5;RARRES3;Tregs;OPTN;RBCK1;CLEC2B;LY6E;T cells OGT+;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);IRF2;T cells Naive CD4+;ANXA2R
10,PMAIP1;LMO2;MX1;MCOLN2;AIM2;NCF1;B cells;STAP1;PXK;B cells AICDA+ LRMP+;NCOA3;KIAA0040;PPM1K;IRF9;TLK2;SMAD3;ATP10D
11,C4orf32;IFNLR1;C10orf10;ETV7;GPX2;SPSB1;HLA-B;IFI44L;IFIT1;BATF2;SERPINE1;NRN1;ARG2;NK cells KLRF1+ CD3G-;B2M;C5orf27;ZNF385B;VEGFC;UPP2;TRIM34;TMEM255A;TLR3;TBX3;TAP2;SLC1A1;SAA1;RNASE4;PHF15;PDGFRL;NT5C3;NPAS2;NEURL3;MKX;MAP3K14;MAB21L2;IL17RB;IGFBP2;HESX1;GJA4;G6PC;FTSJD2;FNDC4;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CFB;CCNA1;CCL8;C22orf28;BCL2L14;AMPH;AHNAK2;ABLIM3;ABTB2;ENPP1;FFAR2;CES1;LRG1;CYP1B1;C1S;USP18;ANGPTL1
12,BAG1;TREX1;RNF114;MVB12B;IMPA2;IFI35;IFI6;GALNT2;CD9;CCDC92;ALDH1A1;ST3GAL4;SAMD4A;Mast cells;CPT1A;CASP7;ANKFY1;PNPT1;PML;IFIT3;APOL1;PUS1;HLA-G;IFI27;LEPR;DDX60;HEG1;IFIT5;TDRD7;DDX58;SLC25A30;ERLIN1;MTHFD2L;TRIM5;IFIT2;TNFRSF10A;HELZ2;DC1;FZD5;Monocytes CHI3L1+ CYP27A1+;C4orf33;SLC25A28;C9orf91;DC2 CD1D-;DC2 CD1D+;PADI2;NOD2;IL15;IL15RA;CCL19
13,JUNB;HLA-A;TMEM140;RPL22;PTMA;HLA-C;SLC16A1;ALYREF;PI4K2B;Immune Cycling cells;NDC80;BUB1;OAS3;MICB;APOL2;TRIM21;TRIM14;TRAFD1;OAS2;WHAMM;PRKD2;RTP4;ULK4;AKT3;ARHGEF3;CDK17;ARNTL;FAM134B;IFI44;CRY1;T cells CD4+ IL17A+;HERC6;CCL5;T cells CD8+ KLRG1+;T cells CD8+;GZMB;OASL;BTN3A3
14,RGS1;ISG20;ODC1;CD38;Plasma cells;COMMD3;ZBP1;PMM2;STARD5;HSH2D;DUSP5;GLRX;PDK1;BST2;TAGAP
