cluster_ID,genes
1,ELF1;TNFAIP3;PNRC1;VMP1;IFNGR1;PFKFB3;TNFSF13B;CYTH1;MCL1;DDX3X
2,CD74;ATF3;LGALS3;PLIN2;SPATS2L;EIF3L;HES4;MARCKS;TYMP;SERPINB9;SNN;PIM3;IFI30;IFITM3;PLSCR1;C15orf48;CEBPD;NAMPT;MAFB;LGMN;SLC15A3;SAMHD1;LAP3
3,CSRNP1;NFIL3;TRIM14;IL6ST;STAT1;NCF1;Macrophages CCL3+ CCL4+;MAFF;RASSF4;Macrophages;LIPA;SCARB2;CD163;SERPING1;MSR1;ADAMDEC1;TFEC;SIRPA;UNC93B1;RNF19B;TCF7L2
4,RGS1;JUNB;IFI16;HLA-E;CCL4
5,TIMP1;Plasma cells;ISG20;DUSP5;HLA-C;ODC1;CD38;COMMD3;GLRX
6,TRIM38;SPTLC2;GCA;SP110;PSMB8;PMAIP1;NCOA3;B cells;HSH2D;RBCK1;MB21D1;PPM1K;PXK;MCOLN2;B cells AICDA+ LRMP+;AIM2;TRIM25
7,MT1G;MT1H;Macrophages Metallothionein;MT1X;MT1F;MT1M;VAMP5;UBE2L6;CHMP5;SMAD3;PML;SOCS2;DDX58;AKT3;ATP10D;OGFR;MASTL;BAG1;ALYREF;Immune Cycling cells;C4orf32;IFI6;GBP3;ILCs;DDX60;C4orf33;PARP9;IFI44L;BTN3A3;MAP3K5;CPT1A;TAP1;GEM;IFI44;CXCL10;CASP7;ADM;Macrophages PLA2G2D+;IL15RA;IRF7;FZD5;IFI27;Macrophages CXCL9+ CXCL10+;CD274;WHAMM;HERC6;CRY1;IMPA2;Mature DCs;DC1;Monocytes S100A8+ S100A9+;LAMP3;PADI2
8,FNDC3B;PDK1;ZBP1;PMM2;IFI35;GALNT2;SLC16A1;CCL8;GBA;APOL1;STAP1;HEG1;CCDC92;TRIM5;PNPT1;SLC25A28;IFIT5;TDRD7;ULK4;TRIM21;HELZ2;IFIT1;ARG2;OASL;IRF9;T cells CD4+ IL17A+;NK cells KLRF1+ CD3G-;MX1;TMEM140;OAS2;SLC25A30;PRKD2;IFNLR1;RTP4;APOL2;STARD5;MTHFD2L;FUT4;PUS1;Neutrophils S100A8+ S100A9+;IFIT2;SPSB1;TNFRSF10A;HLA-G;APOBEC3A;ZNF385B;VEGFC;USP18;UPP2;TRIM34;TNFAIP6;TMEM255A;TLR3;TBX3;TAP2;STEAP4;SLC1A1;SERPINE1;SAA1;S100A8;RNASE4;PHF15;PDGFRL;NT5C3;NRN1;NPAS2;NEURL3;MKX;MAP3K14;MAB21L2;LRG1;LEPR;IL17RB;IGFBP2;IFIT3;HESX1;GPX2;GJA4;G6PC;FTSJD2;FNDC4;FFAR2;FCGR1A;ETV7;ENPP1;CYP1B1;CXCL9;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CFB;CES1;CCNA1;CCL19;C5orf27;C22orf28;C1S;C10orf10;BCL2L14;BATF2;AQP9;ANKRD22;ANGPTL1;AMPH;AHNAK2;ABTB2;Monocytes CHI3L1+ CYP27A1+;ABLIM3;EXT1;IL15;NOD2;IDO1;ERLIN1;TREX1;MICB;NDC80;BUB1
9,ADAR;DTX3L;NMI;LMO2;MYD88;DC2 CD1D-;DC2 CD1D+;NAPA;IL1R1;EPSTI1;XAF1;CCR1;GBP1;ACSL1;GK;LPCAT1;JAK2;CDKN1A;BCL3;THBD;IL1RN;SECTM1;ANKFY1;GBP4;EHD4;OAS3;TRAFD1;MVB12B;TMEM51;PARP12;Macrophages LYVE1+;CD80;C9orf91;GAK;MYOF;P2RY6;RNF114;SCO2;ETV6;WARS
10,BST2;DDIT4;TNFSF10;CD9;Mast cells;ST3GAL4;MAX;FAM46A;ALDH1A1;B4GALT5;BLVRA;CCL2;SAMD4A
11,TXNIP;IFITM2;RPL22;CD69;PTMA
12,HLA-B;RBM25;T cells CD8+;T cells CD8+ KLRG1+;GZMB;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);T cells OGT+;IRF2;Tregs;FAM134B;ANXA2R;ARHGEF3;B2M;PI4K2B;KIAA0040;PHF11;OPTN;TLK2;TAGAP;T cells Naive CD4+;FKBP5;DCP1A;GCH1;ARNTL;CDK17;GBP5
13,RNF213;ISG15;T cells CD4+ FOSB+;LY6E;CCND3;CLEC2B;RARRES3;SLFN5;CCL5;HLA-A;GBP2;SOCS1;HLA-F;SUN2;PSMB9;CCDC109B
