cluster_ID,genes
1,MCL1;ODC1;ISG20;FNDC3B;PDK1;NCOA3;GALNT2;PPM1K;ZBP1
2,DUSP5;Plasma cells
3,HLA-E;Macrophages CCL3+ CCL4+;TRIM14;ADAMDEC1;NCF1;SCARB2;SLC15A3;SECTM1;SERPING1;UNC93B1;CCR1;Macrophages PLA2G2D+;TMEM51;CD163;MSR1
4,IDO1;EPSTI1;SNN;BLVRA;CCL19;LAMP3;ETV6;DC1;Mature DCs;BCL2L14;MAFF;CYTH1;IL6ST;RNF19B;GBA;CD274;CASP7;MCOLN2;NFIL3;JAK2;CXCL11;EHD4;IL15;CD80
5,RPL22;IFITM3;BST2;UBE2L6;GLRX;P2RY6;SCO2;LMO2;ANKRD22;IFI6;TFEC;FCGR1A;IL1RN;MYD88;ILCs;NAPA;ACSL1;TCF7L2;DC2 CD1D-;DC2 CD1D+;MYOF;Monocytes S100A8+ S100A9+;S100A8;GCA;THBD;GK;CLEC4E;PADI2;SAMD4A
6,PMAIP1;Tregs;IL1R1;IFI27;MT1G;NMI;XAF1;OGFR;LPCAT1;APOL1;PARP12;PARP9;PML;APOL2;ERLIN1;DDX60;ANKFY1;WHAMM;MICB;AKT3;ST3GAL4;DDX58;DTX3L;RNF114;PHF11;OPTN;PRKD2;SMAD3;MT1F;MX1;HEG1;ANXA2R;KIAA0040;CPT1A;T cells Naive CD4+;FAM134B;TRIM38;BCL3;OAS2;CDK17;CHMP5;SPTLC2;IFI44;Macrophages Metallothionein;GPX2;C4orf32;T cells CD4+ IL17A+;ETV7;GBP3;ARNTL;DCP1A;CCDC92;ALYREF;GEM;IMPA2;TLK2;NK cells KLRF1+ CD3G-
7,Macrophages LYVE1+;MVB12B;SLC25A30;IFI35;AIM2;HSH2D;COMMD3;B cells;SLC16A1;NDC80;C4orf33;C9orf91;PXK;STARD5;PMM2;PNPT1;ATP10D;MB21D1;MTHFD2L;CCL8;TREX1;TRIM5;IFIT2;FUT4;FZD5;OAS3;IRF7;SLC25A28;TRIM21;MASTL;Neutrophils S100A8+ S100A9+;APOBEC3A;BTN3A3;RTP4;TRAFD1;CRY1;MT1H;MT1M;B cells AICDA+ LRMP+;IGFBP2;IL15RA;EXT1;IFI44L;TMEM140;HERC6;TNFRSF10A;IFIT5;PI4K2B;C10orf10;ZNF385B;VEGFC;USP18;UPP2;ULK4;TRIM34;TNFAIP6;TMEM255A;TLR3;TDRD7;TBX3;TAP2;STEAP4;SLC1A1;SERPINE1;SAA1;RNASE4;PHF15;PDGFRL;NT5C3;NRN1;NPAS2;NEURL3;MKX;MAP3K14;MAB21L2;LRG1;LEPR;IL17RB;IFNLR1;IFIT1;HLA-G;HESX1;GJA4;G6PC;FTSJD2;FNDC4;FFAR2;CYP1B1;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4D;CFB;CES1;CCNA1;C5orf27;C22orf28;BUB1;BATF2;ARG2;AQP9;ANGPTL1;AMPH;AHNAK2;ABLIM3;ABTB2;ADM;NOD2;Monocytes CHI3L1+ CYP27A1+;ENPP1
8,JUNB;PLIN2;ALDH1A1;TNFSF10;DDX3X;CD9;FAM46A;Mast cells;B4GALT5;MAX;CCL2;C1S;STAP1;DDIT4;VMP1;B2M
9,T cells CD8+;CCDC109B;Immune Cycling cells;HES4;FKBP5;BAG1;CD38;SOCS2;MAP3K5;IRF2;IFIT3;GCH1;GAK;TRIM25;HELZ2;OASL;PUS1;SPSB1
10,PFKFB3;SPATS2L;CDKN1A;SERPINB9;TAP1;CSRNP1;EIF3L;PIM3
11,CD74;MARCKS;TNFSF13B;CXCL9;IFI30;ATF3;GBP1;RASSF4;TYMP;LAP3;C15orf48
12,TIMP1;SAMHD1;WARS;NAMPT;CXCL10;Macrophages CXCL9+ CXCL10+;IFNGR1;PLSCR1;LGMN;LIPA;Macrophages;VAMP5;STAT1;MAFB;SIRPA
13,RNF213;CCL5;IFITM2;RARRES3;CD69;TNFAIP3;SOCS1;SLFN5;ELF1
14,RGS1;PNRC1;GBP2;T cells CD4+ FOSB+;GBP5;GBP4;ISG15
15,HLA-C;IFI16;PSMB9;CCL4;LY6E;CLEC2B;RBM25;CCND3;SUN2;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);GZMB;PSMB8;HLA-F;MT1X;ARHGEF3;RBCK1;T cells CD8+ KLRG1+;TAGAP;SP110;ADAR;T cells OGT+;IRF9
16,HLA-A;HLA-B;LGALS3;PTMA;TXNIP;CEBPD
