cluster_ID,genes
1,ATF3;GK;IFI6;MAP3K5;PARP12;PFKFB3;PXK;TRIM38
2,AIM2;ALYREF;BUB1;DC1;Immune Cycling cells;NDC80;OAS3
3,ACSL1;ATP10D;CASP7;FUT4;JAK2;MB21D1;MYD88;PI4K2B;RNF19B
4,ADM;AQP9;C9orf91;CLEC4E;CXCL10;ETV6;GBA;IFI30;IL1RN;IL6ST;LAMP3;LRG1;MAFF;MASTL;Mature DCs;Monocytes S100A8+ S100A9+;MYOF;NCOA3;Neutrophils S100A8+ S100A9+;PIM3;S100A8;SCARB2;SCO2;TCF7L2;THBD;TMEM51;TRIM25
5,BCL3;C4orf32;CSRNP1;GCH1;GEM;NAMPT;NFIL3;PMAIP1;PML
6,ANKFY1;BTN3A3;CDK17;CPT1A;MX1;TLK2;TRAFD1;ULK4
7,AKT3;APOL1;CD274;EHD4;GPX2;IGFBP2;IL15RA;IRF7;Macrophages PLA2G2D+;MTHFD2L;NK cells KLRF1+ CD3G-;OASL;SLC25A30;SOCS2;TDRD7;TMEM140;USP18
8,DDX60;DTX3L;HERC6;IFI35;IFIT3;ILCs;OAS2;OGFR;RNF114;TRIM21
9,B4GALT5;CD9;DDX58;ERLIN1;IFIT1;Macrophages Metallothionein;Mast cells;MT1F;MT1X;PNPT1;ST3GAL4
10,ABLIM3;ABTB2;AHNAK2;AMPH;ANGPTL1;ANKRD22;APOBEC3A;ARG2;B cells AICDA+ LRMP+;B2M;BATF2;BCL2L14;C10orf10;C1S;C22orf28;C5orf27;CCL19;CCL8;CCNA1;CD80;CES1;CFB;CLEC4D;CMAHP;CREB3L3;CRP;CTCFL;CX3CL1;CXCL11;CYP1B1;ENPP1;EXT1;FFAR2;FNDC4;FTSJD2;FZD5;G6PC;GALNT2;GJA4;HELZ2;HESX1;HLA-B;IFNLR1;IL17RB;LEPR;MAB21L2;MAP3K14;MICB;MKX;Monocytes CHI3L1+ CYP27A1+;MT1G;MT1H;MT1M;NEURL3;NOD2;NPAS2;NRN1;NT5C3;PADI2;PDGFRL;PHF15;PMM2;PRKD2;RNASE4;SAA1;SAMD4A;SERPINE1;SLC16A1;SLC1A1;STAP1;STARD5;STEAP4;TAP2;TBX3;TLR3;TMEM255A;TNFAIP6;TNFRSF10A;TREX1;TRIM34;UPP2;VEGFC;ZNF385B
11,BAG1;CRY1;HLA-G;IFI27;IFIT5;Macrophages CXCL9+ CXCL10+;MCOLN2;MVB12B;PTMA;PUS1;RPL22;RTP4;SLC25A28
12,APOL2;B cells;C4orf33;ETV7;IL15;IL1R1;PPM1K;SPSB1;T cells Naive CD4+;Tregs
13,ADAMDEC1;C15orf48;IMPA2;LAP3;LGMN;LIPA;LPCAT1;Macrophages;Macrophages CCL3+ CCL4+;P2RY6;SERPINB9
14,CCR1;GAK;Macrophages LYVE1+;MAFB;MSR1;NCF1;RASSF4;SIRPA;TRIM14;UNC93B1;WARS
15,CCL2;CD163;CXCL9;DC2 CD1D-;DC2 CD1D+;FCGR1A;GCA;IDO1;SECTM1;SERPING1;SLC15A3;SNN;TFEC;TYMP
16,ALDH1A1;BLVRA;BST2;FAM46A;IFITM3;LGALS3;LMO2;SPATS2L;TIMP1
17,CD38;CD74;COMMD3;GLRX;ISG20;MARCKS;Plasma cells
18,CDKN1A;DUSP5;FNDC3B;HSH2D;MCL1;ODC1;PDK1;ZBP1
19,ADAR;CYTH1;FKBP5;GBP3;MAX;PARP9;PHF11;T cells CD4+ FOSB+;TNFAIP3;XAF1
20,ARNTL;FAM134B;HEG1;HLA-C;IFI44;IRF9;SMAD3;T cells CD4+ IL17A+;T cells CD8+
21,DCP1A;HES4;IFI44L;IFIT2;KIAA0040;TRIM5;WHAMM
22,RGS1
23,EIF3L;EPSTI1;GBP1;NAPA;SAMHD1;TNFSF13B;UBE2L6;VAMP5
24,CCL4;CEBPD;GBP4;IFNGR1;NMI;PLSCR1;TNFSF10
25,CCND3;CLEC2B;ELF1;IFI16;IFITM2;LY6E;PSMB8;TXNIP;VMP1
26,CCDC92;CHMP5;DDIT4;JUNB;PLIN2;SPTLC2
27,CCL5;GZMB;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);IRF2;T cells CD8+ KLRG1+;TAP1
28,ANXA2R;ARHGEF3;CCDC109B;DDX3X;HLA-A;HLA-E;ISG15;PNRC1;RNF213;SOCS1;STAT1;T cells OGT+;TAGAP
29,CD69;GBP2;GBP5;HLA-F;OPTN;PSMB9;RARRES3;RBCK1;RBM25;SLFN5;SP110;SUN2
