cluster_ID,genes
1,C15orf48;IFITM3;IMPA2;LAP3;LIPA;LPCAT1;Macrophages CCL3+ CCL4+
2,ADAMDEC1;BAG1;CCL2;CXCL9;DC1;IDO1;LGMN;Macrophages;P2RY6;SECTM1;SLC15A3
3,CCR1;CD163;DC2 CD1D-;DC2 CD1D+;FCGR1A;GAK;GCA;Macrophages LYVE1+;MAFB;MSR1;NCF1;RASSF4;SERPING1;SIRPA;SNN;TFEC;TRIM14;UNC93B1;WARS
4,ALDH1A1;B4GALT5;BLVRA;BST2;FAM46A;IFIT2;LGALS3;LMO2;MYD88;TIMP1
5,ALYREF;BUB1;Immune Cycling cells;NDC80;NK cells KLRF1+ CD3G-;USP18
6,CCL4;CEBPD;DDX60;DTX3L;GCH1;OGFR;RNF114;TRIM38
7,AQP9;ATP10D;BCL3;C9orf91;CLEC4E;CXCL10;ETV6;GBA;IFI30;IL1RN;IL6ST;JAK2;LAMP3;MAFF;MASTL;MB21D1;Monocytes S100A8+ S100A9+;MYOF;Neutrophils S100A8+ S100A9+;NFIL3;PI4K2B;PMAIP1;PML;S100A8;SCARB2;THBD;TMEM51;TRIM25
8,ACSL1;ADM;ATF3;C4orf32;CASP7;FUT4;GK;LRG1;PARP12;PFKFB3;PIM3;RNF19B;SCO2;SERPINB9;TCF7L2
9,B cells;C4orf33;CCL19;CSRNP1;GEM;IL15;MAP3K5;Mature DCs;NAMPT;NCOA3;PPM1K;SAMD4A;SPSB1
10,ABLIM3;ABTB2;AHNAK2;AMPH;ANGPTL1;ANKRD22;APOBEC3A;ARG2;B cells AICDA+ LRMP+;B2M;BATF2;BCL2L14;C10orf10;C1S;C22orf28;C5orf27;CCL8;CCNA1;CD80;CES1;CFB;CLEC4D;CMAHP;CREB3L3;CRP;CRY1;CTCFL;CX3CL1;CXCL11;CYP1B1;ENPP1;EXT1;FFAR2;FNDC4;FTSJD2;FZD5;G6PC;GALNT2;GJA4;HELZ2;HESX1;HLA-G;IFI27;IFNLR1;IL17RB;LEPR;MAB21L2;MAP3K14;MICB;MKX;Monocytes CHI3L1+ CYP27A1+;MT1G;MT1H;MT1M;NEURL3;NOD2;NPAS2;NRN1;NT5C3;PADI2;PDGFRL;PHF15;PMM2;PRKD2;RNASE4;RPL22;SAA1;SERPINE1;SLC16A1;SLC1A1;STAP1;STARD5;STEAP4;TAP2;TBX3;TLR3;TMEM255A;TNFAIP6;TNFRSF10A;TREX1;TRIM34;UPP2;VEGFC;ZNF385B
11,AKT3;APOL1;CD274;CDK17;EHD4;GPX2;HLA-B;IFI35;IGFBP2;IL15RA;IRF7;Macrophages PLA2G2D+;MTHFD2L;OASL;PUS1;SLC25A30;SOCS2;TDRD7;TLK2;TMEM140;TRIM21
12,CD9;DDX58;ERLIN1;IFIT1;Macrophages Metallothionein;Mast cells;MT1F;MT1X;PNPT1;ST3GAL4
13,CDKN1A;DUSP5;FNDC3B;HSH2D;MCL1;ODC1;PDK1;ZBP1
14,CD38;COMMD3;ISG20;Plasma cells
15,CD74;GLRX;MARCKS;TYMP
16,EIF3L;EPSTI1;IFNGR1;NAPA;NMI;PLSCR1;SPATS2L;TNFSF13B
17,CLEC2B;GBP1;GBP4;LY6E;SAMHD1;STAT1;UBE2L6;VAMP5
18,ARNTL;FKBP5;IFI44;MAX;PHF11;T cells CD4+ FOSB+;TNFAIP3
19,ADAR;CYTH1;DCP1A;GBP3;HES4;PARP9;XAF1
20,AIM2;APOL2;ETV7;HERC6;IL1R1;OAS3;PXK;RGS1;SMAD3;T cells CD4+ IL17A+;T cells Naive CD4+;Tregs
21,ANKFY1;BTN3A3;CPT1A;IFI6;IFIT3;IFIT5;ILCs;Macrophages CXCL9+ CXCL10+;MCOLN2;MVB12B;MX1;OAS2;PTMA;RTP4;SLC25A28;SPTLC2;TRAFD1;ULK4
22,CCDC92;HEG1;HLA-C;IFI44L;IRF9;KIAA0040;T cells CD8+;TRIM5;WHAMM
23,CCL5;FAM134B;GZMB;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);IRF2;T cells CD8+ KLRG1+;TAP1
24,ANXA2R;ARHGEF3;CCDC109B;GBP2;GBP5;HLA-A;HLA-E;HLA-F;ISG15;OPTN;PNRC1;PSMB9;RARRES3;RBM25;RNF213;SOCS1;SUN2;T cells OGT+;TAGAP
25,CCND3;CD69;CHMP5;ELF1;IFI16;IFITM2;PLIN2;PSMB8;RBCK1;SLFN5;SP110;TNFSF10;TXNIP;VMP1
26,DDIT4;DDX3X;JUNB
