cluster_ID,genes
1,JUNB;MCL1;CDKN1A;DUSP5;PDK1;ODC1;HSH2D;FNDC3B;ZBP1
2,CD74;MARCKS;GLRX;CD38;Plasma cells;ISG20;COMMD3
3,BST2;IFITM3;FAM46A;SPATS2L;IFIT2;BLVRA;MYD88;TIMP1;LGALS3;ALDH1A1;LMO2
4,C15orf48;LIPA;LAP3;LPCAT1;Macrophages CCL3+ CCL4+;IMPA2;P2RY6;LGMN;Macrophages;ADAMDEC1;SLC15A3;SECTM1;DC1;IDO1;SERPINB9;ATF3;Immune Cycling cells;BUB1;PARP12;CCL2;GK
5,TRIM14;CCR1;TYMP;SNN;DC2 CD1D-;DC2 CD1D+;GCA;CD163;FCGR1A;TFEC;SERPING1;CXCL9;NCF1;Macrophages LYVE1+;WARS;UNC93B1;RASSF4;MSR1;MAFB;SIRPA;GAK;BAG1
6,TNFAIP3;MAX;FKBP5;PARP9;CYTH1;ADAR;XAF1;HES4;DCP1A;GBP3
7,RGS1;PXK;T cells CD4+ IL17A+;OAS3;APOL2;AIM2;MAP3K5;IL15;Tregs;T cells Naive CD4+;IL1R1;ETV7
8,SPTLC2;IFI6;PTMA;TRAFD1;RTP4;ILCs;Macrophages CXCL9+ CXCL10+;MVB12B;IFIT5;MCOLN2;SLC25A28;CPT1A;ANKFY1;MX1;BTN3A3
9,GZMB;DDX60;IFIT3;OAS2;ULK4;DTX3L;RNF114;GCH1;IFI35;ALYREF;CASP7;TRIM21;HERC6
10,T cells CD8+ KLRG1+;T cells CD8+;FAM134B;ARNTL;SMAD3;IFI44;IFI44L;HLA-C;IRF9;HEG1
11,CCDC92;TRIM5;KIAA0040;WHAMM;CD9;MT1X;DDX58;MT1F;Macrophages Metallothionein;B4GALT5;ST3GAL4;IFIT1;Mast cells;ERLIN1;PNPT1
12,PPM1K;B cells;SLC16A1;GALNT2;PMM2;STARD5;ARG2;TREX1;PRKD2;MT1G;IFNLR1;RPL22;IFI27;CRY1;HLA-B;NOD2;MT1M;MT1H;MICB;HLA-G;HELZ2;TNFRSF10A;B cells AICDA+ LRMP+;EXT1;Monocytes CHI3L1+ CYP27A1+;B2M;ZNF385B;VEGFC;UPP2;TRIM34;TNFAIP6;TMEM255A;TLR3;TBX3;TAP2;STEAP4;SLC1A1;SERPINE1;SAA1;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NEURL3;MKX;MAP3K14;MAB21L2;LEPR;IL17RB;HESX1;GJA4;G6PC;FZD5;FTSJD2;FNDC4;FFAR2;ENPP1;CYP1B1;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4D;CFB;CES1;CD80;CCNA1;CCL8;C22orf28;C1S;BCL2L14;BATF2;APOBEC3A;ANKRD22;ANGPTL1;AMPH;AHNAK2;ABLIM3;ABTB2;C5orf27;C4orf33;SPSB1;SAMD4A;CCL19;STAP1;C10orf10
13,SOCS2;AKT3;GEM;MTHFD2L;TLK2;EHD4;APOL1;CDK17;IRF7;IGFBP2;TMEM140;PUS1;Macrophages PLA2G2D+;TDRD7;OASL;IL15RA;SLC25A30;CD274;GPX2;NK cells KLRF1+ CD3G-;NDC80;USP18
14,PIM3;SCARB2;C4orf32;BCL3;PMAIP1;NFIL3;MAFF;IFI30;PFKFB3;RNF19B;MB21D1;ATP10D;JAK2;PI4K2B;CSRNP1;NAMPT;NCOA3;SCO2;ADM;ETV6;TCF7L2;PML;TRIM25;IL6ST;CLEC4E;Monocytes S100A8+ S100A9+;TMEM51;MYOF;IL1RN;S100A8;LAMP3;THBD;AQP9;MASTL;C9orf91;Neutrophils S100A8+ S100A9+;FUT4;ACSL1;Mature DCs;LRG1;GBA;CXCL10
15,IFNGR1;CEBPD;CCL4;IRF2;TNFSF10;DDX3X;PLIN2;TRIM38;OGFR
16,CLEC2B;LY6E;UBE2L6;VAMP5;STAT1;NMI;PLSCR1;GBP4;TNFSF13B;SAMHD1;GBP1;EPSTI1;NAPA;EIF3L
17,IFI16;IFITM2;PSMB8;CCND3;CHMP5;ELF1;VMP1;SP110;CD69;SLFN5;RBCK1;TXNIP;PNRC1;SOCS1;DDIT4
18,RNF213;ISG15;HLA-A;TAGAP;HLA-F;RARRES3;PSMB9;GBP2;SUN2;CCDC109B;RBM25;GBP5;T cells CD4+ FOSB+;PHF11;CCL5;OPTN;ANXA2R;ARHGEF3;HLA-E;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);TAP1;T cells OGT+
