cluster_ID,genes
1,CEBPD;EIF3L;EPSTI1;GBP1;GBP4;NAPA;NMI;PLSCR1;SAMHD1;TNFSF13B
2,CCND3;CHMP5;CLEC2B;IFI16;IFITM2;IFNGR1;IRF2;LY6E;PSMB8;TXNIP;UBE2L6;VAMP5
3,ANXA2R;ARHGEF3;CCDC109B;CCL5;GBP2;GBP5;HLA-A;HLA-E;HLA-F;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);ISG15;PHF11;PSMB9;RARRES3;RBM25;RNF213;STAT1;SUN2;T cells CD4+ FOSB+;T cells OGT+;TAGAP;TAP1
4,CD69;DDIT4;DDX3X;ELF1;OPTN;PLIN2;PNRC1;RBCK1;SLFN5;SOCS1;SP110;TNFSF10;VMP1
5,ADAR;ARNTL;CYTH1;DCP1A;ETV7;FKBP5;GBP3;HES4;IFI44;MAX;PARP9;RGS1;T cells CD4+ IL17A+;TNFAIP3;Tregs;XAF1
6,ADAMDEC1;ATF3;C15orf48;CD74;IDO1;IFITM3;IMPA2;LAP3;LGMN;LIPA;LPCAT1;Macrophages;Macrophages CCL3+ CCL4+;P2RY6;SECTM1;SERPINB9;SLC15A3;SPATS2L;TYMP
7,ALDH1A1;B4GALT5;BAG1;BLVRA;CCL2;CCR1;CD163;CXCL9;DC2 CD1D-;DC2 CD1D+;FAM46A;FCGR1A;GAK;GCA;GLRX;IFIT2;LGALS3;LMO2;Macrophages LYVE1+;MAFB;MARCKS;MSR1;MYD88;NCF1;RASSF4;SERPING1;SIRPA;SNN;TFEC;TIMP1;TRIM14;UNC93B1;WARS
8,AKT3;APOL1;BST2;C4orf32;CCL4;CPT1A;DDX60;DTX3L;EHD4;GCH1;GEM;GZMB;IFI35;IGFBP2;JUNB;MTHFD2L;NK cells KLRF1+ CD3G-;PMAIP1;RNF114;SOCS2;SPTLC2;TLK2;TMEM140;TRIM21;TRIM38
9,ACSL1;AIM2;ALYREF;APOL2;BUB1;CASP7;DC1;FUT4;GK;IFI6;IFIT5;IL1R1;ILCs;Immune Cycling cells;Macrophages CXCL9+ CXCL10+;MAP3K5;NDC80;OAS3;OGFR;PARP12;PFKFB3;PUS1;PXK;RNF19B;T cells Naive CD4+;USP18
10,ANKFY1;BTN3A3;CCDC92;CDK17;DDX58;FAM134B;HEG1;HERC6;HLA-C;IFI44L;IFIT3;IRF9;KIAA0040;MCOLN2;MT1F;MT1X;MVB12B;MX1;OAS2;PTMA;RTP4;SLC25A28;SMAD3;T cells CD8+;T cells CD8+ KLRG1+;TRAFD1;TRIM5;ULK4;WHAMM
11,ABLIM3;ABTB2;AHNAK2;AMPH;ANGPTL1;ANKRD22;APOBEC3A;ARG2;B cells;B cells AICDA+ LRMP+;B2M;BATF2;BCL2L14;C10orf10;C1S;C22orf28;C4orf33;C5orf27;CCL19;CCL8;CCNA1;CD274;CD38;CD80;CD9;CES1;CFB;CLEC4D;CMAHP;COMMD3;CREB3L3;CRP;CRY1;CTCFL;CX3CL1;CXCL11;CYP1B1;DUSP5;ENPP1;ERLIN1;EXT1;FFAR2;FNDC3B;FNDC4;FTSJD2;FZD5;G6PC;GALNT2;GJA4;GPX2;HELZ2;HESX1;HLA-B;HLA-G;HSH2D;IFI27;IFIT1;IFNLR1;IL15;IL15RA;IL17RB;IRF7;ISG20;LEPR;MAB21L2;Macrophages Metallothionein;Macrophages PLA2G2D+;MAP3K14;Mast cells;MICB;MKX;Monocytes CHI3L1+ CYP27A1+;MT1G;MT1H;MT1M;NEURL3;NOD2;NPAS2;NRN1;NT5C3;OASL;ODC1;PADI2;PDGFRL;PDK1;PHF15;Plasma cells;PMM2;PNPT1;PPM1K;PRKD2;RNASE4;RPL22;SAA1;SAMD4A;SERPINE1;SLC16A1;SLC1A1;SLC25A30;SPSB1;ST3GAL4;STAP1;STARD5;STEAP4;TAP2;TBX3;TDRD7;TLR3;TMEM255A;TNFAIP6;TNFRSF10A;TREX1;TRIM34;UPP2;VEGFC;ZBP1;ZNF385B
12,ADM;AQP9;ATP10D;BCL3;C9orf91;CDKN1A;CLEC4E;CSRNP1;CXCL10;ETV6;GBA;IFI30;IL1RN;IL6ST;JAK2;LAMP3;LRG1;MAFF;MASTL;Mature DCs;MB21D1;MCL1;Monocytes S100A8+ S100A9+;MYOF;NAMPT;NCOA3;Neutrophils S100A8+ S100A9+;NFIL3;PI4K2B;PIM3;PML;S100A8;SCARB2;SCO2;TCF7L2;THBD;TMEM51;TRIM25
