cluster_ID,genes
1,CDKN1A;DUSP5;FNDC3B;HSH2D;MCL1;ODC1;PDK1;ZBP1
2,CD38;CD74;COMMD3;GLRX;ISG20;MARCKS;Plasma cells
3,APOL2;ETV7;IL15;IL1R1;RGS1;T cells Naive CD4+;Tregs
4,ALYREF;CASP7;HERC6;IFI35;OAS2;OAS3;TRIM21
5,ARNTL;FAM134B;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);IFI44;PHF11;SMAD3;T cells CD4+ FOSB+;T cells CD4+ IL17A+;T cells OGT+;TAP1
6,CCDC92;HEG1;HLA-C;IFI44L;IRF9;KIAA0040;T cells CD8+;TRIM5;WHAMM
7,ADAR;CYTH1;DCP1A;FKBP5;GBP3;HES4;MAX;PARP9;TNFAIP3;XAF1
8,ABLIM3;ABTB2;AHNAK2;AMPH;ANGPTL1;ANKRD22;APOBEC3A;B cells AICDA+ LRMP+;B2M;BATF2;BCL2L14;C1S;C22orf28;C5orf27;CCL8;CCNA1;CD80;CES1;CFB;CLEC4D;CMAHP;CREB3L3;CRP;CRY1;CTCFL;CX3CL1;CXCL11;CYP1B1;ENPP1;EXT1;FFAR2;FNDC4;FTSJD2;FZD5;G6PC;GJA4;HELZ2;HESX1;IFI27;IL17RB;LEPR;MAB21L2;MAP3K14;MICB;MKX;Monocytes CHI3L1+ CYP27A1+;NEURL3;NPAS2;NRN1;NT5C3;PADI2;PDGFRL;PHF15;RNASE4;RPL22;SAA1;SERPINE1;SLC1A1;SPSB1;STEAP4;TAP2;TBX3;TLR3;TMEM255A;TNFAIP6;TRIM34;UPP2;VEGFC;ZNF385B
9,ARG2;B cells;C10orf10;GALNT2;IFNLR1;MT1G;PMM2;PPM1K;PRKD2;SLC16A1;STAP1;STARD5;TREX1
10,CD9;DDX58;ERLIN1;IFIT1;Macrophages Metallothionein;Mast cells;MT1F;MT1X;PNPT1;ST3GAL4
11,BUB1;NDC80;NK cells KLRF1+ CD3G-;USP18
12,AKT3;APOL1;CD274;CDK17;EHD4;GPX2;HLA-B;IGFBP2;IL15RA;IRF7;Macrophages PLA2G2D+;MT1H;MT1M;NOD2;OASL;PUS1;SLC25A30;SOCS2;TDRD7;TMEM140
13,ANKFY1;BTN3A3;HLA-G;IFIT3;IFIT5;ILCs;Macrophages CXCL9+ CXCL10+;MCOLN2;MVB12B;MX1;PTMA;RTP4;SLC25A28;TRAFD1;ULK4
14,BCL3;C4orf32;CPT1A;GCH1;GEM;MTHFD2L;NFIL3;PMAIP1;PML;SPTLC2;TLK2
15,ALDH1A1;B4GALT5;IFIT2;LGALS3;LMO2;MYD88;TIMP1
16,BLVRA;BST2;FAM46A;IFITM3
17,CEBPD;DTX3L;OGFR;RNF114;TRIM38
18,ADAMDEC1;C15orf48;IMPA2;LAP3;LGMN;LIPA;LPCAT1;Macrophages;Macrophages CCL3+ CCL4+;P2RY6;SECTM1;SLC15A3
19,CCL2;CCR1;CD163;DC2 CD1D-;DC2 CD1D+;FCGR1A;GAK;GCA;Macrophages LYVE1+;MAFB;MSR1;NCF1;RASSF4;SERPING1;SIRPA;SNN;TFEC;TRIM14;TYMP;UNC93B1;WARS
20,AIM2;BAG1;CXCL9;DC1;IDO1;Immune Cycling cells
21,ACSL1;ATP10D;C4orf33;CCL19;CXCL10;FUT4;GBA;JAK2;LRG1;MASTL;Mature DCs;MB21D1;Neutrophils S100A8+ S100A9+;PI4K2B;SAMD4A;TNFRSF10A
22,AQP9;C9orf91;CLEC4E;ETV6;IFI30;IL1RN;IL6ST;LAMP3;Monocytes S100A8+ S100A9+;MYOF;S100A8;TCF7L2;THBD;TMEM51;TRIM25
23,ADM;CSRNP1;MAFF;NAMPT;NCOA3;PIM3;SCARB2;SCO2
24,ATF3;GK;IFI6;MAP3K5;PARP12;PFKFB3;PXK;RNF19B;SERPINB9
25,CCL5;GZMB;IRF2;T cells CD8+ KLRG1+
26,CCL4;DDX3X;DDX60;TNFSF10
27,ANXA2R;ARHGEF3;CD69;HLA-E;OPTN;PNRC1;RBCK1;SLFN5;SOCS1
28,CCDC109B;ELF1;GBP2;GBP5;HLA-A;HLA-F;ISG15;PSMB9;RARRES3;RBM25;RNF213;SP110;SUN2;TAGAP;VMP1
29,DDIT4;JUNB
30,EPSTI1;GBP1;GBP4;NAPA;NMI;PLSCR1;SAMHD1;TNFSF13B
31,CHMP5;EIF3L;IFNGR1;PLIN2;SPATS2L
32,CCND3;CLEC2B;IFI16;IFITM2;LY6E;PSMB8;STAT1;TXNIP;UBE2L6;VAMP5
